,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Mish,0.7986402434189707,0,3,1,1,0,0,on,0.0002352170101284,86.65348815917969,-1.3651845455169678,0,0.2023451328277588,1.907124757766724,1688012786.007316,1688012787.7112634
1,Hardswish,0.6001354272014955,1,3,3,0,4,4,off,0.000641793352653,81.50658416748047,-1.8308757543563845,10,1.8108372688293457,1.8336355686187744,1688012787.6157897,1688012787.6384678
2,ReLU,0.5117781394477801,2,3,0,4,0,4,on,0.0009884792431379,87.4123764038086,-2.005519151687622,11,1.810957670211792,1.83414626121521,1688012787.61591,1688012787.6389737
3,ReLU,0.2268122005435953,2,0,4,1,1,3,on,0.0004696285335318,86.9972915649414,-1.3394473791122437,12,1.8762528896331787,1.8987586498260496,1688012787.6812043,1688012787.7035966
4,ReLU,0.057943352729382,0,0,3,2,3,3,on,0.0006042568642656,89.95292663574219,-0.933765172958374,13,1.876441478729248,1.8986549377441408,1688012787.681396,1688012787.7034924
5,Mish,0.5220724083405639,2,1,2,1,1,3,off,0.0002047736727073,88.33677673339844,-2.454317569732666,14,1.876570463180542,1.898951768875122,1688012787.68152,1688012787.7037914
6,Hardswish,0.2544063913300591,2,4,2,3,1,2,off,0.0003684231922045,88.74969482421875,-1.7932875156402588,15,1.8775315284729004,1.900254487991333,1688012787.6824822,1688012787.7050853
7,ReLU,0.8284226514293563,0,1,0,2,0,4,on,0.0002114202861512,82.8986587524414,-1.2172048091888428,3,0.2023212909698486,1.7645342350006104,1688012786.0072844,1688012787.5692706
8,Mish,0.1990878696752906,1,4,2,0,2,2,off,0.0009357701828198,88.126220703125,-3.174356460571289,4,0.2023046016693115,1.7646496295928955,1688012786.007277,1688012787.5693889
9,Mish,0.4211409122203599,4,0,3,0,4,0,on,0.0002521552243866,73.98200225830078,-2.518347978591919,5,0.2023274898529052,1.7646844387054443,1688012786.0072932,1688012787.5694306
10,Mish,0.2376211841492862,4,0,3,3,2,2,off,0.0008464412977033,87.52132415771484,-3.503190040588379,7,0.2023181915283203,1.7613179683685305,1688012786.0072787,1688012787.5654917
11,Mish,0.2275481159273677,0,2,1,1,2,4,off,0.000205379139875,87.77397155761719,-2.5742807388305664,8,1.810331344604492,1.832810640335083,1688012787.6152854,1688012787.6376436
12,ReLU,0.8914025247322133,0,3,4,1,1,3,on,0.0002394563504659,84.83812713623047,-1.195737600326538,9,1.8105976581573489,1.8335106372833248,1688012787.6155498,1688012787.6383429
13,ReLU,0.1000629846180652,0,0,4,4,4,1,on,0.0006231420923354,69.83643341064453,-2.019106149673462,20,2.110576868057251,2.134082794189453,1688012787.9155338,1688012787.938786
14,ReLU,0.1612169851468289,2,4,0,0,2,4,off,0.0004197478952563,86.14300537109375,-1.8897724151611328,1,0.2023193836212158,1.9128220081329343,1688012786.0072858,1688012787.717548
15,ReLU,0.0077682775483165,0,1,3,4,3,3,on,0.000661238653705,86.50215911865234,-1.297145962715149,16,2.0815184116363525,2.103421449661255,1688012787.8864684,1688012787.90826
16,ReLU,0.0628540881852219,0,0,4,3,3,2,on,0.0006929137618838,89.8436279296875,-1.3269433975219729,17,2.081524610519409,2.1035287380218506,1688012787.886474,1688012787.9083674
17,ReLU,0.0288980095165926,0,1,4,3,4,2,on,0.0006761835805169,85.1581039428711,-1.922475814819336,18,2.082003593444824,2.1040821075439453,1688012787.886953,1688012787.90892
18,ReLU,0.070110465287327,0,0,3,3,3,1,on,0.0009887660427552,88.18579864501953,-0.7480515837669373,19,2.083399534225464,2.1060895919799805,1688012787.8883493,1688012787.9109254
19,ReLU,0.1607848751226135,2,2,0,3,4,2,on,0.0006349937420052,91.30623626708984,-1.7974960803985596,2,0.2022089958190918,1.9127678871154783,1688012786.007177,1688012787.717496
20,Hardswish,0.9326638818606026,3,2,4,0,1,0,off,0.0003262472409721,85.99979400634766,-1.308505892753601,6,0.2023267745971679,1.912226915359497,1688012786.007302,1688012787.716948
21,ReLU,0.1898879177915187,0,0,2,3,4,1,off,0.0009925418672385,87.46883392333984,-1.3488354682922363,28,2.333945274353028,2.3567655086517334,1688012788.1389,1688012788.1614833
22,ReLU,0.1434781474862654,3,3,0,3,4,2,on,0.0009690015835441,90.38880920410156,-1.603622555732727,21,2.1133334636688232,2.1365509033203125,1688012787.91829,1688012787.941367
23,Hardswish,0.0400152365698946,0,0,0,2,4,4,on,0.0008308731679469,72.14190673828125,-1.8344907760620115,22,2.113649368286133,2.1369690895080566,1688012787.918605,1688012787.9417748
24,ReLU,0.0694460832125111,0,0,3,3,3,3,on,0.0005063183378312,89.1385269165039,-0.8262450098991394,23,2.113933086395264,2.1375272274017334,1688012787.918888,1688012787.942341
25,Mish,0.0879305123195827,0,0,1,2,3,4,on,0.0004635728864777,85.13704681396484,-2.459583282470703,24,2.2944319248199463,2.316456794738769,1688012788.0993812,1688012788.1212935
26,Hardswish,0.0020721802733498,1,0,0,0,3,3,on,0.0005736190217759,78.37841033935547,-0.6159857511520386,25,2.2954471111297607,2.317603588104248,1688012788.1003969,1688012788.1224384
27,Hardswish,0.1602016410541628,2,2,0,3,4,2,on,0.0008201950526001,90.8561782836914,-1.7550225257873535,26,2.2963712215423584,2.318403005599976,1688012788.1013205,1688012788.1232395
28,ReLU,0.098138014036127,1,2,0,3,4,1,on,0.0004724580269308,85.58879089355469,-1.3399145603179932,27,2.2985377311706543,2.321030855178833,1688012788.1034863,1688012788.125867
29,ReLU,0.0452509672172555,3,0,3,2,3,3,on,0.0001692739248919,89.34315490722656,-1.0396262407302856,29,2.3349194526672363,2.357506513595581,1688012788.1398728,
30,ReLU,0.1383740874459301,0,0,3,4,2,3,off,0.0004768592803007,88.94676971435547,-1.3910813331604004,34,2.5619242191314697,2.584378719329834,1688012788.3668797,1688012788.3890984
31,ReLU,0.759420872889678,0,0,4,3,3,3,off,0.0002584372418882,85.67840576171875,-1.25173819065094,30,2.336304187774658,2.358663558959961,1688012788.1412568,1688012788.163488
32,ReLU,0.0402144562419889,2,0,3,1,3,3,off,0.0006921654966235,89.27833557128906,-0.964929461479187,31,2.3369600772857666,2.359734535217285,1688012788.1419134,1688012788.1645515
33,ReLU,0.3851910418535029,0,0,3,4,1,3,on,0.0003651062490202,87.68708801269531,-1.148079514503479,32,2.55921483039856,2.58145809173584,1688012788.364177,1688012788.3862853
34,ReLU,0.1488867583575471,0,0,3,4,0,4,on,0.0004411586722077,78.61061096191406,-1.6069320440292358,33,2.5616705417633057,2.584035396575928,1688012788.3666246,1688012788.3888595
35,ReLU,0.0735652632195456,0,0,3,4,3,3,on,0.0002787815200278,88.54849243164062,-1.2740676403045654,35,2.562610149383545,2.584793329238892,1688012788.3675632,1688012788.3896198
36,Hardswish,0.0435340261343122,2,0,0,0,1,3,on,0.000728210232589,89.77517700195312,-0.6734379529953003,43,2.7903740406036377,2.812966108322144,1688012788.595327,1688012788.6176748
37,ReLU,0.0617833856851922,0,0,3,4,3,3,off,9.546510193295438e-05,85.93976593017578,-1.268865942955017,36,2.635012626647949,2.6582462787628174,1688012788.439971,1688012788.4630594
