,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Hardswish,0.0952313272919029,2,4,2,0,1,2,off,1.8477993041828048e-05,86.62239837646484,-1.69187331199646,7,0.1699588298797607,0.6561932563781738,1688013140.6726887,1688013141.1585383
1,ReLU,0.7064679337124543,0,2,1,0,1,4,on,0.0001991788510851,79.92166137695312,-1.1221619844436646,0,0.164280891418457,0.640465497970581,1688013140.6670065,1688013141.1429574
2,Mish,0.8960740775490589,1,0,2,2,3,1,on,0.0007824545743129,86.3653793334961,-2.685734510421753,1,0.1641600131988525,0.6344659328460693,1688013140.6668782,1688013141.1369755
3,Hardswish,0.9063630257822316,4,4,2,4,2,4,on,0.0001660697552929,83.03974151611328,-3.1599342823028564,2,0.1652498245239257,0.654731035232544,1688013140.6679711,1688013141.1572125
4,Hardswish,0.0555176347798865,1,1,4,4,2,0,on,0.0005186669883683,72.84712219238281,-1.7244226932525637,4,0.1669905185699463,0.6367104053497314,1688013140.669709,1688013141.139204
5,ReLU,0.326950545177674,0,4,1,3,0,2,on,0.0005429302463199,88.4947738647461,-1.2149577140808103,5,0.1688776016235351,0.6485602855682373,1688013140.6716144,1688013141.151048
6,Mish,0.8329135508444803,1,2,3,0,0,0,off,0.0004851057266143,88.33463287353516,-1.7473552227020264,6,0.1689128875732422,0.6401863098144531,1688013140.671638,1688013141.142679
7,ReLU,0.5635503201947367,4,1,3,1,2,0,on,0.0004033540240888,86.43901824951172,-1.3542636632919312,14,0.705751895904541,0.7293229103088379,1688013141.2084715,1688013141.2317927
8,Mish,0.3991430925066401,0,3,4,2,4,3,off,0.000225722701023,83.86610412597656,-3.752886056900024,10,0.6852457523345947,0.7085347175598145,1688013141.18796,1688013141.211123
9,ReLU,0.2548728868221074,2,2,0,0,4,0,off,0.0009555062765687,89.48438262939453,-1.4553143978118896,11,0.6855025291442871,0.7087864875793457,1688013141.188216,1688013141.2113757
10,ReLU,0.8669536792567556,4,0,2,4,4,3,off,0.0008638256406447,78.5115966796875,-2.926825523376465,12,0.694718599319458,0.7181215286254883,1688013141.1974373,1688013141.220696
11,ReLU,0.7344349135192143,4,3,0,3,0,3,off,0.0003465843836207,79.48565673828125,-1.404497742652893,13,0.7008953094482422,0.7243406772613525,1688013141.203612,1688013141.2269228
12,Hardswish,0.6597663041243155,0,3,4,1,0,3,on,0.0002385999963822,83.65487670898438,-1.177370309829712,15,0.7059671878814697,0.7295007705688477,1688013141.2086864,1688013141.232079
13,ReLU,0.3053210942273773,0,3,2,0,2,0,off,0.0007897511228967,88.49838256835938,-0.9228549003601074,3,0.1655399799346923,0.6601784229278564,1688013140.6682706,1688013141.162663
14,Hardswish,0.1787203483070322,4,0,1,1,4,4,on,1.5444073449013395e-05,63.36132049560547,-2.176419496536255,8,0.6801865100860596,0.7035326957702637,1688013141.182901,1688013141.206122
15,Mish,0.6033530955715355,2,2,2,1,4,1,on,0.0008928779949208,86.56349182128906,-3.502948522567749,9,0.6824760437011719,0.7054166793823242,1688013141.1851888,1688013141.208012
16,Hardswish,0.3008386946057107,0,4,4,0,2,0,off,0.0007824720604481,76.51071166992188,-1.7477644681930542,23,0.9235432147979736,0.946352243423462,1688013141.4262612,1688013141.4488225
17,Mish,0.7778046139299492,3,0,0,0,2,0,off,0.0003413284354261,84.76768493652344,-1.990817666053772,16,0.747826099395752,0.7705004215240479,1688013141.2505364,1688013141.2731009
18,ReLU,0.1174643753973474,0,3,1,0,2,0,off,0.000901364575422,88.39739990234375,-0.6775345206260681,17,0.8898088932037354,0.9120395183563232,1688013141.3925197,1688013141.414638
19,ReLU,0.1869517031340807,4,1,0,1,4,0,off,0.0009639500008383,72.97470092773438,-1.463981032371521,18,0.8967156410217285,0.9193410873413086,1688013141.399438,1688013141.4219315
20,ReLU,0.8453920133345252,4,0,0,0,4,0,off,0.0009381213525401,48.80256652832031,-1.968860387802124,19,0.896991491317749,0.9195973873138428,1688013141.3997023,1688013141.422195
21,ReLU,0.0869892745909002,0,4,0,1,4,0,off,0.0009727252971833,68.87711334228516,-1.432930827140808,20,0.9052646160125732,0.9279725551605223,1688013141.4079914,1688013141.430551
22,ReLU,0.7422424549873967,0,4,3,0,4,0,off,0.0007494633881983,71.06880950927734,-1.801792860031128,21,0.91265606880188,0.9353532791137696,1688013141.4153705,1688013141.4379382
23,ReLU,0.2058458676889718,0,3,2,0,1,0,off,0.0007421826943699,88.9612808227539,-0.7211437225341797,22,0.9204137325286864,0.9434213638305664,1688013141.4231305,1688013141.446001
24,ReLU,0.2007775391328983,1,1,2,0,0,0,off,0.0008533745321822,87.62974548339844,-0.6012521386146545,31,1.1469016075134275,1.1694903373718262,1688013141.6496186,1688013141.6719644
25,ReLU,0.2167912101402593,0,3,2,4,2,0,off,0.0009321885894246,88.18648529052734,-1.5465396642684937,24,0.965224027633667,0.9877703189849854,1688013141.4679344,1688013141.49037
26,Mish,0.087699631944409,0,4,1,2,1,0,off,0.0008748716656971,85.49996185302734,-1.932592749595642,25,1.1069989204406738,1.1287925243377686,1688013141.6097095,1688013141.6313915
27,ReLU,0.0914225927087038,0,3,0,0,2,2,off,0.000921853340026,89.94194793701172,-0.8829328417778015,26,1.1150822639465332,1.1375737190246582,1688013141.6178,1688013141.6401715
28,Hardswish,0.0337842437863515,0,4,0,2,0,0,off,0.0009711905235926,79.5813217163086,-1.1242969036102295,27,1.1154682636260986,1.1381423473358154,1688013141.6181786,1688013141.6407373
29,ReLU,0.8600254337946794,0,3,2,0,2,0,off,0.0007661003902648,85.31927490234375,-0.992791712284088,28,1.1236364841461182,1.1457746028900146,1688013141.6263523,1688013141.6483607
30,ReLU,0.0897536341841108,0,3,1,0,1,0,off,0.0009847909979721,85.41142272949219,-0.4842435121536255,29,1.1308188438415527,1.153257131576538,1688013141.6335323,1688013141.6558444
31,ReLU,0.1066467867269161,0,3,1,0,0,0,on,0.0009666547560183,85.04893493652344,-0.5019459128379822,30,1.1403632164001465,1.1626744270324707,1688013141.6430788,1688013141.6652615
