,LearningRate,WeightDecay,Activation,TrivialAugment,Op1,Op2,Op3,Op4,Op5,Op6,nepochs,valid-loss,latency,size_MB
0,0.8254042219044676,0.00021422154421497095,ReLU,on,2.0,1.0,2.0,3.0,0.0,0.0,33.0,17.44249725341797,1.4425486326217651,0.7080707550048828
1,0.05442124411396222,0.00014279251303609685,ReLU,on,1.0,2.0,1.0,0.0,3.0,1.0,198.0,51.29156494140625,1.21757972240448,0.4053451418876648
2,0.007878088808400012,0.0006316930920723393,Hardswish,off,3.0,2.0,3.0,0.0,2.0,1.0,43.0,7.784820556640625,1.2853344678878784,0.7647249698638916
3,0.49413213525406874,0.0008985650598949809,Hardswish,on,0.0,2.0,0.0,2.0,1.0,2.0,15.0,42.674835205078125,1.2910114526748657,0.6282063722610474
4,0.03277630461267266,0.0002650684737148891,Mish,on,3.0,0.0,0.0,1.0,1.0,1.0,67.0,7.461860656738281,1.7291443347930908,0.10353638231754303
5,0.9728702710915736,0.00033301391098121804,ReLU,on,2.0,2.0,2.0,0.0,0.0,3.0,147.0,11.353713989257812,1.7619503736495972,0.6779900789260864
6,0.14511525094187885,0.0004430515819921639,Mish,on,1.0,0.0,2.0,1.0,2.0,2.0,88.0,7.41290283203125,3.015739917755127,0.8697631359100342
7,0.06810283155030974,0.0009730709513756078,ReLU,off,0.0,1.0,0.0,2.0,2.0,2.0,141.0,8.850990295410156,1.4752522706985474,0.5957165360450745
8,0.6214639143501387,0.00037058620775886903,Mish,off,3.0,0.0,3.0,3.0,1.0,0.0,100.0,13.54730224609375,2.9682905673980713,0.14006364345550537
9,0.6929091740785338,0.0002777041152055535,Hardswish,on,0.0,3.0,1.0,3.0,2.0,2.0,115.0,13.282478332519531,1.833651065826416,0.5965809226036072
10,0.7548141587975197,0.0007362920690976029,ReLU,off,1.0,0.0,3.0,2.0,2.0,1.0,168.0,33.952880859375,1.8345898389816284,0.556990921497345
11,0.2724244711642715,0.0002497282563635918,ReLU,on,3.0,2.0,1.0,2.0,1.0,0.0,129.0,6.645721435546875,1.4335254430770874,0.6002699136734009
12,0.1754706584097613,0.00017542532441838034,Hardswish,off,3.0,1.0,1.0,1.0,1.0,2.0,124.0,8.249359130859375,1.2551603317260742,0.349544495344162
13,0.4742119317158297,0.0007609742262924872,Hardswish,on,2.0,0.0,2.0,0.0,0.0,0.0,126.0,15.137825012207031,1.14327871799469,0.7047099471092224
14,0.7882703233352545,0.0007402962215195204,ReLU,on,1.0,3.0,3.0,0.0,2.0,2.0,155.0,48.78885269165039,1.5209630727767944,0.6284809708595276
15,0.7260966288803083,0.0003140277894050324,ReLU,off,3.0,0.0,0.0,0.0,2.0,1.0,143.0,10.989570617675781,1.238606572151184,0.31422752141952515
16,0.7866126469176915,0.0005703924722449134,Hardswish,on,1.0,1.0,2.0,0.0,0.0,1.0,183.0,24.763221740722656,1.115458607673645,0.2762625515460968
17,0.3254588100644115,0.0008508476261882359,ReLU,off,0.0,0.0,2.0,2.0,0.0,0.0,103.0,32.631187438964844,1.2109017372131348,0.5229560732841492
