,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,ReLU,0.7818636617594427,4,1,2,2,2,0,on,0.0009435988811238706,40,18.449939727783203,-1.866960883140564,-0.7392697334289551,0,1688971206.0408468,1688971787.7994754,18.449939727783203,27.758947372436523,0.7392697334289551,95.82278442382812,18.87883949279785,58024.51171875,1.866960883140564
1,Mish,0.49958795675475937,1,4,2,2,3,0,off,0.0005241672667776956,48,53.22217559814453,-3.1965150833129883,-0.5886126160621643,1,1688971212.9410007,1688972011.5204391,53.22217559814453,84.57281494140625,0.5886126160621643,76.64246368408203,60.89447021484375,79662.4375,3.1965150833129883
2,Hardswish,0.20173474156564575,4,0,4,0,2,0,on,0.00038731361499754976,72,83.09135437011719,-1.6822803020477295,-0.17028741538524628,2,1688971213.025938,1688971936.8853014,83.09135437011719,89.4491958618164,0.17028741538524628,52.341522216796875,85.39666748046875,72198.84375,1.6822803020477295
3,ReLU,0.35576675033222704,1,2,0,4,3,3,on,7.915693544245001e-05,196,93.7069320678711,-1.7159199714660645,-0.3596019148826599,3,1688971213.0364485,1688973285.4609838,93.7069320678711,96.61547088623047,0.3596019148826599,54.721900939941406,93.40325164794922,207056.40625,1.7159199714660645
4,Mish,0.6289557779214733,2,2,0,0,4,0,off,0.00023435234455083302,188,94.35388946533203,-1.7412925958633423,-0.5429257154464722,4,1688971213.1281946,1688973627.7670588,94.35388946533203,99.86089324951172,0.5429257154464722,70.07919311523438,93.73283386230469,241370.84375,1.7412925958633423
5,Hardswish,0.25104115049811443,2,2,4,2,2,1,on,0.0006418054611488249,173,86.6663589477539,-2.402519464492798,-0.670388400554657,5,1688971213.1414833,1688973286.8181999,86.6663589477539,91.02835083007812,0.670388400554657,111.67167663574219,92.64408874511719,207268.0,2.402519464492798
6,Hardswish,0.2513496484253634,0,2,2,0,1,4,off,0.0006710189477881052,33,62.68688201904297,-1.722105622291565,-0.5978685617446899,6,1688971212.9449174,1688971482.1008255,62.68688201904297,90.13177490234375,0.5978685617446899,72.78763580322266,73.9579849243164,26795.92578125,1.722105622291565
7,Mish,0.5420970894089112,2,3,2,4,0,3,on,0.0008712940501864826,28,60.06496810913086,-2.265235185623169,-0.7920422554016113,7,1688971213.0700078,1688971694.399392,60.06496810913086,78.65435028076172,0.7920422554016113,98.81756591796875,76.87249755859375,47874.2734375,2.265235185623169
8,ReLU,0.6944968198806095,3,4,4,1,2,3,on,0.000585692668524925,194,63.198707580566406,-2.201474666595459,-0.4005417227745056,8,1688971213.1695876,1688974209.733558,63.198707580566406,93.40047454833984,0.4005417227745056,47.2219123840332,89.3408432006836,299538.625,2.201474666595459
9,Hardswish,0.7104825098600756,0,0,3,2,3,4,on,0.0002508640777328098,8,76.03699493408203,-1.5898195505142212,-0.3563867211341858,9,1688971212.6663504,1688971292.7612438,76.03699493408203,84.16675567626953,0.3563867211341858,40.80965805053711,68.33636474609375,7864.42236328125,1.5898195505142212
10,ReLU,0.7027768278713005,0,4,2,0,1,4,on,0.0009184362353642142,179,65.55801391601562,-3.28839111328125,-0.32057926058769226,10,1688971212.6629202,1688973174.6603951,65.55801391601562,79.78512573242188,0.32057926058769226,42.3039665222168,78.89100646972656,196030.828125,3.28839111328125
