p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.7384184228983192,4,4,0,1,3,0,on,0.0001605082555419,93,81.85203552246094,-2.526524305343628,-0.1099855527281761,78,0.2999215126037597,1083.5691421031952,1691348553.2146194,1691349636.4830556,0.1099855527281761,108127.9921875,2.526524305343628,12.657612800598145,81.85203552246094,91.06987762451172,85.22795867919922,False
Hardswish,0.6583029169565116,4,0,0,4,2,0,off,0.0003007334383409,4,38.32083511352539,-1.7521281242370603,-0.2462186962366104,102,636.4758548736572,671.004560470581,1691349189.3905425,1691349223.9188976,0.2462186962366104,3447.091064453125,1.7521281242370603,48.558536529541016,38.32083511352539,82.35936737060547,58.46250534057617,False
Mish,0.1813264860251695,3,1,1,2,4,0,off,0.000966749326298,28,59.00621795654297,-2.2877514362335205,-0.3493247926235199,105,671.2084755897522,996.3740234375,1691349224.123164,1691349549.2883525,0.3493247926235199,32504.203125,2.2877514362335205,49.05845642089844,59.00621795654297,71.57073211669922,57.940616607666016,False
Hardswish,0.0831162745251353,1,1,3,4,1,0,off,0.0001600636024081,17,89.2015380859375,-1.2523146867752075,-0.1168864741921424,118,899.3712952136993,1004.8933770656586,1691349452.2859778,1691349557.8077278,0.1168864741921424,10539.919921875,1.2523146867752075,11.728256225585938,89.2015380859375,90.82489776611328,78.73811340332031,False
ReLU,0.4678424381170301,2,3,3,0,0,1,on,0.0001578110263214,66,90.97534942626952,-1.3024684190750122,-0.3885403275489807,15,0.2466382980346679,463.9094369411469,1691348553.1613305,1691349016.8230286,0.3885403275489807,46141.99609375,1.3024684190750122,48.51469039916992,90.97534942626952,92.73155975341795,85.4088134765625,False
ReLU,0.6627903982732322,1,1,3,4,1,3,off,0.0003730748075554,80,76.0000991821289,-1.3416427373886108,-0.1307411938905716,2,0.2336423397064209,732.2892863750458,1691348553.1483305,1691349285.2035005,0.1307411938905716,72999.8359375,1.3416427373886108,14.595956802368164,76.0000991821289,86.880126953125,78.54086303710938,False
Mish,0.8813366411420711,3,2,1,3,0,1,off,0.0001542082808618,48,80.67613220214844,-2.302511215209961,-0.4271019101142883,24,0.252774715423584,680.1091208457947,1691348553.1674645,1691349233.0233796,0.4271019101142883,67782.0859375,2.302511215209961,58.99932098388672,80.67613220214844,82.2712631225586,72.4617919921875,False
ReLU,0.9227083843928684,1,1,4,3,1,3,off,5.76064660058437e-05,77,52.93741607666016,-1.7528163194656372,-0.12839275598526,25,0.2600457668304443,575.3416285514832,1691348553.1747358,1691349128.2558725,0.12839275598526,57297.234375,1.7528163194656372,13.690468788146973,52.93741607666016,88.01568603515625,79.42220306396484,False
ReLU,0.4875350505578282,3,0,4,2,3,3,off,0.0009701583372043,62,33.91141891479492,-1.400059700012207,-0.4475801885128021,27,0.2556421756744385,822.2754728794098,1691348553.17033,1691349375.1896992,0.4475801885128021,82015.6953125,1.400059700012207,51.26805114746094,33.91141891479492,28.00142478942871,57.50277328491211,False
Mish,0.3496574802903253,1,0,0,3,4,4,off,0.0008199524039942,73,46.60347366333008,-2.413893222808838,-0.1153905764222145,29,0.2577049732208252,980.40802359581,1691348553.1723928,1691349533.3222654,0.1153905764222145,97819.734375,2.413893222808838,12.606877326965332,46.60347366333008,63.18540954589844,63.926414489746094,False
