p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.0013286193451203,3,1,1,0,0,2,on,2.2121290243021383e-05,80,76.76985168457031,-1.601302146911621,-0.3375463783740997,22,0.471881628036499,285.2488899230957,1691942850.0356655,1691943134.8119595,0.3375463783740997,54816.30078125,1.601302146911621,47.24110412597656,76.76985168457031,74.49561309814453,76.61343383789062,False
Hardswish,0.0056589158848168,4,3,3,0,0,3,off,2.2411256112433537e-05,28,69.00020599365234,-1.286423683166504,-0.1562597453594207,10,0.4168531894683838,98.23891472816469,1691942849.980633,1691942947.8014774,0.1562597453594207,17428.056640625,1.286423683166504,19.743207931518555,69.00020599365234,78.12850189208984,71.11756896972656,False
Hardswish,0.1199153451348474,3,1,3,3,2,1,on,5.538367969639144e-05,31,80.98875427246094,-1.0284911394119265,-0.392093688249588,103,0.6064062118530273,91.52258801460266,1691942850.1701884,1691942941.0849748,0.392093688249588,16073.5224609375,1.0284911394119265,56.69915390014648,80.98875427246094,82.10494232177734,81.41633605957031,False
Hardswish,0.003604789028827,0,2,4,3,1,4,off,0.0007685922379105,1,30.021055221557617,-1.8756327629089355,-0.3457661867141723,104,0.6083800792694092,14.957637786865234,1691942850.1721628,1691942864.520129,0.3457661867141723,775.4254150390625,1.8756327629089355,46.918922424316406,30.021055221557617,27.331541061401367,32.063690185546875,False
ReLU,0.1793163751905203,2,0,0,0,2,0,off,1.2817837364304672e-05,42,74.64469909667969,-0.8213097453117371,-0.5718991756439209,106,0.6118912696838379,93.52259469032288,1691942850.1756752,1691942943.0849266,0.5718991756439209,16473.708984375,0.8213097453117371,79.04212951660156,74.64469909667969,89.59635925292969,75.71141052246094,False
ReLU,0.0211110210363885,3,4,0,4,0,2,off,0.0007186981344344,61,80.58271789550781,-1.8592625856399536,-0.3489021062850952,107,0.6137189865112305,250.047837972641,1691942850.177502,1691943099.6111977,0.3489021062850952,47774.10546875,1.8592625856399536,46.600685119628906,80.58271789550781,88.48802185058594,80.53885650634766,False
Mish,0.0123079557533309,3,3,4,1,3,1,on,6.132995261348639e-05,25,71.54045104980469,-2.720945358276367,-0.152289018034935,109,0.6178479194641113,147.8164484500885,1691942850.1816328,1691942997.3788302,0.152289018034935,27327.759765625,2.720945358276367,19.300827026367188,71.54045104980469,72.9512710571289,71.94071960449219,False
ReLU,0.776699912634282,0,0,1,1,4,3,on,1.3049807438934492e-05,89,74.93794250488281,-1.1631373167037964,-0.1054318398237228,110,0.6191360950469971,222.08713102340693,1691942850.1829176,1691943071.650458,0.1054318398237228,42183.4765625,1.1631373167037964,11.748050689697266,74.93794250488281,78.72676849365234,75.03807830810547,False
ReLU,0.0172956493088096,1,4,1,2,3,4,on,1.2153523732034588e-05,58,55.41251754760742,-1.9331830739974976,-0.3515264987945556,111,0.6214261054992676,239.8814730644226,1691942850.1852098,1691943089.4447746,0.3515264987945556,45742.140625,1.9331830739974976,46.836612701416016,55.41251754760742,52.81972122192383,56.674354553222656,False
Hardswish,0.0027265591334104,4,0,4,1,1,0,on,0.0007907443271196,65,56.46400451660156,-1.5367672443389893,-0.0663392767310142,112,0.6220481395721436,198.2150468826294,1691942850.1858294,1691943047.77835,0.0663392767310142,37409.015625,1.5367672443389893,7.831817626953125,56.46400451660156,48.905670166015625,54.95549011230469,False
Hardswish,0.1179460023954703,3,3,4,4,0,0,off,0.0006885371532947,54,69.62240600585938,-1.8280812501907349,-0.1325442194938659,113,0.6247942447662354,205.76115155220032,1691942850.1885753,1691943055.324478,0.1325442194938659,38918.6484375,1.8280812501907349,15.95308780670166,69.62240600585938,82.87451934814453,69.89273071289062,False
