,LearningRate,WeightDecay,Activation,TrivialAugment,Op1,Op2,Op3,Op4,Op5,Op6,nepochs,valid-loss,latency,size_MB
0,0.2216732432146229,0.0008722224847695411,ReLU,on,2.0,0.0,3.0,2.0,0.0,3.0,78.0,31.51653289794922,1.364503026008606,0.5761902928352356
1,0.8449423154666246,0.000810394958877923,Mish,on,0.0,0.0,1.0,1.0,1.0,3.0,15.0,68.3242015838623,1.4683520793914795,0.09781384468078613
2,0.5956130548418332,0.0007682927901837729,Mish,off,2.0,0.0,3.0,1.0,3.0,3.0,75.0,59.3797607421875,3.3132688999176025,0.4393327534198761
3,0.15486160705287022,0.000701119414033932,Hardswish,off,3.0,3.0,0.0,0.0,0.0,2.0,180.0,5.666534423828125,1.1087424755096436,0.43596047163009644
4,0.9441928263492827,0.0007872721175289515,ReLU,on,3.0,1.0,1.0,0.0,2.0,2.0,40.0,60.53095626831055,2.119382381439209,0.667069673538208
5,0.46224786859840983,0.0002596391215325802,ReLU,on,2.0,2.0,2.0,2.0,2.0,3.0,32.0,19.729034423828125,1.5223617553710938,0.8432313799858093
6,0.6760101532206306,0.0005819451342337004,Mish,off,2.0,2.0,0.0,3.0,1.0,1.0,99.0,24.725677490234375,2.4794065952301025,0.5099745392799377
7,0.11465629538327314,0.0007718790744170218,Hardswish,off,2.0,1.0,0.0,1.0,2.0,1.0,190.0,5.5570068359375,1.2561873197555542,0.5766639709472656
8,0.49234883949112457,0.0007789883222853915,ReLU,on,0.0,0.0,3.0,2.0,1.0,1.0,178.0,10.893051147460938,1.4383149147033691,0.37333980202674866
9,0.6175673566676999,0.0007925348470717133,Mish,off,2.0,1.0,0.0,0.0,0.0,0.0,133.0,19.90850067138672,1.6798712015151978,0.3428167402744293
10,0.3209943637724975,0.0006729530442616933,ReLU,off,0.0,1.0,2.0,0.0,3.0,2.0,88.0,38.066673278808594,1.4411758184432983,0.5890304446220398
11,0.9269997497094792,7.676398809096492e-05,ReLU,off,1.0,1.0,0.0,0.0,0.0,0.0,110.0,12.65325927734375,1.2398170232772827,0.09303522855043411
12,0.6884731793610627,0.00046166391153558086,ReLU,on,3.0,0.0,2.0,2.0,2.0,0.0,100.0,37.42817687988281,1.6458320617675781,0.8313815593719482
13,0.6969358682426954,0.0005916663835141258,ReLU,on,1.0,3.0,1.0,0.0,0.0,2.0,151.0,35.68446350097656,1.1872881650924683,0.34846004843711853
14,0.984840333330507,0.0007613662416113653,ReLU,on,2.0,2.0,0.0,3.0,3.0,0.0,65.0,54.20899963378906,2.629924774169922,0.6140062808990479
15,0.20652578897591403,0.0005611189094783738,ReLU,off,0.0,0.0,1.0,3.0,1.0,0.0,163.0,34.00617980957031,0.9830392003059387,0.046682119369506836
16,0.7746382544514252,0.0009255443987545351,ReLU,off,3.0,0.0,3.0,0.0,0.0,3.0,136.0,80.97327423095703,1.5353410243988037,0.14269107580184937
17,0.7236544459173163,0.0002921792594747641,ReLU,off,1.0,2.0,2.0,1.0,0.0,1.0,108.0,59.551856994628906,1.4442681074142456,0.50107741355896
18,0.30705614397430586,0.0009696251334803698,Mish,on,0.0,2.0,3.0,1.0,1.0,3.0,80.0,31.914955139160156,1.913903832435608,0.4625917375087738
19,0.3897281912742376,0.0008427300133998842,ReLU,off,1.0,1.0,2.0,3.0,0.0,2.0,179.0,10.579193115234375,1.2533929347991943,0.6371440291404724
20,0.8129645177294056,0.00029558307972695814,Mish,off,3.0,2.0,3.0,2.0,0.0,2.0,171.0,6.473091125488281,4.000298023223877,0.6779850721359253
21,0.2153717307123445,0.0007456661543307142,Hardswish,on,2.0,3.0,3.0,2.0,1.0,0.0,25.0,37.11333465576172,1.3872722387313843,0.582899808883667
22,0.4741129183008442,0.0009115119117344379,ReLU,off,1.0,2.0,1.0,2.0,2.0,3.0,162.0,21.58826446533203,1.341640591621399,0.8213075995445251
23,0.9226455025067962,0.00018729604598117754,Hardswish,off,0.0,0.0,3.0,2.0,3.0,0.0,177.0,6.685218811035156,1.9212695360183716,0.3334086835384369
24,0.9832677108743805,5.6498944767235406e-05,Hardswish,off,0.0,2.0,2.0,1.0,3.0,2.0,35.0,21.69860076904297,1.1865731477737427,0.6725023984909058
25,0.6389158643164886,0.0005503153642635131,Hardswish,on,3.0,3.0,0.0,3.0,0.0,3.0,169.0,10.90191650390625,1.1091455221176147,0.1429833620786667
26,0.4429453130702012,0.0005317486446458579,ReLU,on,0.0,3.0,2.0,3.0,1.0,2.0,14.0,42.891666412353516,1.3164565563201904,0.579003632068634
27,0.3787505341248062,0.0009188463876892302,ReLU,on,0.0,1.0,3.0,1.0,3.0,0.0,119.0,31.774261474609375,1.2825708389282227,0.12013644725084305
28,0.08083612409702075,0.0001399039772369347,Hardswish,off,3.0,2.0,0.0,0.0,0.0,3.0,139.0,5.795478820800781,1.2770053148269653,0.3264821171760559
29,0.6727025426238296,0.0007754908270939826,Hardswish,off,1.0,2.0,1.0,2.0,1.0,1.0,55.0,79.67208671569824,1.3454097509384155,0.5594809055328369
30,0.5249744341155076,0.0006196883433228422,ReLU,on,0.0,3.0,1.0,1.0,1.0,1.0,182.0,46.788719177246094,0.9036085605621338,0.10566785931587219
31,0.4295142873526458,0.0005208288999804173,ReLU,on,1.0,1.0,0.0,0.0,3.0,2.0,25.0,86.60421562194824,1.2753984928131104,0.36475512385368347
32,0.7675823295505942,0.0003996360350437307,ReLU,on,2.0,1.0,2.0,1.0,3.0,0.0,187.0,5.581611633300781,1.8861209154129028,0.7254812121391296
33,0.7305562596473189,0.0003028507144039963,ReLU,off,1.0,0.0,3.0,1.0,3.0,0.0,59.0,46.73815155029297,2.1360857486724854,0.1080867275595665
34,0.25391722187867494,0.0007823521317537083,ReLU,off,0.0,1.0,2.0,3.0,3.0,1.0,50.0,36.16356658935547,1.213390588760376,0.3848837614059448
35,0.6010128261481663,9.017772182371381e-05,Mish,off,2.0,3.0,1.0,3.0,1.0,0.0,189.0,6.6467132568359375,1.998528242111206,0.38317516446113586
36,0.14169963489782994,0.00034438859491430174,Mish,on,3.0,0.0,3.0,2.0,2.0,1.0,122.0,7.941932678222656,3.006030559539795,0.5770540833473206
37,0.903121591572642,0.0005854945685682506,Hardswish,on,0.0,2.0,3.0,1.0,0.0,2.0,7.0,35.50440979003906,1.2979276180267334,0.662463903427124
38,0.10807503657599205,2.9077839731764402e-05,Mish,on,0.0,1.0,1.0,3.0,0.0,3.0,194.0,6.111175537109375,1.7257051467895508,0.1082603931427002
39,0.015670331983285022,0.0007031060638291808,Hardswish,on,3.0,2.0,3.0,2.0,0.0,1.0,147.0,6.867286682128906,1.3172671794891357,0.5869342088699341
40,0.5785999725545301,0.0002852353309896149,ReLU,on,0.0,3.0,2.0,0.0,0.0,0.0,74.0,21.862770080566406,1.1131938695907593,0.31344637274742126
41,0.23192596463271484,0.0005581919771080222,ReLU,on,3.0,3.0,2.0,0.0,1.0,1.0,137.0,14.794235229492188,1.2032639980316162,0.34588858485221863
42,0.4474290215465674,0.0008593810551893264,ReLU,off,1.0,3.0,0.0,0.0,1.0,1.0,112.0,28.052490234375,1.042414903640747,0.10818402469158173
43,0.8581392058783229,0.0002146382121355266,Mish,on,0.0,3.0,0.0,2.0,1.0,3.0,5.0,22.3634033203125,2.473253011703491,0.3779926896095276
44,0.8735259929522363,0.0008185443635019111,Hardswish,off,2.0,0.0,1.0,2.0,2.0,1.0,105.0,33.303382873535156,1.7199443578720093,0.7915902733802795
45,0.04862458068195124,0.00030956712914661534,ReLU,off,3.0,2.0,2.0,1.0,2.0,1.0,183.0,6.293792724609375,1.2101491689682007,0.8140416741371155
46,0.7068586595486597,0.00046853169291345345,ReLU,off,0.0,3.0,2.0,2.0,3.0,3.0,60.0,43.52632522583008,1.5056393146514893,0.5810995101928711
47,0.9085843318722898,0.00027483254199451256,Mish,off,0.0,0.0,1.0,2.0,1.0,2.0,79.0,38.89219284057617,2.5964553356170654,0.5186639428138733
48,0.9591494289438822,0.00042320708966433535,Mish,on,0.0,1.0,3.0,1.0,2.0,1.0,32.0,63.62047576904297,2.398638963699341,0.5393672585487366
49,0.4864243306007197,0.00032728694317977764,Mish,off,1.0,0.0,1.0,1.0,3.0,1.0,156.0,31.51416778564453,2.2355332374572754,0.11388523876667023
50,0.7811472957090358,0.0006463908795966095,Hardswish,on,1.0,1.0,3.0,3.0,2.0,0.0,124.0,56.423980712890625,1.712236762046814,0.2512751817703247
51,0.6520022458747039,0.00011937399648209993,Mish,off,3.0,0.0,3.0,2.0,1.0,2.0,73.0,10.92779541015625,3.5878186225891113,0.6310828328132629
52,0.5089024766527045,0.0007942374997071034,ReLU,on,3.0,3.0,2.0,2.0,0.0,0.0,11.0,48.82050323486328,1.3105101585388184,0.5462040305137634
53,0.6301071439101229,0.0003669877372704351,Mish,on,1.0,2.0,3.0,0.0,1.0,3.0,113.0,12.261436462402344,2.9516654014587402,0.44135379791259766
54,0.5991495157002106,0.0008102376273933443,Hardswish,on,2.0,1.0,3.0,0.0,3.0,3.0,115.0,51.47761154174805,1.1971105337142944,0.4919006824493408
55,0.07820940130484917,0.0001619451968842025,ReLU,off,3.0,3.0,3.0,3.0,0.0,2.0,34.0,8.786033630371094,1.5491961240768433,0.413884699344635
56,0.8411487711794206,0.0007413718582807767,Hardswish,on,3.0,3.0,2.0,0.0,0.0,0.0,162.0,20.047561645507812,1.7172677516937256,0.3136914372444153
57,0.7754930067640293,0.00033020576287685427,ReLU,off,3.0,1.0,0.0,3.0,2.0,1.0,64.0,48.31640625,1.3500043153762817,0.372382789850235
58,0.04456260077142799,0.0003754567829556591,ReLU,off,3.0,1.0,1.0,1.0,3.0,0.0,105.0,8.343788146972656,1.0301140546798706,0.12590216100215912
59,0.1753690307533641,0.00021155769337953287,ReLU,off,1.0,2.0,1.0,2.0,1.0,0.0,174.0,7.884284973144531,1.2239916324615479,0.4977529048919678
60,0.12232741368608795,0.00035596044321160853,ReLU,on,3.0,2.0,2.0,2.0,2.0,2.0,8.0,13.71392822265625,1.7764434814453125,0.9023578763008118
61,0.23896234249733334,0.0005254471292872651,Hardswish,on,0.0,2.0,0.0,3.0,3.0,3.0,141.0,63.29169845581055,1.5429506301879883,0.40147873759269714
62,0.36678155254652434,0.0006964567610243798,ReLU,off,0.0,0.0,1.0,1.0,2.0,1.0,131.0,7.456398010253906,1.2790783643722534,0.27548107504844666
63,0.5514587140581049,0.0006694535399142123,Mish,off,3.0,0.0,1.0,3.0,1.0,1.0,159.0,56.005638122558594,2.7234387397766113,0.14325329661369324
64,0.6354804290468523,0.0003647161914778026,Mish,on,2.0,2.0,0.0,2.0,1.0,1.0,105.0,12.018692016601562,2.245756149291992,0.7173970937728882
65,0.5731355418266646,0.0008374449559689642,ReLU,on,0.0,0.0,3.0,3.0,3.0,3.0,154.0,45.96937942504883,1.5441936254501343,0.16751806437969208
66,0.9581600728146233,0.0009092091036461972,ReLU,on,0.0,2.0,0.0,3.0,2.0,0.0,55.0,90.20782947540283,2.1336116790771484,0.5898830890655518
67,0.036267286199402525,0.0009764731540888029,ReLU,on,2.0,3.0,3.0,1.0,0.0,0.0,112.0,10.553070068359375,1.2688058614730835,0.4615890681743622
68,0.032516957209346393,0.00028764141241354466,Hardswish,off,0.0,1.0,3.0,0.0,1.0,1.0,167.0,7.2326202392578125,0.9257825613021851,0.09186208248138428
69,0.5580830769722552,0.0003912654490076643,Mish,on,3.0,3.0,0.0,0.0,0.0,1.0,96.0,17.548744201660156,1.9909087419509888,0.1278228908777237
70,0.4397613495071558,0.0005030875951118167,ReLU,off,3.0,0.0,0.0,3.0,3.0,2.0,173.0,22.72272491455078,1.203872799873352,0.37573227286338806
71,0.2014090220670835,0.00021908372454825103,Mish,on,2.0,0.0,0.0,3.0,1.0,1.0,63.0,9.422691345214844,1.9812721014022827,0.2984437644481659
72,0.76257379399342,0.00040972432394969106,ReLU,on,1.0,2.0,2.0,0.0,0.0,1.0,76.0,25.04865264892578,1.6683276891708374,0.5188941359519958
73,0.6604258394908712,0.00017291495928149019,ReLU,on,3.0,2.0,1.0,1.0,1.0,1.0,165.0,31.956077575683594,1.2899647951126099,0.4542410373687744
74,0.7419348562169282,0.0006655405544738415,ReLU,on,1.0,1.0,0.0,3.0,1.0,3.0,143.0,16.1063232421875,1.172065258026123,0.15823888778686523
75,0.8984201848376583,0.0009950804749672558,Mish,on,2.0,0.0,1.0,0.0,3.0,3.0,112.0,42.38007354736328,3.020620822906494,0.4570842683315277
76,0.8606455971850521,0.00016916594394634832,Hardswish,on,3.0,3.0,2.0,2.0,0.0,1.0,30.0,18.6968994140625,1.9573975801467896,0.5081082582473755
77,0.05963678625843801,6.646391275196702e-05,ReLU,on,2.0,3.0,2.0,2.0,3.0,3.0,70.0,6.450248718261719,1.7176716327667236,0.785287618637085
78,0.3253642624228886,0.0004183260251453585,Mish,on,1.0,1.0,2.0,3.0,2.0,1.0,118.0,8.900344848632812,3.7751967906951904,0.6732150316238403
79,0.8075600043532516,0.0006931497293984999,ReLU,on,2.0,2.0,0.0,0.0,2.0,3.0,110.0,63.59485626220703,1.4573441743850708,0.7633607983589172
80,0.5013059810630738,0.0003060430381976629,ReLU,on,0.0,3.0,0.0,2.0,3.0,3.0,87.0,14.927467346191406,1.2590515613555908,0.42296740412712097
81,0.2845422990791975,0.0006876192855750202,Mish,off,3.0,3.0,2.0,0.0,2.0,2.0,91.0,15.693008422851562,3.000309705734253,0.8294509649276733
82,0.9382299889325488,0.0009604931373154743,ReLU,off,3.0,3.0,2.0,1.0,0.0,3.0,100.0,67.38115692138672,1.4229434728622437,0.36655497550964355
83,0.1788182474807449,0.0006048415718743384,Hardswish,on,1.0,2.0,1.0,1.0,2.0,3.0,153.0,12.991508483886719,1.4063414335250854,0.6727591156959534
84,0.7843073909392198,0.0008234031172181779,Mish,on,1.0,1.0,0.0,0.0,2.0,1.0,166.0,12.733383178710938,2.587815046310425,0.3426102101802826
85,0.7667077784385564,0.0008012714199391165,ReLU,on,1.0,0.0,3.0,1.0,0.0,1.0,140.0,65.01933670043945,0.9551857113838196,0.1280699074268341
86,0.43404738256772596,1.2257333027849856e-05,Hardswish,on,0.0,2.0,3.0,2.0,0.0,0.0,1.0,39.00807571411133,1.2772291898727417,0.5890786647796631
87,0.425457129051608,0.0005400098476754733,ReLU,off,1.0,1.0,1.0,3.0,1.0,1.0,126.0,48.83124542236328,0.9701898097991943,0.0994357168674469
88,0.648454363423303,0.00015601041699791116,Hardswish,on,0.0,1.0,0.0,3.0,2.0,3.0,169.0,5.800506591796875,1.07326078414917,0.21882086992263794
89,0.8351898145437713,0.00019562874001463805,ReLU,on,2.0,3.0,1.0,2.0,0.0,0.0,175.0,8.35772705078125,1.1110877990722656,0.5601091384887695
90,0.3680289573265664,0.0001647746213739584,ReLU,off,1.0,1.0,1.0,3.0,2.0,1.0,5.0,41.81880187988281,1.0911908149719238,0.33229097723960876
91,0.9345984395537835,0.00011447306967368331,Mish,off,2.0,3.0,0.0,0.0,2.0,1.0,68.0,17.278564453125,2.114424228668213,0.5967341065406799
92,0.2426920934209017,1.8181527793348164e-05,ReLU,on,2.0,3.0,3.0,0.0,2.0,2.0,120.0,7.3299407958984375,1.4915974140167236,0.9175219535827637
93,0.6121544621446906,0.000466237245216435,ReLU,off,3.0,0.0,1.0,0.0,1.0,2.0,14.0,46.95107650756836,1.0196424722671509,0.32753676176071167
94,0.40311423124094264,0.0007368399934358111,ReLU,on,3.0,2.0,1.0,3.0,1.0,3.0,50.0,39.657169342041016,1.4329122304916382,0.43161070346832275
95,0.26260947131133705,0.0009312506702475248,ReLU,on,0.0,3.0,3.0,1.0,1.0,2.0,18.0,37.56859588623047,1.3492991924285889,0.38806456327438354
96,0.6644595006330328,0.0006757383074321925,Hardswish,on,2.0,0.0,0.0,0.0,0.0,0.0,160.0,13.9478759765625,1.0451105833053589,0.44733378291130066
97,0.38241462391005293,0.00027229259485631036,ReLU,on,1.0,2.0,1.0,0.0,0.0,3.0,153.0,11.416221618652344,1.155518651008606,0.41185620427131653
98,0.3506756172029983,0.0009449821203416003,Mish,on,2.0,3.0,3.0,0.0,2.0,2.0,42.0,65.43400573730469,2.62471866607666,0.9616355895996094
99,0.46337749312931786,0.0003857498014697137,ReLU,off,1.0,1.0,0.0,3.0,1.0,1.0,44.0,51.97488784790039,0.7198342084884644,0.12249081581830978
100,0.7956076620691285,0.00012987922001244731,ReLU,off,2.0,0.0,1.0,3.0,3.0,0.0,148.0,11.231834411621094,1.7636353969573975,0.4288785457611084
101,0.7197220092491072,0.0004995289561607914,ReLU,off,3.0,0.0,3.0,0.0,0.0,0.0,168.0,34.67364501953125,1.3805521726608276,0.11919736117124557
102,0.8766978952152049,0.0005433521842568833,Hardswish,on,3.0,0.0,3.0,3.0,3.0,0.0,170.0,40.89638900756836,1.9193156957626343,0.12347733974456787
103,0.668659508341694,5.439734877026088e-05,Mish,off,2.0,1.0,1.0,0.0,3.0,2.0,47.0,17.052818298339844,2.1267659664154053,0.7274012565612793
