p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
ReLU,0.4927641171852395,2,0,1,2,2,3,off,0.0005172874237006812,55,31.505983352661133,-1.5548453330993652,-0.811896800994873,94,0.5498604774475098,510.8597228527069,1688857663.3885725,1688858173.6974704,31.505983352661133,83.15032958984375,0.811896800994873,116.93736267089844,62.27265167236328,50742.26171875,1.5548453330993652
Hardswish,0.7863737806012611,3,0,0,4,1,3,on,0.00013726486565925528,54,87.3052749633789,-1.5347989797592163,-0.12312868982553482,106,0.5602381229400635,450.67815709114075,1688857663.3989463,1688858113.516343,87.3052749633789,90.58386993408205,0.12312868982553482,11.056924819946287,73.94157409667969,44730.14453125,1.5347989797592163
ReLU,0.7379466251092724,0,1,2,2,3,2,on,0.0005574630917210629,46,60.30934524536133,-1.5983108282089231,-0.7300910949707031,108,0.5629053115844727,376.4614818096161,1688857663.4016123,1688858039.299471,60.30934524536133,71.96109008789062,0.7300910949707031,92.9607162475586,64.73748016357422,37295.46875,1.5983108282089231
Mish,0.17480842057827575,3,1,0,4,0,0,on,0.00013134152006978754,12,76.4029769897461,-1.9273090362548828,-0.12715891003608704,116,0.5720677375793457,113.10734605789185,1688857663.4107778,1688857775.945356,76.4029769897461,84.52460479736328,0.12715891003608704,13.020594596862791,71.94664001464844,10967.4970703125,1.9273090362548828
ReLU,0.8061258315698028,3,3,0,2,3,1,on,0.0005667097131913985,25,36.38191604614258,-1.4927362203598022,-0.4185950756072998,119,0.5755825042724609,298.7604250907898,1688857663.4142876,1688857961.598447,36.38191604614258,72.84583282470703,0.4185950756072998,58.15689468383789,65.52234649658203,29535.568359375,1.4927362203598022
ReLU,0.9221167482715408,1,2,0,1,0,2,on,9.567136623905792e-05,41,57.294063568115234,-1.4576789140701294,-0.5024785995483398,128,0.5854945182800293,390.47139620780945,1688857663.4241977,1688858053.3094673,57.294063568115234,89.93175506591797,0.5024785995483398,55.065181732177734,82.48627471923828,38749.125,1.4576789140701294
ReLU,0.4835365297600256,0,2,2,4,3,2,off,0.0005640045124726048,41,57.08333587646485,-1.4925276041030884,-0.6029730439186096,133,0.5924766063690186,431.70626640319824,1688857663.4311762,1688858094.5442605,57.08333587646485,83.53507995605469,0.6029730439186096,78.24016571044922,55.06583786010742,42816.68359375,1.4925276041030884
ReLU,0.5918363128340512,2,4,0,0,3,2,on,3.937588172079386e-05,61,87.6861801147461,-1.7202693223953247,-0.5607472658157349,134,0.5927526950836182,483.5773289203644,1688857663.4314594,1688858146.4155307,87.6861801147461,92.79150390625,0.5607472658157349,71.19867706298828,83.34709167480469,48020.78125,1.7202693223953247
Mish,0.6385361824747308,4,0,0,1,2,0,off,2.6510545233212652e-05,35,87.81578826904297,-2.164586067199707,-0.30027827620506287,139,0.5996394157409668,386.03344774246216,1688857663.438347,1688858048.8714185,87.81578826904297,92.24671936035156,0.30027827620506287,55.14652633666992,79.9962387084961,38263.42578125,2.164586067199707
Mish,0.6654792375906102,2,2,3,0,0,0,off,0.0007130524904428703,1,38.280860900878906,-1.824313998222351,-0.5585031509399414,141,0.6003875732421875,17.131855726242065,1688857663.4390905,1688857679.9698503,38.280860900878906,37.43935012817383,0.5585031509399414,81.11588287353516,51.34513092041016,1382.7301025390625,1.824313998222351
Mish,0.044641240030737626,3,4,0,4,2,3,on,2.1594752453926218e-05,13,87.6515121459961,-2.7071638107299805,-0.348695307970047,144,0.6057112216949463,221.46348690986633,1688857663.4444098,1688857884.3014717,87.6515121459961,90.07658386230467,0.348695307970047,53.80597305297851,88.17298126220703,21802.599609375,2.7071638107299805
Hardswish,0.35832703605631006,3,2,2,4,3,0,off,0.0001704193700800072,34,85.9136734008789,-2.0566697120666504,-0.5911738276481628,145,0.6067068576812744,368.58018612861633,1688857663.4454138,1688858031.4182105,85.9136734008789,91.67574310302734,0.5911738276481628,70.85340118408203,74.4328842163086,36524.8359375,2.0566697120666504
ReLU,0.6108248383888868,0,1,1,0,0,2,on,0.0007388608989636413,93,26.181886672973633,-1.3064918518066406,-0.3234231472015381,147,0.6087827682495117,467.5207011699677,1688857663.4474823,1688858130.3587008,26.181886672973633,75.29400634765625,0.3234231472015381,40.36247634887695,79.41940307617188,46417.54296875,1.3064918518066406
Hardswish,0.7145232806140842,1,4,0,3,2,3,on,0.0009288717576330632,21,36.27056121826172,-1.3192743062973022,-0.28819337487220764,149,0.611445426940918,253.58166790008545,1688857663.4501507,1688857916.4187467,36.27056121826172,57.381595611572266,0.28819337487220764,54.466156005859375,51.78787612915039,25005.4296875,1.3192743062973022
Hardswish,0.9491937465288568,2,1,0,0,2,4,off,0.00010826383028286816,6,61.12717056274414,-1.532221436500549,-0.7118724584579468,150,0.61248779296875,49.06069779396057,1688857663.4511926,1688857711.8987544,61.12717056274414,87.38593292236328,0.7118724584579468,79.5941162109375,70.67597961425781,4567.5498046875,1.532221436500549
Mish,0.9214521021716902,4,0,3,2,0,0,on,0.00014676349705646703,22,69.05599212646484,-2.571125745773315,-0.3225249946117401,151,0.6134452819824219,334.86542534828186,1688857663.4521525,1688857997.7021673,69.05599212646484,84.07588958740234,0.3225249946117401,42.870418548583984,74.29277801513672,33131.71875,2.571125745773315
