,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,ReLU,0.7818636617594427,4,1,2,2,2,0,on,0.0009435988811238706,40,18.449939727783203,-1.866960883140564,-0.7392697334289551,0,1689177068.7421548,1689177651.3133945,18.449939727783203,27.758947372436523,0.7392697334289551,95.82278442382812,18.87883949279785,58024.51171875,1.866960883140564
1,ReLU,0.7468314602608,3,0,0,2,0,2,on,0.0006962626604739292,194,92.47123718261719,-1.72578763961792,-0.6130427718162537,1,1689177069.1314428,1689178510.3204975,92.47123718261719,92.71419525146484,0.6130427718162537,72.90422058105469,91.3897705078125,143917.875,1.72578763961792
2,Mish,0.263956654720955,0,2,1,3,1,3,off,0.00031387460493964244,174,89.06893157958984,-2.0748746395111084,-0.4326561689376831,2,1689177069.1430376,1689179089.3853514,89.06893157958984,89.93334197998047,0.4326561689376831,65.2950668334961,93.35031127929688,201824.359375,2.0748746395111084
3,Mish,0.7868784086321614,0,0,1,0,4,2,on,0.0007648079276416341,161,34.220829010009766,-3.042494535446167,-0.32522454857826233,3,1689177069.1456141,1689179685.3217568,34.220829010009766,85.32807159423828,0.32522454857826233,40.60329055786133,82.22053527832031,261418.125,3.042494535446167
4,Hardswish,0.5171493617088726,4,4,4,3,0,4,off,0.0004509585931399761,22,53.77879333496094,-2.1160993576049805,-0.09831836819648743,4,1689177074.999094,1689177399.831572,53.77879333496094,73.66148376464844,0.09831836819648743,12.104837417602539,56.72883605957031,32298.849609375,2.1160993576049805
5,Mish,0.793267448402741,2,0,4,0,3,4,off,0.0009787109345199036,35,16.698163986206055,-3.4221031665802,-0.45028117299079895,5,1689177075.0596511,1689177659.2465317,16.698163986206055,34.51763153076172,0.45028117299079895,31.776355743408203,38.821224212646484,58231.49609375,3.4221031665802
6,Mish,0.20014957257492572,2,0,0,1,4,2,on,0.0009838462126280742,147,88.56681060791016,-2.7024853229522705,-0.5506731867790222,6,1689177075.0831516,1689179275.2870443,88.56681060791016,88.06513977050781,0.5506731867790222,96.21668243408203,82.36131286621094,219835.65625,2.7024853229522705
7,Mish,0.79853539958398,3,1,3,3,1,3,on,0.0002235656892097393,107,82.76791381835938,-2.9650745391845703,-0.14963862299919128,7,1689177075.1052408,1689178133.9629767,82.76791381835938,91.87684631347656,0.14963862299919128,19.292171478271484,85.39823913574219,105703.3671875,2.9650745391845703
8,Mish,0.5098767747203272,3,3,4,1,0,1,on,0.0007607411026908185,21,58.970882415771484,-2.6233816146850586,-0.13476912677288055,8,1689177075.1601083,1689177423.3070803,58.970882415771484,69.79977416992188,0.13476912677288055,15.910820007324219,75.10785675048828,34631.3515625,2.6233816146850586
9,Hardswish,0.07467536648362959,4,3,2,0,1,2,off,0.0001630959871336755,12,86.4000015258789,-1.576202392578125,-0.5875293016433716,9,1689177075.3609066,1689177170.4479916,86.4000015258789,90.48184967041016,0.5875293016433716,75.36729431152344,90.89134979248047,9336.4453125,1.576202392578125
10,Mish,0.989079594841322,3,1,2,4,3,3,off,0.000831870369388013,41,19.563024520874023,-2.6190595626831055,-0.34777331352233887,10,1689177075.5184376,1689177758.4443555,19.563024520874023,68.57540130615234,0.34777331352233887,56.49232864379883,26.308130264282227,68135.8515625,2.6190595626831055
11,Mish,0.6315982064170523,4,4,0,3,1,0,off,4.9705465373027575e-05,66,88.97412109375,-2.4578139781951904,-0.11510147154331207,11,1689177075.553171,1689177840.0050015,88.97412109375,92.27409362792969,0.11510147154331207,14.41161060333252,81.11013793945312,76295.8515625,2.4578139781951904
12,Hardswish,0.307369549884624,1,1,2,3,4,0,off,0.0009748095366064212,137,73.06485748291016,-1.4052587747573853,-0.40454044938087463,12,1689177075.5667503,1689178317.3106103,73.06485748291016,48.48841857910156,0.40454044938087463,49.36825942993164,78.47791290283203,124022.0859375,1.4052587747573853
13,Mish,0.4961394062604023,1,3,2,3,1,4,on,5.1741545097826046e-05,120,91.40792083740234,-3.2366690635681152,-0.35202208161354065,13,1689177075.5851626,1689179187.5102592,91.40792083740234,93.5114974975586,0.35202208161354065,49.663307189941406,89.94953918457031,211056.0625,3.2366690635681152
14,ReLU,0.6823972918827454,1,0,4,0,4,0,on,0.0007627195559409706,58,51.41563034057617,-2.1180129051208496,-0.06537990272045135,14,1689177075.5881479,1689177692.1102521,51.41563034057617,33.12993240356445,0.06537990272045135,8.27964973449707,35.6215934753418,61511.29296875,2.1180129051208496
15,ReLU,0.616858587743406,3,1,0,3,0,2,off,0.0007928762735110158,192,92.37101745605469,-1.130467176437378,-0.36682915687561035,15,1689177075.6003523,1689178753.1329913,92.37101745605469,94.77176666259766,0.36682915687561035,47.72801971435547,83.62281799316406,167529.578125,1.130467176437378
16,ReLU,0.7146196965538439,0,0,2,0,3,1,off,9.309122905478918e-05,15,84.12237548828125,-1.3141201734542847,-0.34907206892967224,16,1689177075.037174,1689177180.8662727,84.12237548828125,89.84129333496094,0.34907206892967224,43.88087463378906,64.8531265258789,10388.9765625,1.3141201734542847
17,Mish,0.896655914484569,3,2,0,3,0,4,off,0.00034156672114603646,131,83.68466186523438,-2.7153501510620117,-0.35608425736427307,17,1689177075.606581,1689178963.4511354,83.68466186523438,93.49735260009766,0.35608425736427307,50.75132751464844,86.18314361572266,188561.671875,2.7153501510620117
18,ReLU,0.1403951076475786,0,1,4,2,1,2,off,0.00023075096478046586,152,93.47126007080078,-1.6434237957000732,-0.5332239270210266,18,1689177075.6110141,1689178335.0267718,93.47126007080078,97.5735855102539,0.5332239270210266,72.35003662109375,89.92273712158203,125718.953125,1.6434237957000732
19,Hardswish,0.7707054840052874,1,0,4,1,4,3,on,0.0005926030103238629,92,59.072052001953125,-1.6828445196151733,-0.08249371498823166,19,1689177075.6143644,1689178045.367567,59.072052001953125,65.81961059570312,0.08249371498823166,7.887935161590576,35.69189453125,96761.515625,1.6828445196151733
20,Hardswish,0.4703567931730463,2,3,2,0,2,0,off,0.0003129603415519088,182,94.13651275634766,-1.3650140762329102,-0.7538501024246216,20,1689177075.6175334,1689178506.1923215,94.13651275634766,99.26061248779297,0.7538501024246216,104.63077545166016,94.15679931640625,142838.140625,1.3650140762329102
21,Mish,0.22706409705098257,0,1,0,0,4,1,off,0.00019748906589901657,35,83.3755111694336,-1.5870610475540161,-0.09481824189424515,21,1689177075.6212907,1689177312.2814338,83.3755111694336,87.50682830810547,0.09481824189424515,10.326814651489258,84.20556640625,23447.048828125,1.5870610475540161
22,Hardswish,0.48731021731376667,1,4,4,3,4,2,on,6.274853352948295e-05,28,77.59223175048828,-2.080540895462036,-0.39962467551231384,22,1689177075.6265316,1689177445.2624679,77.59223175048828,87.3896713256836,0.39962467551231384,41.901798248291016,86.13758850097656,36745.15625,2.080540895462036
23,Hardswish,0.4177112937163542,4,1,4,3,1,4,on,0.0008661005188258378,188,90.9971923828125,-2.5932843685150146,-0.12489745020866394,23,1689177075.6308708,1689179439.628354,90.9971923828125,88.7589111328125,0.12489745020866394,13.220864295959473,89.1944808959961,236179.21875,2.5932843685150146
24,ReLU,0.5981245236396392,3,2,3,0,3,3,on,0.00016267765030465034,58,82.1572494506836,-1.6475739479064941,-0.4999941885471344,24,1689177075.6343577,1689177593.2167115,82.1572494506836,90.29225158691406,0.4999941885471344,59.14441680908203,77.15757751464844,51568.47265625,1.6475739479064941
25,ReLU,0.9424958529444271,0,4,0,4,3,2,off,0.00026919256229911745,197,94.55419158935547,-2.4455373287200928,-0.30007678270339966,25,1689177075.6394808,1689178894.4194896,94.55419158935547,99.71728515625,0.30007678270339966,47.67934036254883,92.76131439208984,181696.5,2.4455373287200928
26,ReLU,0.35576675033222704,1,2,0,4,3,3,on,7.915693544245001e-05,196,93.7069320678711,-1.7159199714660645,-0.3596019148826599,26,1689177075.6443067,1689179148.1387177,93.7069320678711,96.61547088623047,0.3596019148826599,54.721900939941406,93.40325164794922,207056.40625,1.7159199714660645
27,Mish,0.49958795675475937,1,4,2,2,3,0,off,0.0005241672667776956,48,53.22217559814453,-3.1965150833129883,-0.5886126160621643,27,1689177075.6478956,1689177874.2022083,53.22217559814453,84.57281494140625,0.5886126160621643,76.64246368408203,60.89447021484375,79662.4375,3.1965150833129883
28,Mish,0.4953628278641998,2,3,0,3,4,3,on,8.001216405494643e-05,159,94.17709350585938,-3.372488021850586,-0.43308159708976746,28,1689177075.6510084,1689179366.7640007,94.17709350585938,97.0381851196289,0.43308159708976746,56.3424186706543,94.56827545166016,228918.828125,3.372488021850586
29,Mish,0.5174793254909499,2,0,4,0,2,3,off,0.00011786426713927185,90,93.03156280517578,-3.608713388442993,-0.6332975029945374,29,1689177075.6557171,1689178388.9233105,93.03156280517578,90.33317565917969,0.6332975029945374,84.08517456054688,91.78518676757812,131139.140625,3.608713388442993
30,Hardswish,0.20173474156564575,4,0,4,0,2,0,on,0.00038731361499754976,72,83.09135437011719,-1.6822803020477295,-0.17028741538524628,30,1689177075.6609573,1689177799.564203,83.09135437011719,89.4491958618164,0.17028741538524628,52.341522216796875,85.39666748046875,72198.84375,1.6822803020477295
31,Mish,0.025580242300822873,4,4,0,4,1,2,off,9.372253749758051e-05,75,91.49178314208984,-2.3871872425079346,-0.3373720645904541,31,1689177075.6646996,1689178015.0629504,91.49178314208984,95.07787322998047,0.3373720645904541,46.01668167114258,92.03304290771484,93715.171875,2.3871872425079346
32,Hardswish,0.5694713932923059,1,2,4,3,4,3,off,0.000106696360525562,151,90.14601135253906,-2.203674077987671,-0.5119374990463257,32,1689177075.668343,1689178894.1973274,90.14601135253906,96.7246322631836,0.5119374990463257,59.949947357177734,80.94747161865234,181628.296875,2.203674077987671
33,ReLU,0.04952254441297962,2,0,1,3,3,0,on,0.00015931684494612918,151,94.3409194946289,-1.0790406465530396,-0.4938987195491791,33,1689177075.6720145,1689178434.9363556,94.3409194946289,96.62342834472656,0.4938987195491791,56.184120178222656,93.89846801757812,135711.828125,1.0790406465530396
34,Mish,0.5668175767451981,0,2,0,1,2,4,on,0.0004537012322054821,141,90.59088897705078,-3.0755865573883057,-0.5139843225479126,34,1689177075.6777408,1689178966.2117264,90.59088897705078,92.37808227539062,0.5139843225479126,64.81389617919922,84.4636001586914,188868.109375,3.0755865573883057
35,ReLU,0.27500098298521763,0,3,4,1,1,4,off,0.0006516285114017827,15,45.83104705810547,-1.5954768657684326,-0.030979648232460022,35,1689177075.710348,1689177191.5525076,45.83104705810547,86.33560180664062,0.030979648232460022,12.598944664001465,45.544677734375,11363.8330078125,1.5954768657684326
