p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.2484940797296214,0,3,1,1,0,0,on,2.8509123074393712e-05,178,85.47843170166016,-1.3434711694717407,-0.1088861152529716,23,0.6520979404449463,414.8674323558808,1691778287.2420485,1691778701.45584,0.1088861152529716,80632.78125,1.3434711694717407,11.54442310333252,85.47843170166016,88.62261199951172,85.84957885742188,False
Hardswish,0.302906678040343,1,3,4,3,2,4,on,2.812576319501823e-05,65,70.02749633789062,-2.019804000854492,-0.3647185266017914,0,0.6475002765655518,285.6750645637512,1691778287.2374785,1691778572.264538,0.3647185266017914,54795.80078125,2.019804000854492,51.57305908203125,70.02749633789062,71.27610778808594,70.11688995361328,False
ReLU,0.4833861162013795,1,3,1,3,3,3,off,6.372484857674717e-05,46,63.88311004638672,-1.006494641304016,-0.17946358025074,1,0.6475706100463867,120.89546847343443,1691778287.2375486,1691778407.484939,0.17946358025074,21839.865234375,1.006494641304016,25.229225158691406,63.88311004638672,76.11894989013672,57.95493698120117,False
Hardswish,0.0206050340512835,0,2,3,0,1,1,off,0.0002980834049813,138,83.2490234375,-0.6747899651527405,-0.3500635027885437,10,0.6474366188049316,242.2008316516876,1691778287.2374165,1691778528.7892935,0.3500635027885437,46116.2109375,0.6747899651527405,47.241981506347656,83.2490234375,95.37843322753906,83.78717041015625,False
Hardswish,0.0030782831166832,2,4,3,0,3,2,off,1.849966258175956e-05,89,81.98199462890625,-1.7249614000320437,-0.6050993800163269,100,0.6529991626739502,352.9798409938812,1691778287.242947,1691778639.569317,0.6050993800163269,68258.1875,1.7249614000320437,84.24671936035156,81.98199462890625,96.41243743896484,81.48695373535156,False
Hardswish,0.0345850303138561,4,2,3,1,0,4,off,0.0002644720875996,34,73.614501953125,-1.934866070747376,-0.3437635600566864,101,0.65785813331604,145.1003499031067,1691778287.247804,1691778431.6889868,0.3437635600566864,26682.94921875,1.934866070747376,47.47433090209961,73.614501953125,83.13160705566406,74.47318267822266,False
ReLU,0.0019245009117225,2,3,0,3,0,0,on,0.0001353818038533,6,41.974308013916016,-0.841766357421875,-0.3720867037773132,102,0.6567871570587158,23.93933129310608,1691778287.2467315,1691778310.528039,0.3720867037773132,2464.752197265625,0.841766357421875,49.76740264892578,41.974308013916016,35.2382926940918,37.87797927856445,False
Hardswish,0.0052936566320341,0,0,3,3,2,4,off,0.0008879663717348,49,77.19313049316406,-1.4675387144088743,-0.3633393943309784,107,0.6656842231750488,172.02578973770142,1691778287.2556283,1691778458.6152809,0.3633393943309784,32066.54296875,1.4675387144088743,50.41679000854492,77.19313049316406,84.3740463256836,76.61016082763672,False
ReLU,0.0051963922451317,1,4,3,1,4,1,on,1.7461996177224164e-05,88,78.39932250976562,-1.6886510848999023,-0.1057347580790519,111,0.6743803024291992,326.179559469223,1691778287.264325,1691778612.7690496,0.1057347580790519,62899.3515625,1.6886510848999023,11.843060493469238,78.39932250976562,78.00625610351562,80.2695541381836,False
Hardswish,0.1025503074869106,0,3,4,4,2,3,on,1.3749239371867283e-05,18,72.75459289550781,-2.0572993755340576,-0.3568420708179474,112,0.6757662296295166,92.88998889923096,1691778287.2657132,1691778379.479419,0.3568420708179474,16243.111328125,2.0572993755340576,49.75923538208008,72.75459289550781,71.29157257080078,71.68677520751953,False
ReLU,0.0016045870010775,4,0,1,3,0,4,off,0.0001928238992268,7,32.17086410522461,-1.6636431217193604,-0.1121943369507789,114,0.6788008213043213,33.93170619010925,1691778287.2687457,1691778320.5201442,0.1121943369507789,4463.48095703125,1.6636431217193604,11.49318027496338,32.17086410522461,33.95589065551758,33.3006706237793,False
