p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Hardswish,0.1021348134392652,1,3,0,4,0,3,off,0.0001371726985475,198,91.10143280029295,-1.2764978408813477,-0.1177172660827636,52,0.6026585102081299,1386.6602137088776,1691752714.305155,1691754100.3618932,0.1177172660827636,138290.828125,1.2764978408813477,14.040639877319336,91.10143280029295,99.00920867919922,93.9546356201172,False
Hardswish,0.93412698282701,3,3,3,0,0,1,off,0.0006477628888911,60,42.998680114746094,-1.818961262702942,-0.123959444463253,0,0.4616093635559082,640.1840918064117,1691752714.1641245,1691753353.8860965,0.123959444463253,63636.875,1.818961262702942,16.335805892944336,42.998680114746094,64.96906280517578,38.08821105957031,False
ReLU,0.0082112100506344,4,1,2,0,4,2,off,0.0001252148466592,22,88.65446472167969,-2.049374580383301,-0.5888525247573853,1,0.4638791084289551,290.1015799045563,1691752714.166377,1691753003.8035674,0.5888525247573853,28628.9765625,2.049374580383301,66.73867797851562,88.65446472167969,91.27342224121094,89.4239273071289,False
Hardswish,0.0114066269881675,0,2,0,4,4,4,off,0.0001765070785366,76,90.71845245361328,-2.246483564376831,-0.2986698448657989,100,0.6772305965423584,777.7524728775024,1691752714.3797247,1691753491.45448,0.2986698448657989,77392.859375,2.246483564376831,42.27439498901367,90.71845245361328,94.3633041381836,90.26331329345705,False
ReLU,0.0030163578972788,4,0,1,1,4,4,off,1.2584688176214609e-05,131,91.33760833740234,-2.1916403770446777,-0.0885390117764473,102,0.6799113750457764,1361.991478919983,1691752714.382402,1691754075.693503,0.0885390117764473,135830.140625,2.1916403770446777,9.197614669799805,91.33760833740234,94.359619140625,92.81171417236328,False
ReLU,0.0011691007373475,2,2,3,1,2,0,on,2.7422128864197683e-05,53,90.54605102539062,-1.5830140113830566,-0.7727019786834717,103,0.6817536354064941,572.6400058269501,1691752714.3842435,1691753286.3420289,0.7727019786834717,56898.53515625,1.5830140113830566,128.85667419433594,90.54605102539062,90.97198486328124,92.5930633544922,False
Mish,0.0818967421963737,0,4,2,3,0,0,off,1.563495644470337e-05,93,92.7821044921875,-1.867903709411621,-0.367836982011795,105,0.6852741241455078,996.8051042556764,1691752714.387768,1691753710.5070822,0.367836982011795,99317.8359375,1.867903709411621,49.71490478515625,92.7821044921875,96.93853759765624,92.11637878417967,False
Hardswish,0.0045601967583105,4,1,2,3,1,1,off,1.520800866615226e-05,53,91.56556701660156,-1.3346003293991089,-0.4139058291912079,106,0.6857709884643555,485.06467866897583,1691752714.388263,1691753198.765944,0.4139058291912079,48124.6796875,1.3346003293991089,57.57651519775391,91.56556701660156,95.49241638183594,92.1405029296875,False
Mish,0.1854659325879814,1,1,1,4,0,1,on,5.4153864656130266e-05,170,41.77866363525391,-2.0515248775482178,-0.095061182975769,107,0.6869244575500488,1312.9972517490387,1691752714.3894136,1691754026.6992495,0.095061182975769,130932.765625,2.0515248775482178,10.027949333190918,41.77866363525391,18.791221618652344,78.67337036132812,False
Hardswish,0.0019460078768245,1,2,4,4,0,0,on,0.0001386257827737,163,93.12992095947266,-1.4594718217849731,-0.3317719101905823,108,0.6890769004821777,1269.2052218914032,1691752714.3915684,1691753982.9072402,0.3317719101905823,126584.1484375,1.4594718217849731,48.085819244384766,93.12992095947266,92.12378692626952,91.8682098388672,False
