,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.721711452248775,2,2,1,4,0,0,on,0.00032300646778359683,56,77.63260650634766,-2.369182586669922,-0.5013424754142761,0,1688913326.264166,1688914055.207031,77.63260650634766,89.65837097167969,0.5013424754142761,81.22118377685547,85.61609649658203,72565.078125,2.369182586669922
1,Hardswish,0.7909871308159745,3,2,0,3,2,0,off,0.000453458321382909,8,36.08213424682617,-1.6442437171936035,-0.533815860748291,1,1688913327.046276,1688913398.8659844,36.08213424682617,85.60752868652344,0.533815860748291,71.56539916992188,66.65509033203125,6933.7978515625,1.6442437171936035
2,Hardswish,0.8820916399498465,0,2,2,4,0,2,on,0.000701701852476235,170,87.07061004638672,-2.1886160373687744,-0.6447809338569641,2,1688913327.0521946,1688915265.402012,87.07061004638672,90.75662231445312,0.6447809338569641,80.94096374511719,90.19100189208984,193584.09375,2.1886160373687744
3,Hardswish,0.09756589070318525,0,2,1,3,3,1,off,0.000870402683603144,178,94.2000503540039,-1.5562959909439087,-0.4002835154533386,3,1688913327.0611436,1688915001.750393,94.2000503540039,96.80992889404297,0.4002835154533386,60.733131408691406,92.4083023071289,167218.953125,1.5562959909439087
4,ReLU,0.7786924278296314,1,2,4,0,4,3,off,0.0006936420115986959,104,31.377389907836914,-2.3472938537597656,-0.2964439392089844,4,1688913332.5581086,1688914287.0849802,31.377389907836914,68.17269134521484,0.2964439392089844,54.41923141479492,64.35266876220703,95301.8671875,2.3472938537597656
5,ReLU,0.662088812323228,4,0,1,4,3,1,on,2.6041231129151378e-05,4,71.69666290283203,-1.6477323770523071,-0.11725183576345444,5,1688913332.574105,1688913371.4387429,71.69666290283203,78.9048843383789,0.11725183576345444,11.1578369140625,50.2796630859375,3743.33447265625,1.6477323770523071
6,ReLU,0.8216648771380017,1,4,0,0,3,0,off,7.809857874749232e-05,96,85.64887237548828,-1.88519287109375,-0.11051119863986969,6,1688913332.6033752,1688914154.0434046,85.64887237548828,92.28473663330078,0.11051119863986969,10.802919387817383,86.85372924804688,82018.265625,1.88519287109375
7,Hardswish,0.4285545639794709,3,3,4,4,3,4,off,0.0007032997164074108,87,67.26565551757812,-2.5740509033203125,-0.1263619214296341,7,1688913332.6059632,1688914546.647548,67.26565551757812,84.88491821289062,0.1263619214296341,16.329397201538086,67.9234390258789,121279.0078125,2.5740509033203125
8,Hardswish,0.7193629522270388,1,3,0,3,2,1,on,0.0009229597802450655,72,42.83696746826172,-1.6360682249069214,-0.2294912487268448,8,1688913332.858145,1688914145.0229213,42.83696746826172,47.98325729370117,0.2294912487268448,53.63374328613281,54.566619873046875,81095.484375,1.6360682249069214
9,Hardswish,0.9849803556746364,3,4,1,2,2,3,on,0.0002654231717100594,41,82.35308837890625,-2.3424949645996094,-0.5894231796264648,9,1688913332.876408,1688913910.5348926,82.35308837890625,85.60645294189453,0.5894231796264648,79.50226593017578,40.42100524902344,57646.78125,2.3424949645996094
10,Hardswish,0.36372218406198314,2,4,2,3,0,2,off,0.0005777625843736828,104,78.55632019042969,-2.2192234992980957,-0.7681713700294495,10,1688913332.9811797,1688914405.4821382,78.55632019042969,89.72071838378906,0.7681713700294495,109.31356048583984,83.84907531738281,107162.484375,2.2192234992980957
11,ReLU,0.40259382634145735,1,0,4,1,0,2,off,0.0006744091896494187,174,58.97699737548828,-1.0239702463150024,-0.3022594451904297,11,1688913333.0205145,1688914781.7097535,58.97699737548828,91.36526489257812,0.3022594451904297,40.250938415527344,90.11471557617188,144707.15625,1.0239702463150024
12,Hardswish,0.6442544714548528,0,0,4,4,2,1,on,9.784617210068503e-05,159,91.5569839477539,-2.0878565311431885,-0.16410395503044128,12,1688913333.1604295,1688915165.37403,91.5569839477539,83.85216522216797,0.16410395503044128,45.941856384277344,82.23179626464844,183055.9375,2.0878565311431885
13,Mish,0.33204325456330147,1,3,2,3,2,0,off,0.0005580752930890206,52,83.15385437011719,-3.185047149658203,-0.5933480262756348,13,1688913333.2250633,1688914211.9877427,83.15385437011719,81.10720825195312,0.5933480262756348,125.89750671386719,81.67676544189453,87735.0,3.185047149658203
14,Mish,0.1958506058049836,2,1,0,1,3,2,on,0.00010402905707368587,10,86.26483154296875,-2.1695520877838135,-0.5076162219047546,14,1688913333.2383296,1688913434.4919155,86.26483154296875,89.30268096923828,0.5076162219047546,94.911376953125,83.05572509765625,9967.662109375,2.1695520877838135
15,Hardswish,0.8250396324790349,1,0,2,4,4,2,off,0.00044699203095089734,114,78.45860290527344,-2.2052626609802246,-0.536672055721283,15,1688913333.24853,1688914590.751959,78.45860290527344,91.9367904663086,0.536672055721283,72.0190200805664,76.9874496459961,125593.65625,2.2052626609802246
16,Mish,0.1941772965070754,3,1,2,2,0,0,on,0.0007448429746938315,49,85.47705078125,-2.4357922077178955,-0.5407634377479553,16,1688913333.2769744,1688913958.319328,85.47705078125,88.42623901367188,0.5407634377479553,83.01039123535156,76.58668518066406,62289.92578125,2.4357922077178955
17,ReLU,0.5373313119935407,4,1,1,1,0,3,on,0.0005679734646362074,13,59.91907501220703,-1.3239039182662964,-0.10502570122480392,17,1688913333.2904673,1688913418.46556,59.91907501220703,84.95184326171875,0.10502570122480392,11.57521915435791,63.62127685546875,8388.2001953125,1.3239039182662964
18,Hardswish,0.1834802955430945,2,2,1,1,3,1,off,0.000822799684223392,48,71.62278747558594,-1.4032034873962402,-0.6569986343383789,18,1688913333.298011,1688913756.9147563,71.62278747558594,82.325439453125,0.6569986343383789,87.4893569946289,75.10771942138672,42227.8671875,1.4032034873962402
19,Mish,0.5774349906119209,2,1,0,3,2,2,off,0.00037914826126225705,150,93.42735290527344,-2.3556292057037354,-0.9894278049468994,19,1688913333.2119231,1688915361.9950087,93.42735290527344,97.91065216064453,0.9894278049468994,142.973876953125,92.76025390625,202660.140625,2.3556292057037354
20,Hardswish,0.6460964226005174,3,4,4,1,0,4,off,0.0008279041164198532,169,48.63047409057617,-2.721327066421509,-0.09812293946743011,20,1688913333.3483205,1688915980.1451094,48.63047409057617,88.47761535644531,0.09812293946743011,11.79172134399414,83.93029022216797,264433.8125,2.721327066421509
21,ReLU,0.33946149186651536,4,4,1,1,3,2,off,0.00028503448685164904,88,79.67259979248047,-1.8961695432662964,-0.3572956323623657,21,1688913333.3347657,1688914287.2080185,79.67259979248047,92.67111206054688,0.3572956323623657,50.641231536865234,79.90860748291016,95140.0703125,1.8961695432662964
22,Hardswish,0.9287891842496906,3,3,2,3,2,4,on,0.00036642548093798044,84,66.17063903808594,-2.3046836853027344,-0.41677528619766235,22,1688913333.0827308,1688914612.5856864,66.17063903808594,85.62245178222656,0.41677528619766235,89.25096130371094,83.28248596191406,127771.4453125,2.3046836853027344
23,Hardswish,0.9660476393645381,1,2,1,1,3,3,on,0.0001054108662629619,20,73.01937866210938,-1.4739305973052979,-0.4215735197067261,23,1688913333.407175,1688913486.6745293,73.01937866210938,83.36638641357422,0.4215735197067261,56.33164978027344,47.01951217651367,15092.044921875,1.4739305973052979
24,Hardswish,0.5308336005688028,4,3,4,4,2,1,on,0.0009310720355939593,30,54.45690155029297,-2.626330614089966,-0.2172091156244278,24,1688913333.4494863,1688913896.2143013,54.45690155029297,61.15135955810547,0.2172091156244278,53.51359939575195,66.01082611083984,56005.16015625,2.626330614089966
25,ReLU,0.07767044714374477,2,2,2,1,0,2,on,3.0328533730712186e-05,62,92.62866973876953,-1.6375179290771484,-0.9066063761711121,25,1688913333.49057,1688913911.1992357,92.62866973876953,93.83088684082031,0.9066063761711121,105.16484832763672,92.33687591552734,57542.76953125,1.6375179290771484
26,Hardswish,0.9295359011448099,0,0,2,0,4,4,off,5.728632413957588e-05,126,87.51801300048828,-2.748905658721924,-0.28753453493118286,26,1688913333.5002203,1688914525.0828872,87.51801300048828,96.48941040039062,0.28753453493118286,37.5626220703125,77.84683227539062,118998.484375,2.748905658721924
27,Mish,0.18851703959385555,1,2,2,2,1,4,on,0.000524451047887965,1,55.26797866821289,-3.207087516784668,-0.6299803256988525,27,1688913333.5138285,1688913355.2072792,55.26797866821289,61.20710372924805,0.6299803256988525,92.64852142333984,28.880111694335938,1943.3328857421875,3.207087516784668
28,Hardswish,0.7999557220741929,4,2,3,0,3,2,on,0.0008413724710151909,167,85.72269439697266,-1.9443440437316895,-0.6311132311820984,28,1688913333.5100422,1688915447.1556356,85.72269439697266,84.0032730102539,0.6311132311820984,76.5469741821289,88.84384155273438,211138.40625,1.9443440437316895
29,ReLU,0.6987640680488101,2,4,1,4,2,4,on,0.0005775835648858343,42,38.799217224121094,-2.619074583053589,-0.6373381018638611,29,1688913333.5169718,1688913936.9000738,38.799217224121094,65.64131927490234,0.6373381018638611,73.27333068847656,18.224529266357422,60069.53515625,2.619074583053589
30,ReLU,0.37531106261621944,1,1,1,4,2,0,on,0.0006474160875732106,102,52.749732971191406,-1.306856393814087,-0.32016828656196594,30,1688913333.5357885,1688914275.5405405,52.749732971191406,42.22012710571289,0.32016828656196594,48.10234451293945,64.65509796142578,93941.2890625,1.306856393814087
31,ReLU,0.5369342444886055,1,4,1,3,2,0,off,0.0008608200046138124,109,68.0404281616211,-1.6668426990509033,-0.3523361384868622,31,1688913333.4322183,1688914245.017337,68.0404281616211,19.554710388183594,0.3523361384868622,59.65935134887695,59.20240020751953,90882.4296875,1.6668426990509033
32,ReLU,0.24477356943479517,2,4,2,2,0,4,off,0.0005251147136874014,156,78.65242004394531,-2.2344810962677,-0.5714710354804993,32,1688913333.4349709,1688915201.5609803,78.65242004394531,97.63500213623047,0.5714710354804993,98.91413879394531,88.45670318603516,186613.953125,2.2344810962677
33,Hardswish,0.6301426351582455,3,4,1,1,0,1,on,1.5210884924325037e-05,61,89.35856628417969,-2.013091802597046,-0.1059776321053505,33,1688913333.4380288,1688913916.0665324,89.35856628417969,83.79305267333984,0.1059776321053505,12.059160232543945,84.847900390625,57984.84375,2.013091802597046
34,Hardswish,0.506794806103363,2,2,1,2,4,1,on,0.0004086901770967575,74,78.86309051513672,-1.955623745918274,-0.7801854014396667,34,1688913333.4580257,1688914157.7351453,78.86309051513672,88.17889404296875,0.7801854014396667,100.1373291015625,88.83910369873047,82188.1953125,1.955623745918274
35,Mish,0.37043840660904953,4,2,3,2,0,4,on,0.0006564827191097628,74,75.71651458740234,-3.26455020904541,-0.5363161563873291,35,1688913333.20172,1688914608.0995717,75.71651458740234,80.05072784423828,0.5363161563873291,77.38219451904297,80.00469207763672,127299.9921875,3.26455020904541
36,Mish,0.3423154139001742,1,3,4,3,3,3,on,0.00015637817283578617,136,91.7084732055664,-3.1891448497772217,-0.20803202688694,36,1688913333.5695632,1688915113.7970805,91.7084732055664,91.79380798339844,0.20803202688694,19.862751007080078,90.83625793457031,177763.5625,3.1891448497772217
37,ReLU,0.7082418727692065,3,2,2,0,0,3,on,0.0007877176757080449,36,43.489253997802734,-1.2524313926696777,-0.5729848742485046,37,1688913333.5724783,1688913656.6727536,43.489253997802734,63.55027389526367,0.5729848742485046,73.03555297851562,33.26912307739258,32090.1328125,1.2524313926696777
38,Hardswish,0.7393894680996218,2,1,4,2,0,3,off,0.0008735231420004375,175,86.99624633789062,-2.268451690673828,-0.660068929195404,38,1688913333.5827632,1688915689.588886,86.99624633789062,89.33027648925781,0.660068929195404,78.66276550292969,83.22796630859375,235308.515625,2.268451690673828
39,Hardswish,0.7383738018659511,1,0,1,4,4,1,off,0.00013295448645722144,68,78.57786560058594,-1.730017066001892,-0.08058328926563263,39,1688913333.587641,1688914055.1618767,78.57786560058594,61.17151641845703,0.08058328926563263,7.733741283416748,50.711429595947266,71865.703125,1.730017066001892
40,Hardswish,0.18310937078984504,1,2,4,4,0,2,off,0.0002113865808442932,7,74.96554565429688,-1.745483160018921,-0.618521511554718,40,1688913333.5917006,1688913400.6605544,74.96554565429688,89.7903060913086,0.618521511554718,69.29275512695312,75.10684204101562,6492.419921875,1.745483160018921
41,ReLU,0.4439787247837982,3,0,3,4,1,2,off,0.00033610567095182346,185,94.41352844238281,-2.152529239654541,-0.3724374771118164,41,1688913333.6120899,1688915587.2316444,94.41352844238281,98.6539535522461,0.3724374771118164,57.46627426147461,85.22554016113281,225147.21875,2.152529239654541
42,Mish,0.4394167748575491,1,1,0,1,4,1,on,0.000746146265584025,96,72.28843688964844,-1.6832062005996704,-0.06468548625707626,42,1688913333.6151195,1688914350.4945831,72.28843688964844,41.11054611206055,0.06468548625707626,9.328879356384277,70.3970947265625,101474.3515625,1.6832062005996704
43,Hardswish,0.21233024590926744,0,2,3,4,3,1,on,0.0005032441386533424,173,84.0616226196289,-1.6658592224121094,-0.46330726146698,43,1688913333.618032,1688915085.1252773,84.0616226196289,89.3539810180664,0.46330726146698,52.28580093383789,92.72879028320312,175009.296875,1.6658592224121094
44,Mish,0.2554961392801969,1,4,1,4,1,3,on,0.0007679308275446511,178,88.93185424804688,-2.686901569366455,-0.1049756109714508,44,1688913333.6215403,1688915597.5159752,88.93185424804688,81.60921478271484,0.1049756109714508,12.048375129699707,90.94538879394531,226135.296875,2.686901569366455
45,ReLU,0.8127712734659658,3,1,2,3,1,0,off,0.0006088127397523949,171,86.27355194091797,-1.0779342651367188,-0.3427869975566864,45,1688913333.6321363,1688914717.3946586,86.27355194091797,95.49234771728516,0.3427869975566864,41.529659271240234,80.92381286621094,138252.515625,1.0779342651367188
46,ReLU,0.7042766741998616,4,3,4,4,4,3,off,5.781112232572791e-05,118,89.33255767822266,-2.4121897220611572,-0.12273039668798447,46,1688913333.629418,1688915039.957514,89.33255767822266,91.51351928710938,0.12273039668798447,14.434248924255371,82.9291763305664,170374.1875,2.4121897220611572
47,Hardswish,0.8350527752786983,4,0,1,2,4,1,off,0.00040050164725016535,37,55.359127044677734,-1.6451942920684814,-0.3302992880344391,47,1688913333.624662,1688913676.115884,55.359127044677734,87.12411499023438,0.3302992880344391,34.62271499633789,42.422428131103516,33905.9609375,1.6451942920684814
48,ReLU,0.17803534660436876,4,3,2,0,1,3,on,0.00031491704133388755,64,86.88099670410156,-1.642288327217102,-0.370059996843338,48,1688913333.6547418,1688913879.0496576,86.88099670410156,89.96377563476562,0.370059996843338,50.9482536315918,86.78247833251953,54286.55078125,1.642288327217102
49,Mish,0.9469941054097145,2,0,0,4,0,2,on,0.0009796461966624747,24,18.96519660949707,-1.9221481084823608,-0.49667888879776,49,1688913333.6397026,1688913642.8942182,18.96519660949707,42.73103713989258,0.49667888879776,92.93685913085938,69.15924835205078,30668.33984375,1.9221481084823608
50,Mish,0.8636406604675749,1,0,3,0,1,2,off,0.0004557407148383911,165,91.82414245605469,-3.922452449798584,-0.3710598945617676,50,1688913333.6435058,1688916790.5999463,91.82414245605469,97.22211456298828,0.3710598945617676,49.63124465942383,89.79557037353516,345349.65625,3.922452449798584
51,Mish,0.796875134730873,3,3,1,4,3,3,on,0.0007121172075387223,185,31.91790771484375,-3.0362424850463867,-0.18441222608089447,51,1688913333.651201,1688916543.1859515,31.91790771484375,95.28153991699219,0.18441222608089447,19.238637924194336,87.152099609375,320742.65625,3.0362424850463867
