,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Mish,0.7986402434189707,0,3,1,1,0,0,on,0.0002352170101284,86.65348815917969,-1.3651845455169678,7,0.2148411273956298,1.9747107028961184,1688082741.3134868,1688082743.0729408
1,ReLU,0.8284226514293563,0,1,0,2,0,4,on,0.0002114202861512,82.8986587524414,-1.2172048091888428,0,0.2148756980895996,1.9697906970977783,1688082741.3135114,1688082743.0675194
2,Mish,0.1990878696752906,1,4,2,0,2,2,off,0.0009357701828198,88.126220703125,-3.174356460571289,1,0.2148828506469726,1.975353717803955,1688082741.313522,1688082743.0737505
3,Mish,0.2376211841492862,4,0,3,3,2,2,off,0.0008464412977033,87.52132415771484,-3.503190040588379,2,0.2149183750152588,1.9754784107208248,1688082741.3135524,1688082743.073866
4,ReLU,0.1612169851468289,2,4,0,0,2,4,off,0.0004197478952563,86.14300537109375,-1.8897724151611328,3,0.2148585319519043,1.9705250263214111,1688082741.3135135,1688082743.0689178
5,Hardswish,0.9326638818606026,3,2,4,0,1,0,off,0.0003262472409721,85.99979400634766,-1.308505892753601,4,0.2148284912109375,1.9743130207061768,1688082741.313455,1688082743.07269
6,Mish,0.4211409122203599,4,0,3,0,4,0,on,0.0002521552243866,73.98200225830078,-2.518347978591919,5,0.2148807048797607,1.9725358486175537,1688082741.3135204,1688082743.0709343
7,ReLU,0.1607848751226135,2,2,0,3,4,2,on,0.0006349937420052,91.30623626708984,-1.7974960803985596,6,0.2147016525268554,1.968794822692871,1688082741.3133278,1688082743.0667078
8,ReLU,0.0832898921323787,4,2,1,2,4,0,on,8.129993443094307e-05,85.00614929199219,-2.1474850177764893,15,2.0244834423065186,2.047871351242065,1688082743.123108,1688082743.1462402
9,Mish,0.9964635714615158,1,0,0,3,1,2,off,0.0003774066858719,88.3636703491211,-1.7811709642410278,10,2.019824981689453,2.0428645610809326,1688082743.1184542,1688082743.1413348
10,ReLU,0.8914025247322133,0,3,4,1,1,3,on,0.0002394563504659,84.83812713623047,-1.195737600326538,11,2.0201494693756104,2.0431511402130127,1688082743.1187706,1688082743.1416306
11,Hardswish,0.7347999301596613,2,0,4,0,0,3,off,0.0002557869993898,87.83735656738281,-1.275991439819336,12,2.020364284515381,2.0437891483306885,1688082743.118986,1688082743.1422713
12,Hardswish,0.6001354272014955,1,3,3,0,4,4,off,0.000641793352653,81.50658416748047,-1.8308757543563845,13,2.0206828117370605,2.0435969829559326,1688082743.119305,1688082743.1420825
13,Mish,0.2275481159273677,0,2,1,1,2,4,off,0.000205379139875,87.77397155761719,-2.5742807388305664,14,2.021317481994629,2.0445964336395264,1688082743.119939,1688082743.1430745
