,LearningRate,WeightDecay,Activation,TrivialAugment,Op1,Op2,Op3,Op4,Op5,Op6,nepochs,valid-loss,latency,size_MB
0,0.4366115204438842,0.00045954597475187823,ReLU,on,2.0,2.0,0.0,3.0,3.0,0.0,174.0,6.93133544921875,1.3332120180130005,0.5992358326911926
1,0.2704445576608287,0.00023379779105662558,Mish,on,3.0,0.0,0.0,1.0,3.0,0.0,133.0,11.063919067382812,2.7236781120300293,0.11206914484500885
2,0.5768661594379986,0.0002800046039520748,ReLU,off,1.0,0.0,2.0,0.0,1.0,1.0,73.0,52.48796844482422,1.1052851676940918,0.3249814510345459
3,0.03526654315146234,0.00041867481653422474,Hardswish,off,0.0,1.0,1.0,1.0,2.0,0.0,148.0,18.71356964111328,1.0368192195892334,0.19341298937797546
4,0.6706580640962388,0.0009765789760927978,ReLU,off,0.0,2.0,0.0,2.0,3.0,3.0,179.0,89.51992607116699,1.7689703702926636,0.4158630669116974
5,0.09890478228330239,0.0007090812189185294,Hardswish,on,1.0,0.0,2.0,3.0,2.0,3.0,152.0,9.126396179199219,1.3327959775924683,0.5059055685997009
6,0.22653022668748118,0.0006597694461317147,Hardswish,off,2.0,3.0,2.0,1.0,0.0,0.0,12.0,24.697608947753906,1.4064295291900635,0.6575304269790649
7,0.5371204013672045,0.0005062441544203512,ReLU,on,3.0,3.0,3.0,3.0,2.0,1.0,196.0,5.595497131347656,1.377517819404602,0.40750637650489807
8,0.47343967829702305,0.0001291462919943584,Mish,off,0.0,1.0,1.0,2.0,0.0,2.0,30.0,24.758018493652344,2.6783831119537354,0.5362983345985413
9,0.6962711618848892,5.425234204429346e-05,Mish,off,1.0,3.0,3.0,1.0,1.0,1.0,58.0,12.681907653808594,2.2563133239746094,0.13458731770515442
10,0.13325975946519153,0.00017334511319464055,ReLU,off,2.0,2.0,3.0,0.0,2.0,2.0,89.0,6.430023193359375,1.5925856828689575,0.9065997004508972
11,0.9207037857413521,0.0007960531061065602,Hardswish,on,3.0,1.0,0.0,2.0,1.0,1.0,25.0,75.57854461669922,0.9408448338508606,0.3924539387226105
12,0.8630944774853929,0.0006258263450876135,Hardswish,on,3.0,3.0,1.0,3.0,0.0,3.0,79.0,69.73695373535156,1.8008729219436646,0.13517823815345764
13,0.800586737191065,0.0003262044618595414,Mish,on,0.0,2.0,3.0,0.0,1.0,3.0,46.0,24.29248046875,2.5716867446899414,0.46421563625335693
14,0.9478455913963384,0.0008868695862805516,ReLU,off,1.0,0.0,2.0,2.0,3.0,2.0,103.0,79.11861419677734,2.1833393573760986,0.7498688101768494
15,0.32311316337886714,0.000849588108201778,ReLU,on,2.0,1.0,1.0,0.0,0.0,2.0,123.0,23.23511505126953,1.2342720031738281,0.6420793533325195
16,0.002179552212821626,1e-05,ReLU,on,0.0,0.0,4.0,0.0,4.0,4.0,200.0,11.843826293945312,1.9881688356399536,0.036379557102918625
17,0.001,1e-05,ReLU,off,0.0,1.0,4.0,4.0,0.0,0.0,200.0,23.310348510742188,1.369759440422058,0.08950779587030411
18,0.001,1e-05,ReLU,on,1.0,0.0,4.0,0.0,4.0,4.0,1.0,45.18531799316406,1.8907153606414795,0.05483586713671684
19,0.002406443091555628,1e-05,ReLU,off,2.0,2.0,0.0,0.0,0.0,1.0,200.0,7.8543243408203125,1.1471425294876099,0.5415017008781433
20,0.003361083960419834,1e-05,Hardswish,off,1.0,0.0,0.0,4.0,4.0,4.0,1.0,41.39215087890625,2.130941390991211,0.08062481880187988
21,0.001,1e-05,ReLU,on,1.0,2.0,4.0,4.0,4.0,4.0,1.0,54.47911834716797,2.2241621017456055,0.42159202694892883
22,0.001,0.00020008958370059686,ReLU,on,2.0,2.0,4.0,4.0,0.0,4.0,200.0,6.5854644775390625,1.9328471422195435,0.5568028092384338
23,0.001,1e-05,ReLU,off,1.0,1.0,4.0,4.0,4.0,0.0,1.0,60.97648239135742,2.0430033206939697,0.07828366011381149
24,0.0024668946132537133,2.1392912426208862e-05,Mish,off,0.0,1.0,4.0,0.0,0.0,0.0,1.0,46.671180725097656,2.0837652683258057,0.0795225203037262
25,0.0019753431582522304,1e-05,ReLU,on,2.0,2.0,0.0,4.0,0.0,0.0,200.0,6.043937683105469,1.3746984004974365,0.5592575669288635
26,0.0014533963343914826,0.0001677126593754626,Hardswish,on,1.0,3.0,0.0,4.0,4.0,0.0,200.0,7.847175598144531,1.9636585712432861,0.10024938732385635
27,0.003650289724963099,1e-05,Mish,off,2.0,1.0,4.0,1.0,3.0,0.0,200.0,8.848373413085938,2.3728342056274414,0.3053818941116333
28,0.0017887950777572578,2.6031882660061437e-05,ReLU,off,1.0,2.0,4.0,4.0,0.0,0.0,1.0,34.59716796875,1.658671259880066,0.3610081374645233
29,0.001,1e-05,ReLU,off,2.0,2.0,4.0,4.0,0.0,0.0,200.0,6.100563049316406,1.7157576084136963,0.5325550436973572
30,0.9997147794418523,0.00025020437116059756,Mish,off,1.0,3.0,4.0,0.0,4.0,4.0,1.0,70.31756782531738,2.3122549057006836,0.0963233932852745
31,0.001,0.00011166151031049517,Hardswish,off,1.0,3.0,4.0,4.0,4.0,0.0,1.0,54.890480041503906,2.187739133834839,0.09044617414474487
32,0.7309378456619816,0.00014731488800523315,Hardswish,on,0.0,3.0,4.0,4.0,0.0,4.0,200.0,5.728416442871094,2.3152637481689453,0.08575743436813354
33,0.04983640883197736,4.180833466021185e-05,Mish,on,2.0,3.0,0.0,4.0,0.0,4.0,200.0,5.121437072753906,2.459441661834717,0.33987659215927124
34,0.001,1e-05,ReLU,on,1.0,3.0,0.0,0.0,0.0,4.0,1.0,39.334598541259766,1.3752528429031372,0.1741008162498474
35,1.0,0.00022326842229147823,ReLU,off,0.0,2.0,4.0,4.0,0.0,4.0,1.0,75.70730972290039,2.0312180519104004,0.3501506447792053
36,0.00219771827338921,1e-05,ReLU,off,1.0,3.0,4.0,0.0,0.0,0.0,200.0,7.252098083496094,1.3431233167648315,0.09274604916572571
37,0.001,1e-05,Mish,on,1.0,3.0,0.0,4.0,0.0,0.0,1.0,55.49555969238281,2.0063323974609375,0.12312577664852142
38,0.016592672314186166,8.879230049920675e-05,Hardswish,on,1.0,2.0,4.0,4.0,0.0,4.0,200.0,22.07891082763672,1.8222721815109253,0.40516161918640137
39,0.3707996752567609,1e-05,ReLU,off,0.0,3.0,4.0,0.0,4.0,4.0,200.0,6.370658874511719,2.149059534072876,0.1027066558599472
40,0.6792192841985936,1e-05,ReLU,on,0.0,3.0,1.0,4.0,0.0,4.0,1.0,52.55023956298828,1.5681334733963013,0.08320773392915726
41,0.43034827351027194,1e-05,Mish,off,1.0,3.0,4.0,4.0,4.0,2.0,1.0,51.93288803100586,3.2451741695404053,0.3414939045906067
42,0.9169299938160723,0.00016716962109374582,Mish,on,0.0,0.0,0.0,0.0,4.0,0.0,1.0,53.125797271728516,1.958929181098938,0.09360498934984207
43,0.004471187798559066,1e-05,ReLU,on,2.0,3.0,4.0,0.0,0.0,0.0,200.0,5.39337158203125,1.292400598526001,0.30580106377601624
44,0.4036688609834688,8.67761886872029e-05,ReLU,on,0.0,3.0,4.0,4.0,0.0,0.0,1.0,47.207725524902344,1.3493458032608032,0.1071678027510643
45,0.9954764230718551,1e-05,ReLU,on,0.0,2.0,4.0,4.0,0.0,0.0,1.0,51.814727783203125,1.678990125656128,0.45482364296913147
46,0.09694924634580178,4.408732001271978e-05,ReLU,off,1.0,2.0,4.0,0.0,4.0,4.0,1.0,39.144287109375,1.996091604232788,0.3136286437511444
47,0.08717868627570895,1e-05,ReLU,on,1.0,2.0,4.0,1.0,0.0,0.0,1.0,30.27606201171875,1.3817083835601807,0.4239223599433899
48,0.6221965239725277,1e-05,Hardswish,off,0.0,4.0,0.0,0.0,4.0,0.0,1.0,53.08748245239258,1.4699312448501587,0.057223353534936905
49,0.1006926124981005,2.5929097147154553e-05,Hardswish,on,2.0,2.0,4.0,0.0,0.0,4.0,1.0,30.719131469726562,1.826444149017334,0.5108067393302917
50,0.769366947518821,5.011258288188439e-05,ReLU,on,0.0,4.0,4.0,4.0,0.0,0.0,1.0,73.63778495788574,2.1127023696899414,0.10066314041614532
51,0.7867882018159658,0.00010844225175354033,Mish,on,0.0,3.0,4.0,4.0,0.0,0.0,200.0,5.831779479980469,2.1490468978881836,0.10620421171188354
52,0.31261440091142867,4.970070980596213e-05,Mish,on,0.0,3.0,1.0,0.0,0.0,4.0,200.0,6.5983123779296875,2.480712652206421,0.12076212465763092
53,0.5000072300062248,2.0923807349640317e-05,ReLU,off,1.0,3.0,0.0,4.0,4.0,0.0,200.0,5.769371032714844,1.4276635646820068,0.1571570336818695
54,0.4373004053212387,5.1488561933576276e-05,ReLU,off,1.0,4.0,0.0,4.0,4.0,0.0,200.0,5.802864074707031,1.5182762145996094,0.12285149842500687
55,0.47730588646394495,0.00010332739924342668,Hardswish,off,1.0,3.0,0.0,4.0,4.0,0.0,200.0,8.327339172363281,1.8648505210876465,0.11596748232841492
56,0.6934318192221657,1e-05,Hardswish,off,0.0,3.0,0.0,0.0,0.0,4.0,1.0,76.5895881652832,1.3176238536834717,0.2104450762271881
57,0.11860465797841305,3.122873283979377e-05,Mish,on,2.0,3.0,4.0,0.0,4.0,4.0,1.0,42.10395812988281,2.689958333969116,0.19320790469646454
58,0.3660650241227765,1e-05,Mish,on,2.0,3.0,0.0,0.0,0.0,4.0,200.0,4.8854217529296875,1.969490647315979,0.35186606645584106
59,0.47322810266641996,8.51156621156204e-05,Mish,off,2.0,2.0,0.0,4.0,0.0,0.0,1.0,28.622940063476562,1.831246256828308,0.5763216018676758
60,0.11902414889817904,1e-05,ReLU,on,2.0,2.0,4.0,0.0,0.0,4.0,200.0,4.936683654785156,2.2849977016448975,0.5657896399497986
61,0.1231144097176446,1e-05,Mish,on,3.0,2.0,0.0,0.0,0.0,4.0,1.0,31.62023162841797,2.539015769958496,0.35326680541038513
62,0.46362259672996387,6.423542303525014e-05,ReLU,off,1.0,3.0,0.0,1.0,0.0,0.0,200.0,5.668006896972656,0.8863732814788818,0.11067270487546921
63,0.14846581473397213,1e-05,Hardswish,on,2.0,3.0,0.0,0.0,4.0,4.0,200.0,5.462394714355469,1.7549827098846436,0.3783217668533325
64,0.5741235772559089,8.725082958781879e-05,Hardswish,off,0.0,4.0,4.0,4.0,0.0,4.0,200.0,7.61309814453125,2.5310096740722656,0.07702645659446716
65,0.13599696370034592,1e-05,Hardswish,on,0.0,3.0,0.0,4.0,0.0,4.0,200.0,6.808647155761719,2.079847812652588,0.10153482854366302
66,0.79013495996083,1e-05,Hardswish,on,0.0,3.0,0.0,0.0,0.0,0.0,200.0,4.86083984375,0.9694708585739136,0.155706524848938
67,0.7683941097579556,5.6516895335507555e-05,Hardswish,on,0.0,3.0,4.0,0.0,4.0,4.0,1.0,68.34247779846191,2.2081105709075928,0.046386901289224625
68,0.534549588458953,2.903274865623224e-05,Hardswish,off,1.0,4.0,4.0,0.0,0.0,0.0,200.0,5.6484527587890625,1.8634861707687378,0.070832259953022
69,0.7139399610883026,9.550333612738225e-05,Mish,off,0.0,4.0,4.0,4.0,0.0,0.0,1.0,69.22484588623047,2.068721055984497,0.09215643256902695
70,0.3586954393960654,6.379739381342558e-05,ReLU,on,2.0,2.0,0.0,0.0,4.0,4.0,1.0,47.72024917602539,2.058500051498413,0.5629370212554932
71,0.5675721651491584,9.96274352420205e-05,Mish,on,2.0,4.0,0.0,4.0,4.0,0.0,200.0,6.012184143066406,2.573566436767578,0.3987571895122528
72,0.6320758874409347,1.720399458258442e-05,ReLU,off,0.0,3.0,4.0,0.0,0.0,4.0,200.0,5.437416076660156,2.087606430053711,0.11039112508296967
73,0.7460060777579081,1.969767839257133e-05,Mish,on,0.0,4.0,4.0,0.0,4.0,4.0,45.0,26.761962890625,2.833143949508667,0.09979180246591568
74,0.613340193806573,8.328939562228344e-05,ReLU,on,2.0,2.0,4.0,3.0,0.0,4.0,1.0,38.6932373046875,1.568260669708252,0.509649932384491
75,0.6202014235049631,1e-05,Hardswish,off,1.0,2.0,0.0,4.0,4.0,0.0,1.0,51.251441955566406,2.031543731689453,0.4004686176776886
76,0.6170756625986965,1e-05,Mish,on,2.0,2.0,0.0,4.0,4.0,4.0,200.0,5.7326202392578125,2.6524126529693604,0.6004807353019714
77,0.6149867287015225,1e-05,Hardswish,off,1.0,2.0,4.0,4.0,4.0,4.0,200.0,7.1832733154296875,3.2149641513824463,0.4125664234161377
78,0.5082777513670771,1e-05,Hardswish,off,3.0,3.0,4.0,0.0,0.0,4.0,1.0,34.7801513671875,1.6688101291656494,0.10945021361112595
79,0.5962464184953339,1e-05,Mish,off,2.0,3.0,0.0,0.0,0.0,2.0,200.0,5.2877197265625,2.1524267196655273,0.5930377244949341
80,0.4450036839647984,1e-05,ReLU,off,0.0,3.0,4.0,0.0,0.0,0.0,1.0,29.476547241210938,1.259674072265625,0.10361036658287048
81,0.5909114728816928,5.515138265131627e-05,Mish,on,1.0,3.0,4.0,4.0,0.0,0.0,1.0,49.982120513916016,2.1422245502471924,0.11769875138998032
82,0.5828756497895522,1e-05,ReLU,on,1.0,3.0,0.0,4.0,4.0,0.0,1.0,46.75333786010742,1.3527051210403442,0.19505199790000916
83,0.5177044465496692,7.970577220491454e-05,Mish,off,0.0,2.0,0.0,0.0,0.0,0.0,200.0,5.2641754150390625,2.0508482456207275,0.3389853537082672
84,0.5867052585831034,1e-05,ReLU,off,0.0,2.0,0.0,4.0,0.0,4.0,200.0,5.1897125244140625,1.6991478204727173,0.4278504550457001
85,0.5246588745015853,8.682205424407949e-05,Mish,on,0.0,2.0,4.0,4.0,4.0,4.0,200.0,6.3340606689453125,3.4701364040374756,0.4673997163772583
86,0.6857340775153372,1.9333331725629085e-05,Mish,off,0.0,4.0,4.0,0.0,4.0,4.0,141.0,11.306304931640625,2.7960426807403564,0.10120467096567154
87,0.6860323735319346,1e-05,Hardswish,on,0.0,4.0,0.0,4.0,0.0,4.0,1.0,62.111419677734375,1.5295904874801636,0.04771547019481659
88,0.44765764492663146,2.7954367812353522e-05,Mish,off,0.0,2.0,4.0,4.0,0.0,4.0,200.0,6.593864440917969,3.174513816833496,0.4282268285751343
89,0.46089076301255855,0.00029157050132888905,ReLU,on,0.0,3.0,0.0,4.0,0.0,4.0,200.0,5.3724517822265625,1.30941641330719,0.2230464369058609
90,0.5707201579691605,0.00028902944720273887,Mish,on,1.0,2.0,2.0,4.0,0.0,0.0,139.0,10.237800598144531,2.4824769496917725,0.5550311207771301
91,0.3781949856874198,0.0001397373908518361,Mish,on,1.0,3.0,4.0,0.0,0.0,4.0,1.0,45.0386848449707,2.605290412902832,0.1079019084572792
