p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
ReLU,0.4927641171852395,2,0,1,2,2,3,off,0.0005172874237006812,55,31.505983352661133,-1.5548453330993652,-0.811896800994873,114,0.5569720268249512,510.3410437107086,1688832139.0447576,1688832648.8273547,31.505983352661133,83.15032958984375,0.811896800994873,116.93736267089844,62.27265167236328,50742.26171875,1.5548453330993652
Hardswish,0.7863737806012611,3,0,0,4,1,3,on,0.00013726486565925528,54,87.3052749633789,-1.5347989797592163,-0.12312868982553482,103,0.5421080589294434,450.2769949436188,1688832139.0298843,1688832588.7634034,87.3052749633789,90.58386993408205,0.12312868982553482,11.056924819946287,73.94157409667969,44730.14453125,1.5347989797592163
ReLU,0.07250821778039432,1,0,4,1,2,0,on,0.0004750019620437724,24,82.23538208007812,-1.3492639064788818,-0.290007084608078,104,0.5438764095306396,168.1456835269928,1688832139.0316527,1688832306.6329713,82.23538208007812,83.68193817138672,0.290007084608078,43.67359924316406,77.08529663085938,16518.07421875,1.3492639064788818
ReLU,0.47266647646195625,2,1,0,2,0,4,off,0.0006568891386629853,27,39.07697296142578,-1.4311470985412598,-0.6523221135139465,107,0.5467779636383057,207.89155101776123,1688832139.034552,1688832346.3780935,39.07697296142578,86.36934661865234,0.6523221135139465,73.32345581054688,64.9591064453125,20503.609375,1.4311470985412598
ReLU,0.47138550963510617,4,1,0,0,0,3,off,0.00046574243807418695,70,50.51808547973633,-1.4726941585540771,-0.1041332110762596,109,0.5503432750701904,444.7371189594269,1688832139.038122,1688832583.2237356,50.51808547973633,81.47657775878906,0.1041332110762596,12.911434173583984,54.90225982666016,44179.71875,1.4726941585540771
Hardswish,0.5557647593532208,1,1,4,1,1,0,off,0.0008212378131914514,30,27.56521987915039,-1.2944209575653076,-0.0907411277294159,112,0.5548710823059082,208.3176667690277,1688832139.0426412,1688832346.8049552,27.56521987915039,65.37989807128906,0.0907411277294159,8.51218032836914,55.93476486206055,20533.681640625,1.2944209575653076
ReLU,0.5050013569175497,3,0,2,4,0,4,on,3.380324063616074e-05,61,86.03311157226562,-1.9671213626861572,-0.3363383114337921,118,0.5619845390319824,500.90427803993225,1688832139.049756,1688832639.3915377,86.03311157226562,88.45301818847656,0.3363383114337921,42.565155029296875,71.28734588623047,49796.640625,1.9671213626861572
ReLU,0.14958379925929685,0,2,1,0,2,0,on,0.0005032120591938534,52,87.18826293945312,-1.3315516710281372,-0.7131325006484985,119,0.5624372959136963,374.7701230049134,1688832139.0502148,1688832513.2574177,87.18826293945312,92.03553009033205,0.7131325006484985,87.09363555908203,85.63433074951172,37193.8203125,1.3315516710281372
ReLU,0.3876743499051918,0,3,1,3,0,0,off,0.0001491391263224193,55,82.57955169677734,-1.0230239629745483,-0.13530506193637848,120,16.763794422149658,397.29550099372864,1688832155.25156,1688832535.7829075,82.57955169677734,92.23269653320312,0.13530506193637848,16.15606117248535,78.62545776367188,38040.7578125,1.0230239629745483
Mish,0.5948990025977361,4,4,1,4,3,1,off,0.0009419880876342828,13,22.598371505737305,-3.0215649604797363,-0.12040960788726808,124,110.37529158592224,302.30431270599365,1688832248.8630557,1688832440.7916975,22.598371505737305,69.52758026123047,0.12040960788726808,11.827831268310549,47.22210311889648,19180.533203125,3.0215649604797363
Hardswish,0.5963053920118829,0,2,0,4,0,2,off,0.00031609686214287915,22,70.90911865234375,-1.1916230916976929,-0.5925453901290894,126,151.24771666526794,353.2798295021057,1688832289.7354827,1688832491.7672417,70.90911865234375,89.6683120727539,0.5925453901290894,62.72462844848633,81.81875610351562,20190.890625,1.1916230916976929
ReLU,0.8490560026307425,4,0,1,1,2,2,off,0.0004762182083354454,23,56.53839111328125,-1.4526383876800537,-0.5688387751579285,24,0.4509000778198242,203.9136648178101,1688832138.93867,1688832342.4009464,56.53839111328125,73.47797393798828,0.5688387751579285,78.06391906738281,50.9501838684082,20092.9453125,1.4526383876800537
Hardswish,0.18686486915498193,0,2,2,3,1,4,on,0.0006253655490801205,51,81.41798400878906,-2.0633485317230225,-0.595952033996582,26,0.4606857299804687,435.39146971702576,1688832138.948461,1688832573.8787634,81.41798400878906,86.1007308959961,0.595952033996582,77.5506591796875,76.24258422851562,43251.7734375,2.0633485317230225
Mish,0.044641240030737626,3,4,0,4,2,3,on,2.1594752453926218e-05,13,87.6515121459961,-2.7071638107299805,-0.348695307970047,27,0.4612243175506592,220.8648533821106,1688832138.9490016,1688832359.3513317,87.6515121459961,90.07658386230467,0.348695307970047,53.80597305297851,88.17298126220703,21802.599609375,2.7071638107299805
Hardswish,0.9491937465288568,2,1,0,0,2,4,off,0.00010826383028286816,6,61.12717056274414,-1.532221436500549,-0.7118724584579468,28,0.4563274383544922,48.27750277519226,1688832138.9441347,1688832186.7647383,61.12717056274414,87.38593292236328,0.7118724584579468,79.5941162109375,70.67597961425781,4567.5498046875,1.532221436500549
ReLU,0.3966935412983763,1,3,3,3,3,4,on,0.0006577278719317729,40,14.583906173706056,-1.7511879205703735,-0.17667606472969055,33,0.4593214988708496,383.9653127193451,1688832138.9470968,1688832522.4526076,14.583906173706056,57.475921630859375,0.17667606472969055,19.92268943786621,54.802730560302734,38103.08984375,1.7511879205703735
Mish,0.4035880756405306,2,1,4,0,2,3,on,0.0002214367829396325,34,84.75415802001953,-2.3333401679992676,-0.6495569348335266,38,0.4664266109466553,457.26851654052734,1688832138.9541955,1688832595.7549806,84.75415802001953,90.03743743896484,0.6495569348335266,79.56476593017578,76.66646575927734,45434.01953125,2.3333401679992676
