p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.705109121393261,0,2,3,0,1,2,on,0.0006174330793453978,53,55.39080810546875,-5.57751989364624,-0.5412824153900146,88,0.49831533432006836,909.2379591464996,1689158955.8876271,1689159864.6264384,55.39080810546875,82.65383911132812,0.5412824153900146,80.23161315917969,80.22725677490234,90650.359375,5.57751989364624
Hardswish,0.5163734529484348,1,2,0,0,3,0,off,0.0005496923484441466,77,48.46589279174805,-1.3662948608398438,-0.3905077278614044,102,0.5144174098968506,461.4161539077759,1689158955.9037106,1689159416.8049805,48.46589279174805,75.63904571533203,0.3905077278614044,50.232154846191406,54.070281982421875,45831.87890625,1.3662948608398438
Mish,0.422589281764189,2,4,1,0,2,2,on,0.0008742462148606924,32,24.154653549194336,-2.6579089164733887,-0.9823668599128724,103,0.5145010948181152,552.4145455360413,1689158955.9037905,1689159507.8026724,24.154653549194336,77.14151763916016,0.9823668599128724,105.49543762207033,61.689598083496094,54959.23046875,2.6579089164733887
Hardswish,0.16178672120739673,1,0,1,0,2,0,on,0.0001757411714528878,125,87.50040435791016,-1.258131742477417,-0.23563314974308017,108,0.5230879783630371,763.9794445037842,1689158955.9123735,1689159719.3682587,87.50040435791016,90.64543151855467,0.23563314974308017,53.37642288208008,92.1015625,76099.28125,1.258131742477417
Hardswish,0.8917988637887689,0,0,0,2,1,0,on,0.00027604824006159006,53,55.82415771484375,-1.5733973979949951,-0.3547040522098541,109,0.5228362083435059,541.9739556312561,1689158955.9121268,1689159497.3627727,55.82415771484375,80.77066040039062,0.3547040522098541,33.04584503173828,64.13262176513672,53917.37109375,1.5733973979949951
ReLU,0.362117650390971,2,3,0,3,0,0,off,0.0003915805190258331,20,80.7857437133789,-1.1579073667526243,-0.3589518964290619,11,0.41080188751220703,154.20733428001404,1689158955.8000858,1689159109.5961738,80.7857437133789,92.00873565673828,0.3589518964290619,52.427223205566406,79.68668365478516,15144.3876953125,1.1579073667526243
ReLU,0.7506361749368174,2,4,3,0,1,4,on,0.000893589664657703,34,19.296377182006836,-2.89415979385376,-0.40975263714790344,110,0.5241177082061768,369.18878507614136,1689158955.9134042,1689159324.577618,19.296377182006836,33.04572296142578,0.40975263714790344,40.88801956176758,25.62310028076172,36623.0234375,2.89415979385376
ReLU,0.8216540533472205,1,4,3,1,1,1,on,0.0007228232102291883,137,30.90312957763672,-1.994688868522644,-0.1261255443096161,112,0.5242509841918945,880.7136619091034,1689158955.9135458,1689159836.1015978,30.90312957763672,60.170684814453125,0.1261255443096161,10.60519027709961,88.69818115234375,87762.1328125,1.994688868522644
Hardswish,0.09753279171701884,1,2,2,1,3,4,off,0.0003025658467832611,28,88.54214477539062,-1.6871732473373413,-0.5868734121322632,113,0.5253133773803711,260.0819180011749,1689158955.9146018,1689159215.470054,88.54214477539062,92.76696014404295,0.5868734121322632,79.20164489746094,88.97789001464844,25697.9296875,1.6871732473373413
Hardswish,0.22003685634479828,3,3,2,3,0,1,on,0.0007834576812978235,20,72.51644897460938,-1.2642555236816406,-0.34629571437835693,114,0.5267603397369385,215.8178141117096,1689158955.916045,1689159171.2059124,72.51644897460938,88.01253509521484,0.34629571437835693,61.6126594543457,72.65280151367188,21296.7578125,1.2642555236816406
ReLU,0.4313388537465624,2,3,0,0,2,4,on,0.00045365505250102265,77,77.4307861328125,-1.7511738538742063,-0.678087055683136,116,0.5293803215026855,669.2301940917969,1689158955.9186702,1689159624.6190088,77.4307861328125,86.98883819580078,0.678087055683136,72.61262512207031,81.27667236328125,66611.0,1.7511738538742063
Hardswish,0.7666876614445293,2,1,0,1,2,1,off,0.0006815661557684208,42,32.869422912597656,-1.3374171257019043,-0.7554634809494019,118,0.5329294204711914,421.66232800483704,1689158955.9222214,1689159377.0503402,32.869422912597656,74.6119155883789,0.7554634809494019,78.46595764160156,25.05409240722656,41872.83203125,1.3374171257019043
ReLU,0.8309049381890238,4,0,2,1,3,4,off,0.000788224284231801,47,24.759273529052734,-1.9887064695358276,-0.3124464750289917,119,0.5332610607147217,489.388032913208,1689158955.9225552,1689159444.7760088,24.759273529052734,57.93221664428711,0.3124464750289917,33.21000671386719,44.23590469360352,48625.703125,1.9887064695358276
ReLU,0.9347552194359424,3,3,4,2,0,3,off,0.0006783226118305674,14,23.68291282653809,-1.184123396873474,-0.460175484418869,12,0.41054344177246094,241.50133657455444,1689158955.7998335,1689159196.8902094,23.68291282653809,81.64573669433594,0.460175484418869,61.20514297485352,33.31229019165039,23865.98828125,1.184123396873474
Mish,0.24100451072301263,4,3,0,1,2,2,on,0.000839404575995524,11,74.59779357910156,-3.2582650184631348,-0.5670066475868225,121,72.72402739524841,242.6113018989563,1689159028.113305,1689159198.0002315,74.59779357910156,76.63311767578125,0.5670066475868225,69.94583129882812,67.14769744873047,16976.3984375,3.2582650184631348
