p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.0156405077781936,0,0,2,4,1,0,off,0.0002047580647926,79,78.73983001708984,-1.9061028957366943,-0.3251413404941559,0,1691763060.5145826,1691763357.5985055,0.3251413404941559,58941.9296875,1.9061028957366943,43.10028076171875,78.73983001708984,90.47332000732422,77.95516204833984,False
Hardswish,0.0014792343569211,4,2,4,1,4,4,on,1.1489751711827689e-05,60,61.65462112426758,-3.1647768020629883,-0.3681756854057312,1,1691763060.770028,1691763466.4184666,0.3681756854057312,80706.03125,3.1647768020629883,43.225547790527344,61.65462112426758,60.18128967285156,62.31190490722656,False
Mish,0.0477733663068654,0,1,4,4,0,3,on,0.0001320882327465,7,46.01256942749024,-2.3337948322296143,-0.1072942614555358,2,1691763060.781621,1691763093.296095,0.1072942614555358,6095.88720703125,2.3337948322296143,11.593039512634276,46.01256942749024,42.19300079345703,44.28345489501953,False
Hardswish,0.4972510134229874,4,4,4,0,2,2,on,4.200967457779296e-05,131,75.61544036865234,-2.514674663543701,-0.5641242861747742,3,1691763060.784521,1691763779.8662484,0.5641242861747742,143408.390625,2.514674663543701,78.98526763916016,75.61544036865234,81.29905700683594,77.32877349853516,False
Hardswish,0.0016021042196356,1,3,0,1,1,4,on,1.0225803322239258e-05,174,76.32080078125,-1.0587234497070312,-0.1073123961687088,4,1691763062.5239403,1691763450.7137797,0.1073123961687088,77402.1953125,1.0587234497070312,11.84181022644043,76.32080078125,74.11321258544922,76.90984344482422,False
ReLU,0.0097905759530172,4,3,4,2,2,4,on,0.0001289691232143,43,71.16177368164062,-2.7976717948913574,-0.5725787878036499,5,1691763062.531692,1691763338.8147368,0.5725787878036499,55021.90625,2.7976717948913574,81.74667358398438,71.16177368164062,66.22504425048828,69.15807342529297,False
Mish,0.0394016959030916,2,3,1,4,2,1,off,1.004794000642828e-05,70,82.4673843383789,-3.107012987136841,-0.543774425983429,6,1691763062.5458946,1691763477.705089,0.543774425983429,82775.9453125,3.107012987136841,81.29096221923828,82.4673843383789,95.12340545654295,82.9201889038086,False
ReLU,0.0034222178488939,2,3,4,3,0,0,on,0.0002053500594454,123,83.27279663085938,-1.4328176975250244,-0.3717626631259918,7,1691763062.5765705,1691763449.4370613,0.3717626631259918,77146.0625,1.4328176975250244,51.75320816040039,83.27279663085938,86.6203384399414,83.98344421386719,False
ReLU,0.0025139458541237,3,3,1,4,0,4,on,4.16333007270914e-05,60,70.14583587646484,-1.8246718645095823,-0.1354838013648986,8,1691763062.5941005,1691763296.060201,0.1354838013648986,46447.21484375,1.8246718645095823,15.58895206451416,70.14583587646484,65.6860580444336,68.8487777709961,False
Mish,0.0118920151293421,4,2,0,4,3,1,off,1.5115157224555444e-05,64,78.33682250976562,-3.0519535541534424,-0.3529680669307709,9,1691763062.6020775,1691763454.0362003,0.3529680669307709,78067.0546875,3.0519535541534424,47.12651824951172,78.33682250976562,83.94248962402344,77.03569030761719,False
ReLU,0.0049205220896933,4,3,3,4,3,1,off,4.890500824825315e-05,136,79.72015380859375,-1.925926089286804,-0.1538045406341552,10,1691763062.6092968,1691763631.9723952,0.1538045406341552,113629.375,1.925926089286804,19.774450302124023,79.72015380859375,91.24994659423828,78.57390594482422,False
Hardswish,0.0016850565660889,4,0,3,3,0,2,off,0.0007120560370258,195,79.45025634765625,-1.3468055725097656,-0.3630383312702179,11,1691763062.615647,1691763661.1456382,0.3630383312702179,119464.578125,1.3468055725097656,51.44014358520508,79.45025634765625,96.4941864013672,79.91394805908203,False
Hardswish,0.001434281489559,4,0,2,0,0,2,on,0.0001245603589404,34,68.33509063720703,-1.4004285335540771,-0.5558762550354004,12,1691763062.618549,1691763167.967054,0.5558762550354004,20852.482421875,1.4004285335540771,79.10978698730469,68.33509063720703,65.3398666381836,68.60853576660156,False
Mish,0.0066850688114868,2,2,3,1,3,1,off,0.0006806627648671,10,67.85923767089844,-2.927112340927124,-0.6160884499549866,13,1691763062.6221392,1691763117.6934478,0.6160884499549866,10808.064453125,2.927112340927124,87.0101318359375,67.85923767089844,72.79423522949219,63.53310012817383,False
Mish,0.1269336516543777,2,1,1,3,0,1,off,0.0005594635092596,13,66.67328643798828,-1.7983849048614502,-0.3438562750816345,14,1691763062.6255348,1691763105.4325922,0.3438562750816345,8357.8994140625,1.7983849048614502,46.17442321777344,66.67328643798828,75.58502960205078,66.29048156738281,False
ReLU,0.0109102477359137,2,2,2,4,1,4,on,0.0003954727034466,13,66.80345153808594,-2.335001230239868,-0.8004053831100464,15,1691763062.629002,1691763124.149274,0.8004053831100464,12101.4013671875,2.335001230239868,113.58870697021484,66.80345153808594,65.60284423828125,64.07730102539062,False
Mish,0.0057872902390071,2,2,4,4,1,2,off,2.74872306963724e-05,7,61.44181442260742,-3.9012763500213614,-0.7819892764091492,16,1691763062.63194,1691763117.9500334,0.7819892764091492,10863.369140625,3.9012763500213614,113.22440338134766,61.44181442260742,68.10017395019531,64.79834747314453,False
ReLU,0.0942306644992071,2,3,4,0,0,1,off,0.0006417915339422,27,69.01263427734375,-1.3104864358901978,-0.3463221490383148,17,1691763062.63495,1691763135.794917,0.3463221490383148,14428.171875,1.3104864358901978,47.06081771850586,69.01263427734375,79.46199798583984,68.98698425292969,False
ReLU,0.4178299889808215,4,4,4,0,1,3,off,0.0001801133931175,162,73.08815002441406,-2.054219007492065,-0.0983602479100227,18,1691763062.638286,1691763757.2130294,0.0983602479100227,138702.9375,2.054219007492065,11.513545989990234,73.08815002441406,86.23678588867188,74.65241241455078,False
ReLU,0.2906778583047222,0,3,1,0,1,3,off,0.0001571723846338,99,73.92736053466797,-0.6306974291801453,-0.1370040774345398,19,1691763062.6411314,1691763210.4472356,0.1370040774345398,29353.484375,0.6306974291801453,15.42062282562256,73.92736053466797,84.50914764404297,73.22074890136719,False
ReLU,0.1207318117626996,4,3,3,3,0,1,off,2.6236232644724148e-05,193,82.30414581298828,-1.263225555419922,-0.156764954328537,20,1691763062.6447868,1691763619.9746196,0.156764954328537,111234.1796875,1.263225555419922,19.739824295043945,82.30414581298828,98.09070587158205,81.7222671508789,False
ReLU,0.5534571755723235,3,4,0,3,2,3,off,2.5550550372034383e-05,82,81.8988265991211,-1.5003379583358765,-0.403031975030899,21,1691763062.648291,1691763341.6165638,0.403031975030899,55562.6875,1.5003379583358765,54.69135665893555,81.8988265991211,93.31063842773438,83.45811462402344,False
Hardswish,0.7435596699538051,3,2,3,0,3,2,off,2.114771450987028e-05,14,67.62460327148438,-1.1935725212097168,-0.6424468159675598,22,1691763062.651887,1691763106.261344,0.6424468159675598,8503.0224609375,1.1935725212097168,91.6131591796875,67.62460327148438,72.12706756591797,67.76525115966797,False
ReLU,0.4643004238160722,3,2,1,3,4,4,off,0.0001539840075643,162,82.08504486083984,-2.129557609558105,-0.3612187206745147,23,1691763062.6550312,1691763790.7490897,0.3612187206745147,145389.640625,2.129557609558105,51.02980422973633,82.08504486083984,96.40692138671876,80.33361053466797,False
ReLU,0.5522853148843222,3,0,0,0,0,1,on,2.509598205682088e-05,43,73.99517059326172,-0.4872063994407654,-0.1056912913918495,24,1691763062.6587968,1691763116.835544,0.1056912913918495,10615.9580078125,0.4872063994407654,11.526652336120604,73.99517059326172,77.58712005615234,74.12069702148438,False
Mish,0.0116689200005513,2,0,0,4,1,3,off,0.0001254388102573,29,79.02284240722656,-2.30539608001709,-0.3469736278057098,25,1691763062.662403,1691763196.4625597,0.3469736278057098,26532.37890625,2.30539608001709,47.5631217956543,79.02284240722656,85.98744201660156,79.34564208984375,False
ReLU,0.0026509138964476,0,4,3,3,1,0,on,2.2228174245318977e-05,60,70.3109359741211,-1.1613190174102783,-0.1361583024263382,26,1691763062.665668,1691763224.846248,0.1361583024263382,32208.73828125,1.1613190174102783,15.310093879699709,70.3109359741211,70.31407928466797,69.68718719482422,False
Hardswish,0.0016796948567578,3,1,1,4,0,3,off,0.0009115124948132,18,51.77810287475586,-1.2084882259368896,-0.1337848901748657,27,1691763062.6688292,1691763112.457035,0.1337848901748657,9741.3740234375,1.2084882259368896,15.53041172027588,51.77810287475586,55.05561828613281,51.85726165771485,False
Hardswish,0.0036655803842558,2,0,1,2,1,1,off,5.002171471363667e-05,195,12.91115379333496,-0.8471062779426575,-0.5701220035552979,28,1691763062.6726377,1691763453.1932614,0.5701220035552979,77890.1640625,0.8471062779426575,78.97859191894531,12.91115379333496,25.641796112060547,8.966924667358398,False
ReLU,0.0020948391328903,3,2,2,1,3,4,off,3.1727271421163326e-05,199,81.80042266845703,-1.6206402778625488,-0.6042964458465576,29,1691763062.6765366,1691763823.3514898,0.6042964458465576,151922.28125,1.6206402778625488,87.23379516601562,81.80042266845703,97.39710235595705,81.76005554199219,False
