p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.364207068995839,0,2,0,2,0,2,off,0.0007360453755786354,56,71.76542663574219,-2.1637558937072754,-0.7442535161972046,72,0.48779749870300293,675.0898609161377,1689224643.5220668,1689225318.1234066,71.76542663574219,87.11627197265625,0.7442535161972046,75.63660430908203,72.00265502929688,67235.484375,2.1637558937072754
Mish,0.8800836106258441,2,3,0,0,4,3,on,0.0009473182598304224,54,51.52884292602539,-2.1429243087768555,-0.4009193181991577,107,0.5286524295806885,618.7106277942657,1689224643.5629234,1689225261.7444196,51.52884292602539,80.15830993652344,0.4009193181991577,45.47117614746094,56.1758918762207,61560.234375,2.1429243087768555
Mish,0.7949947754233144,1,4,3,0,0,4,on,7.779781155075737e-05,36,87.04541778564453,-2.2150719165802,-0.10519709438085556,108,0.5287964344024658,497.1952803134918,1689224643.563064,1689225140.2290251,87.04541778564453,86.69336700439453,0.10519709438085556,10.04745388031006,80.70169067382812,49435.58203125,2.2150719165802
ReLU,0.3846910095803496,1,1,1,1,1,3,on,0.0006754051686571072,69,49.97992706298828,-1.3130831718444824,-0.09865336865186693,109,0.5291368961334229,535.157543182373,1689224643.5634084,1689225178.1906502,49.97992706298828,44.56103515625,0.09865336865186693,10.513853073120115,76.98723602294922,53206.52734375,1.3130831718444824
ReLU,0.5083088800004149,4,1,0,1,3,2,off,0.0008095670486498858,18,64.69277954101562,-1.3097370862960815,-0.3528088927268982,114,0.5403544902801514,170.20950055122375,1689224643.5746207,1689224813.2425857,64.69277954101562,70.46635437011719,0.3528088927268982,45.96698760986328,56.134090423583984,16710.4140625,1.3097370862960815
Hardswish,0.5910338993918447,3,4,0,4,0,1,on,0.0002046755280617044,7,75.22563934326172,-1.736295461654663,-0.09938277304172516,119,0.5438172817230225,67.09560585021973,1689224643.578089,1689224710.1286342,75.22563934326172,87.63516998291016,0.09938277304172516,12.589776992797852,78.59673309326172,6402.27001953125,1.736295461654663
Mish,0.3234376990594485,4,1,1,0,1,3,off,0.00010143622084639774,23,80.59233093261719,-1.893718957901001,-0.08848384767770767,12,0.4160621166229248,249.91009283065796,1689224643.450332,1689224892.9438963,80.59233093261719,83.51119995117188,0.08848384767770767,12.189619064331056,81.9529800415039,24698.01171875,1.893718957901001
ReLU,0.4797847987520678,0,3,0,4,4,4,on,0.0006468838003807527,44,40.147098541259766,-1.947150945663452,-0.22983205318450928,13,0.41851186752319336,505.04168486595154,1689224643.4527793,1689225148.075487,40.147098541259766,63.88065719604492,0.22983205318450928,11.911714553833008,29.157583236694336,50235.265625,1.947150945663452
Hardswish,0.5079888352306983,1,4,0,0,4,3,on,0.00014813384996780743,23,80.27777099609375,-2.314976930618286,-0.08462079614400864,135,340.30796933174133,599.9460258483887,1689224983.3422253,1689225242.9799378,80.27777099609375,88.20433044433594,0.08462079614400864,9.42862033843994,66.36678314208984,25951.478515625,2.314976930618286
ReLU,0.6724844542035595,1,4,1,0,4,4,off,0.0004660858934041819,12,31.73440933227539,-1.693219780921936,-0.08643267303705215,142,430.1795642375946,591.9885385036469,1689225073.2138247,1689225235.0224397,31.73440933227539,51.392333984375,0.08643267303705215,8.874451637268066,19.475114822387695,16168.5673828125,1.693219780921936
Hardswish,0.562182211060349,4,3,0,4,3,1,off,0.0007731249706462578,3,38.64149475097656,-1.5052648782730105,-0.11287160962820052,143,433.456111907959,464.6770462989807,1689225076.4903708,1689225107.7109506,38.64149475097656,61.5277214050293,0.11287160962820052,15.356117248535156,67.58345031738281,3116.629638671875,1.5052648782730105
Mish,0.26878167687296295,2,0,4,1,1,0,on,0.00021650444266822647,23,85.82930755615234,-2.3899567127227783,-0.35418900847435,16,0.42290210723876953,306.64158511161804,1689224643.4571657,1689224949.6753898,85.82930755615234,89.7634506225586,0.35418900847435,41.39444732666016,86.0491714477539,30382.77734375,2.3899567127227783
