,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.7986402434189707,0,3,1,1,0,0,on,0.0002352170101284,178,89.7412338256836,-1.898159384727478,-0.1184034049510955,4,0.3544445037841797,2185.0663208961487,1688652219.9149132,1688654404.6259985,89.7412338256836,94.7874984741211,0.1184034049510955,11.711949348449709,94.1930694580078,218282.578125,1.898159384727478
1,Hardswish,0.9326638818606026,3,2,4,0,1,0,off,0.0003262472409721,173,90.62010955810548,-2.76996111869812,-0.4593906998634338,0,0.3505055904388428,1399.9929628372192,1688652219.9109616,1688653619.5528831,90.62010955810548,97.71472930908205,0.4593906998634338,57.08123397827149,93.41089630126952,139775.921875,2.76996111869812
2,ReLU,0.0956779343514339,2,3,0,3,0,0,on,0.0005701223467296,6,75.21574401855469,-1.164139986038208,-0.3664091229438782,10,0.3632521629333496,48.07346630096436,1688652219.9237006,1688652267.6326833,75.21574401855469,87.76589965820312,0.3664091229438782,55.16642379760742,77.46378326416016,4566.404296875,1.164139986038208
3,ReLU,0.0456446151248692,1,4,0,0,0,0,on,0.000253966910938,90,90.740234375,-1.198733925819397,-0.0979167073965072,100,437.4518804550171,1149.5607244968414,1688652657.012316,1688653369.1207974,90.740234375,90.1412124633789,0.0979167073965072,8.856072425842285,90.2364730834961,71198.546875,1.198733925819397
4,Hardswish,0.7382361129832421,3,1,3,4,0,0,on,1.9059379161639943e-05,137,93.01571655273438,-1.519052267074585,-0.1022754460573196,101,469.4989516735077,1587.1132998466492,1688652689.059387,1688653806.673398,93.01571655273438,91.86014556884766,0.1022754460573196,15.111953735351562,92.10413360595705,111753.0,1.519052267074585
5,Hardswish,0.5579688216246499,4,1,0,2,2,0,off,4.5064148488793216e-05,133,90.53730010986328,-2.649710178375244,-0.5822930335998535,102,478.464194059372,1613.935597896576,1688652698.0246267,1688653833.4956522,90.53730010986328,94.20719909667967,0.5822930335998535,90.87096405029295,91.49794006347656,113534.828125,2.649710178375244
6,ReLU,0.0717995794722931,0,1,2,0,0,0,on,0.0002186551707616,84,90.44427490234376,-1.0390111207962036,-0.3121795356273651,103,488.90911960601807,1051.8558013439178,1688652708.4695506,1688653271.4158869,90.44427490234376,92.91605377197266,0.3121795356273651,43.70358657836914,89.19599914550781,56282.37890625,1.0390111207962036
7,Hardswish,0.9624333244125116,3,0,0,1,2,0,off,0.0004214757401335,174,90.35806274414062,-1.2850639820098877,-0.1396033018827438,104,494.4637885093689,2150.891324520111,1688652714.024232,1688654370.4514966,90.35806274414062,98.62742614746094,0.1396033018827438,48.64815139770508,82.64652252197266,165630.40625,1.2850639820098877
8,Mish,0.9359080568496502,2,0,3,1,1,0,off,0.0006393840033629,62,57.38520431518555,-2.3189685344696045,-0.39299076795578,105,541.7158432006836,1574.4763011932373,1688652761.2762787,1688653794.0363631,57.38520431518555,74.67932891845703,0.39299076795578,43.63638305664063,43.033294677734375,103263.734375,2.3189685344696045
9,Hardswish,0.8993049107533085,4,4,3,4,4,0,on,4.8288462443093e-05,91,86.83831024169922,-2.5523571968078613,-0.1497044563293457,106,557.3075063228607,1606.297681570053,1688652776.8679438,1688653825.8577638,86.83831024169922,88.06723022460938,0.1497044563293457,10.992952346801758,81.2722396850586,104886.6484375,2.5523571968078613
