p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.7384184228983192,4,4,0,1,3,0,on,0.0001605082555419,93,81.85203552246094,-2.526524305343628,-0.1099855527281761,92,0.5507125854492188,1089.9467091560364,1691568395.3335176,1691569484.728679,0.1099855527281761,108127.9921875,2.526524305343628,12.657612800598145,81.85203552246094,91.06987762451172,85.22795867919922,False
ReLU,0.9445635905282695,1,1,2,3,0,1,on,0.0009714510895878,24,9.72612476348877,-0.8331907391548157,-0.3643124997615814,0,0.3708758354187012,231.67597317695612,1691568395.1536736,1691568626.4572542,0.3643124997615814,22512.11328125,0.8331907391548157,39.890846252441406,9.72612476348877,20.03880882263184,26.335926055908203,False
Hardswish,0.1545159762277988,3,4,0,1,1,4,on,0.0007599975877811,53,82.38827514648438,-1.7960056066513062,-0.1072765216231346,1,0.3709275722503662,533.8838968276978,1691568395.1537256,1691568928.6661415,0.1072765216231346,52731.65625,1.7960056066513062,11.982192993164062,82.38827514648438,87.52549743652344,81.48455810546875,False
Hardswish,0.9425127149171764,2,0,0,2,1,1,off,0.0002144498276088,53,66.09842681884766,-1.0792253017425537,-0.6632995009422302,10,0.405815839767456,410.9324398040771,1691568395.188614,1691568805.7145586,0.6632995009422302,40228.53125,1.0792253017425537,84.55806732177734,66.09842681884766,89.07625579833984,78.02729034423828,False
ReLU,0.9775256227360573,1,4,0,0,1,4,off,0.000276883128952,35,56.38792419433594,-1.9804784059524536,-0.0842329561710357,100,0.5517077445983887,317.68225288391113,1691568395.3345106,1691568712.4645624,0.0842329561710357,30903.95703125,1.9804784059524536,9.998771667480469,56.38792419433594,87.30931854248047,68.04438781738281,False
ReLU,0.0923377139108401,2,3,4,1,2,3,on,0.0005786010035438,71,88.19930267333984,-1.802418231964111,-0.6317640542984009,101,0.528770923614502,855.2277073860168,1691568395.3115673,1691569250.010018,0.6317640542984009,84784.1953125,1.802418231964111,79.73399353027344,88.19930267333984,89.90678405761719,86.14894104003906,False
ReLU,0.8456136540018723,2,2,2,0,3,4,on,0.0004202506383061,10,73.52948760986328,-1.8661926984786987,-0.8537285327911377,103,0.5187387466430664,118.33615517616272,1691568395.301535,1691568513.118287,0.8537285327911377,11101.5390625,1.8661926984786987,103.13988494873048,73.52948760986328,85.66140747070312,56.56574630737305,False
ReLU,0.5713869299978204,0,4,0,2,0,3,on,9.566007955275315e-05,117,90.7816390991211,-1.4903833866119385,-0.3076926171779632,105,0.521049976348877,928.4463586807252,1691568395.30385,1691569323.2284114,0.3076926171779632,91992.8046875,1.4903833866119385,52.73227691650391,90.7816390991211,91.2672348022461,89.05136108398438,False
Hardswish,0.8079284877785903,3,1,0,4,1,0,on,0.0004379665610536,148,85.16606140136719,-1.4664560556411743,-0.1108601167798042,106,0.5220723152160645,1047.889667749405,1691568395.304869,1691569442.6718037,0.1108601167798042,104051.46875,1.4664560556411743,11.920668601989746,85.16606140136719,91.92547607421876,66.26457214355469,False
ReLU,0.4809059558024271,4,4,0,1,0,1,off,0.0004082300698101,40,79.54161071777344,-1.62929368019104,-0.092754565179348,108,0.5516204833984375,293.2572510242462,1691568395.3344266,1691568688.038545,0.092754565179348,28468.67578125,1.62929368019104,11.081093788146973,79.54161071777344,88.24361419677734,63.258731842041016,False
