,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
19,Hardswish,0.4842485185168524,1,2,3,4,2,2,on,0.0008415308762729,16,48.78646469116211,-1.737756848335266,-0.8826950788497925,25,0.3843593597412109,166.73227047920227,1688747869.9566956,1688748036.3041284,48.78646469116211,66.0536880493164,0.8826950788497925,116.67340087890624,49.859004974365234,16448.0234375,1.737756848335266
20,Hardswish,0.699481060110984,0,3,0,4,4,0,on,0.0004680352881339,56,67.66246795654297,-2.151160478591919,-0.1215486377477646,26,0.3781890869140625,518.1897242069244,1688747869.950522,1688748387.761572,67.66246795654297,56.02324676513672,0.1215486377477646,12.730585098266602,55.03307342529297,51598.09765625,2.151160478591919
21,Hardswish,0.6335831901792494,1,1,1,3,3,0,on,0.0001631820444924,87,85.42623901367188,-1.4726808071136477,-0.1313384920358657,27,0.3788208961486816,638.4270820617676,1688747869.951154,1688748507.9988878,85.42623901367188,84.79045104980469,0.1313384920358657,15.736944198608398,83.72975158691406,63614.703125,1.4726808071136477
22,Mish,0.6342411110259162,3,0,1,3,0,1,on,0.0003305376165247,94,84.17229461669922,-2.2417445182800293,-0.1369613260030746,28,0.3789870738983154,1243.061136007309,1688747869.9513204,1688749112.6329925,84.17229461669922,84.39105987548828,0.1369613260030746,14.77316951751709,83.09245300292969,124078.59375,2.2417445182800293
23,Mish,0.695633520857443,1,0,4,1,0,1,on,7.848848187380256e-05,57,80.23751831054688,-2.1998953819274902,-0.0841418206691742,3,0.3617587089538574,629.1451241970062,1688747869.93409,1688748498.7169635,80.23751831054688,66.06645202636719,0.0841418206691742,8.715262413024902,60.33503723144531,62717.71875,2.1998953819274902
24,ReLU,0.5956200865138639,0,2,0,0,3,3,on,0.0009892859126637,128,23.672927856445312,-1.3505114316940308,-0.3713195919990539,31,0.3912644386291504,1125.340339899063,1688747869.9635973,1688748994.9121935,23.672927856445312,16.060344696044922,0.3713195919990539,58.86262512207031,71.06270599365234,112305.65625,1.3505114316940308
25,Hardswish,0.0213856625693627,2,1,2,4,0,3,off,0.0008511059209175,97,90.13561248779295,-1.7544066905975342,-0.6157288551330566,32,0.3843514919281006,1088.213457107544,1688747869.9566832,1688748957.785284,90.13561248779295,98.22364807128906,0.6157288551330566,96.86077880859376,89.3785629272461,108591.8125,1.7544066905975342
26,ReLU,0.0797105747074893,4,4,2,0,0,0,on,0.0004547882592188,104,90.37310028076172,-1.7015023231506348,-0.3302860260009765,35,0.38653564453125,957.1112987995148,1688747869.9588642,1688748826.683129,90.37310028076172,92.5270767211914,0.3302860260009765,48.393333435058594,92.04328155517578,95489.7578125,1.7015023231506348
27,ReLU,0.1403274982628741,1,3,1,4,0,4,on,0.0009409697546904,33,66.3587646484375,-1.4956034421920776,-0.1239442452788353,37,0.3902878761291504,305.6923377513885,1688747869.962615,1688748175.2641945,66.3587646484375,57.68405532836914,0.1239442452788353,11.99864101409912,67.2509536743164,30345.7265625,1.4956034421920776
28,Mish,0.7109845072529373,2,1,2,0,1,1,off,0.0007670530598471,41,48.47441864013672,-1.3930667638778689,-0.712125837802887,38,0.3910679817199707,449.9613518714905,1688747869.9634,1688748319.5331872,48.47441864013672,63.49225997924805,0.712125837802887,93.39393615722656,74.9124526977539,44777.84375,1.3930667638778689
29,Mish,0.6172440417694804,2,1,1,1,1,3,on,0.000299410031581,63,79.4891128540039,-1.578607201576233,-0.3975613713264465,40,0.3929257392883301,751.6004025936127,1688747869.965252,1688748621.1722407,79.4891128540039,87.99371337890625,0.3975613713264465,45.16687774658203,61.451019287109375,74931.359375,1.578607201576233
30,Mish,0.3403822875434976,1,0,2,1,2,0,on,0.0005177570953601,45,75.08421325683594,-2.4127116203308105,-0.7328348755836487,41,0.4002530574798584,721.683920621872,1688747869.9725792,1688748591.2557771,75.08421325683594,69.88037872314453,0.7328348755836487,93.22113800048828,21.267711639404297,71939.4375,2.4127116203308105
31,ReLU,0.0733292033188442,1,2,4,0,3,2,off,0.0009601352333558,111,87.05167388916016,-1.664623737335205,-0.546055257320404,42,0.3964335918426513,1020.2986450195312,1688747869.9687624,1688748889.870506,87.05167388916016,94.2790985107422,0.546055257320404,71.93167877197266,84.11354064941406,101833.0703125,1.664623737335205
32,Mish,0.1118683907924571,1,1,2,0,1,4,off,0.0001081248410898,101,92.3370361328125,-1.873177528381348,-0.3190693259239197,43,0.3972718715667724,720.9764032363892,1688747869.969603,1688748590.5482683,92.3370361328125,97.17967224121094,0.3190693259239197,42.77610778808594,83.87921142578125,71873.1171875,1.873177528381348
33,Mish,0.9522825099211976,2,2,4,0,3,2,off,0.0007900246451572,14,19.214569091796875,-2.010133981704712,-0.808513879776001,44,0.3981473445892334,309.7288703918457,1688747869.9704792,1688748179.3007104,19.214569091796875,76.73603820800781,0.808513879776001,102.37657928466795,50.147254943847656,30745.392578125,2.010133981704712
34,ReLU,0.0790745882163007,1,3,2,0,3,0,off,0.0003895656569901,87,92.03250122070312,-1.252606749534607,-0.3427930772304535,45,0.4004104137420654,694.538054227829,1688747869.9727356,1688748564.1099095,92.03250122070312,94.52428436279295,0.3427930772304535,48.62769317626953,89.94667053222656,69227.515625,1.252606749534607
35,Hardswish,0.5632977651794587,4,3,0,0,4,0,off,0.0001893565954143,97,78.4969253540039,-1.6196659803390503,-0.0995852574706077,47,0.4032063484191894,771.1739180088043,1688747869.975538,1688748640.7457206,78.4969253540039,92.71226501464844,0.0995852574706077,11.7510347366333,89.757568359375,76890.046875,1.6196659803390503
36,Hardswish,0.4734935825578175,2,4,3,0,1,4,off,0.0009730722613281,47,21.3781852722168,-2.0114970207214355,-0.4559924006462097,48,0.4031810760498047,410.1458468437195,1688747869.975511,1688748279.7176862,21.3781852722168,48.770389556884766,0.4559924006462097,44.15922164916992,48.22610092163086,40792.796875,2.0114970207214355
37,Hardswish,0.2130517013206248,0,0,0,0,2,4,off,0.0001205949027934,28,85.09294128417969,-1.071366786956787,-0.2239678055047989,49,0.4032833576202392,218.64163994789124,1688747869.9756126,1688748088.2134626,85.09294128417969,91.57456970214844,0.2239678055047989,42.13032531738281,79.16212463378906,21671.31640625,1.071366786956787
38,Mish,0.7776088910898766,3,4,3,2,3,2,off,0.0003168878701035,40,68.44757843017578,-3.181233167648315,-0.6100279688835144,52,0.4081132411956787,828.8833913803101,1688747869.9804442,1688748698.4552453,68.44757843017578,89.24030303955078,0.6100279688835144,79.19417572021484,53.59883880615234,82667.984375,3.181233167648315
39,Mish,0.2394472124988922,3,0,3,1,2,2,off,2.5152427829486897e-05,59,90.93812561035156,-3.5111453533172607,-0.6023271679878235,54,0.4124372005462646,900.930110692978,1688747869.984769,1688748770.501911,90.93812561035156,95.7043914794922,0.6023271679878235,88.59758758544922,89.97496795654297,89864.6953125,3.5111453533172607
40,Mish,0.805301887810626,2,1,4,3,2,0,off,0.0006000545068496,57,32.48271179199219,-2.662022590637207,-0.7641099691390991,59,0.4177873134613037,842.6592297554016,1688747869.9901173,1688748712.2310724,32.48271179199219,68.72926330566406,0.7641099691390991,116.3916244506836,59.36417770385742,84046.5,2.662022590637207
41,Hardswish,0.6082331060759393,0,1,3,1,2,0,off,0.0002227290524156,1,43.6401252746582,-1.210010290145874,-0.1897860169410705,61,0.4192838668823242,10.471577167510986,1688747869.9916155,1688747880.043442,43.6401252746582,55.71120071411133,0.1897860169410705,49.86000061035156,43.60185241699219,831.3387451171875,1.210010290145874
42,Hardswish,0.6518504193561573,3,3,2,2,3,1,on,0.0006972610829249,62,43.56012344360352,-1.8636977672576904,-0.5777695775032043,62,0.4202003479003906,705.8545355796814,1688747869.9925256,1688748575.42636,43.56012344360352,86.2414321899414,0.5777695775032043,78.17789459228516,69.75811004638672,70358.640625,1.8636977672576904
43,ReLU,0.9679226516390864,4,2,3,1,1,4,off,0.000819962749,30,46.2645263671875,-2.058826446533203,-0.3999239504337311,63,0.4259276390075683,350.8270237445832,1688747869.998264,1688748220.398872,46.2645263671875,54.473777770996094,0.3999239504337311,55.00181579589844,49.89199447631836,34855.046875,2.058826446533203
44,Hardswish,0.9535119142544204,3,3,4,0,0,3,off,0.0006303155751337,87,60.22000503540039,-2.052175283432007,-0.1254782378673553,66,0.4291050434112549,712.9279942512512,1688747870.0014377,1688748582.499806,60.22000503540039,84.6627426147461,0.1254782378673553,16.013381958007812,48.746124267578125,71063.2734375,2.052175283432007
45,ReLU,0.3631716100403908,0,3,0,2,0,0,off,0.0001559467439719,47,79.70347595214844,-1.207077980041504,-0.3448314070701599,67,0.4290828704833984,266.52855467796326,1688747870.001409,1688748136.1003811,79.70347595214844,92.2479019165039,0.3448314070701599,46.52727127075195,73.2335205078125,26432.0234375,1.207077980041504
46,ReLU,0.5568818956815142,4,2,4,4,0,0,on,0.0006827518068498,46,47.42152404785156,-2.194663524627685,-0.4385878443717956,69,0.4294779300689697,492.6025466918946,1688747870.0018048,1688748362.1745236,47.42152404785156,67.09613800048828,0.4385878443717956,54.30290603637695,50.99764251708984,49058.0703125,2.194663524627685
47,Mish,0.6443368099423648,2,3,4,1,2,2,off,0.0002201798534729,70,80.56226348876953,-4.167840480804443,-0.9624781012535096,7,0.3617434501647949,1164.9655816555023,1688747869.934073,1688749034.5374372,80.56226348876953,90.59523010253906,0.9624781012535096,107.83702087402344,85.63985443115234,116309.3515625,4.167840480804443
48,Mish,0.2172989200557335,4,0,1,0,0,3,on,0.0008027995102741,96,71.20306396484375,-2.513965368270874,-0.0884141996502876,75,0.4370846748352051,1165.92116355896,1688747870.0094168,1688749035.493005,71.20306396484375,92.83163452148438,0.0884141996502876,11.07832145690918,54.82706069946289,116364.0703125,2.513965368270874
49,ReLU,0.4481062364324416,1,0,4,4,3,4,off,0.0006892572756161,60,18.950061798095703,-2.0392820835113525,-0.1143228411674499,77,0.441148042678833,888.7718527317047,1688747870.0134754,1688748758.3437088,18.950061798095703,69.2471694946289,0.1143228411674499,11.843669891357422,22.12796974182129,88648.8671875,2.0392820835113525
50,Mish,0.6909022378230927,0,3,2,1,0,0,on,0.0005958768250913,111,49.90774917602539,-2.6214120388031006,-0.3377051651477813,78,0.4419763088226318,1199.6266975402832,1688747870.014304,1688749069.197858,49.90774917602539,80.78199005126953,0.3377051651477813,45.56977844238281,77.1130599975586,119746.8515625,2.6214120388031006
51,Mish,0.3694038532439245,2,3,3,3,2,0,off,0.0005944396005383,9,66.74700164794922,-2.798431634902954,-0.7004871368408203,8,0.3665342330932617,133.40080881118774,1688747869.9388683,1688748002.972651,66.74700164794922,79.7242660522461,0.7004871368408203,110.3998565673828,69.28150177001953,13112.759765625,2.798431634902954
52,Hardswish,0.1251398338894014,0,3,2,1,3,1,off,0.0005477168098621,143,89.54232025146484,-1.385128140449524,-0.3196949958801269,80,10.527732133865356,1108.0549161434174,1688747880.100052,1688748977.6268702,89.54232025146484,97.5656280517578,0.3196949958801269,49.78773880004883,84.9261703491211,109740.3671875,1.385128140449524
53,ReLU,0.0923242774316873,0,2,2,0,0,2,on,0.0005661696560218,147,92.32691955566406,-1.4292404651641846,-0.6674128174781799,81,26.098402500152588,1185.965958595276,1688747895.6707258,1688749055.5379243,92.32691955566406,93.69449615478516,0.6674128174781799,79.8005142211914,94.02003479003906,115974.4296875,1.4292404651641846
54,Mish,0.3290908536403844,0,0,0,0,1,4,on,0.0007703238211511,101,70.0180435180664,-2.650951623916626,-0.09242844581604,83,133.4505889415741,932.4974937438964,1688748003.0229096,1688748802.0694504,70.0180435180664,78.96684265136719,0.09242844581604,9.779054641723633,71.72320556640625,79892.328125,2.650951623916626
55,Mish,0.5853339228432497,0,1,2,1,2,1,on,0.0001501073157857,44,87.32098388671875,-2.5777463912963867,-0.6954243779182434,88,309.7793025970459,898.2190990447998,1688748179.3516583,1688748767.7910569,87.32098388671875,88.5788345336914,0.6954243779182434,87.33082580566406,88.74812316894531,58831.5546875,2.5777463912963867
56,Hardswish,0.454969184303081,1,3,1,4,1,2,on,7.366344683187471e-05,84,84.64258575439453,-1.747236251831055,-0.3720611929893493,89,311.64332723617554,1198.4030451774595,1688748181.2156549,1688749067.9750042,84.64258575439453,91.89239501953124,0.3720611929893493,48.25876235961914,88.21643829345703,88663.609375,1.747236251831055
57,Mish,0.4726311816121858,2,2,0,3,4,1,on,0.000764316124505,75,80.12285614013672,-2.4348931312561035,-0.5359890460968018,9,0.3659510612487793,1048.8944873809814,1688747869.938275,1688748918.4663632,80.12285614013672,78.01248168945312,0.5359890460968018,85.55655670166016,79.53157806396484,104692.1796875,2.4348931312561035
58,Hardswish,0.2139371307829082,3,1,4,4,3,1,off,0.0007141773353516,2,42.4892578125,-1.933354735374451,-0.1011757999658584,93,450.0127170085907,474.5580241680145,1688748319.5850372,1688748344.1299922,42.4892578125,78.46757507324219,0.1011757999658584,14.356393814086914,58.64608383178711,2449.768798828125,1.933354735374451
59,Hardswish,0.7141044534137159,4,2,3,0,3,0,off,0.0008330282014494,40,46.27077102661133,-1.945367217063904,-0.4526966214179992,96,518.2410137653351,949.8790805339812,1688748387.8133333,1688748819.4509947,46.27077102661133,58.23233413696289,0.4526966214179992,54.4590072631836,34.414546966552734,43151.4296875,1.945367217063904
60,ReLU,0.111816573065708,1,2,0,2,1,1,off,0.0009453597875009,24,81.35964965820312,-1.133786678314209,-0.4146357774734497,98,629.1981534957886,778.2094552516937,1688748498.7704716,1688748647.7814171,81.35964965820312,85.6653823852539,0.4146357774734497,64.913330078125,84.72206115722656,14895.9951171875,1.133786678314209
61,ReLU,0.6428841671861869,2,1,2,4,3,0,off,0.0004044923250713,142,91.2099151611328,-2.272136926651001,-0.7583222389221191,140,1257.5355355739594,2488.9672000408173,1688749127.1078548,1688750358.538862,91.2099151611328,93.55432891845705,0.7583222389221191,80.53192138671875,89.22793579101562,123139.640625,2.272136926651001
62,Mish,0.4627487473046865,3,2,4,1,1,0,on,6.113412285805868e-05,156,94.20067596435548,-2.6940371990203857,-0.4618696570396423,10,0.3627307415008545,1888.6818187236784,1688747869.9350634,1688749758.2536638,94.20067596435548,95.35154724121094,0.4618696570396423,52.58729934692383,92.09349060058594,188644.96875,2.6940371990203857
63,Mish,0.5660952227677589,3,2,0,0,2,0,on,0.0004370185073829,75,78.49286651611328,-2.562906265258789,-0.5148525238037109,106,721.7352938652039,1684.854481458664,1688748591.3076138,1688749554.426442,78.49286651611328,89.37775421142578,0.5148525238037109,84.87425994873047,83.90833282470703,96299.6015625,2.562906265258789
64,Hardswish,0.0378956794025595,1,4,2,0,0,0,on,0.0007796956894996,179,93.6353988647461,-1.1516066789627075,-0.3116561472415924,108,751.6522035598755,2131.6399223804474,1688748621.224523,1688750001.211824,93.6353988647461,93.14585876464844,0.3116561472415924,43.39112091064453,92.60420989990234,137986.4375,1.1516066789627075
65,ReLU,0.520681319228534,2,0,1,3,2,4,on,0.0005585158478851,118,66.43932342529297,-2.224129438400269,-0.7146742939949036,11,0.3685355186462402,2246.516206264496,1688747869.9408658,1688750116.0880637,66.43932342529297,85.43932342529297,0.7146742939949036,92.64447021484376,84.57481384277344,224443.390625,2.224129438400269
66,Mish,0.0507266055576,1,3,3,1,3,4,off,0.0004903985389238,125,92.40196990966795,-2.842499256134033,-0.172278344631195,111,817.1926684379578,2466.78191113472,1688748686.7649856,1688750336.3538885,92.40196990966795,96.07186889648438,0.172278344631195,16.153831481933594,91.2162628173828,164946.59375,2.842499256134033
67,ReLU,0.5004893215731725,1,0,1,1,4,1,on,0.0009501095358972,148,86.3667221069336,-1.5463680028915403,-0.0885033831000328,112,828.9357717037201,2197.87047290802,1688748698.508092,1688750067.4424374,86.3667221069336,17.886045455932617,0.0885033831000328,8.094087600708008,84.56900787353516,136881.171875,1.5463680028915403
68,Hardswish,0.397786485377969,1,0,1,0,0,1,on,0.0007061440290833,197,78.62406158447266,-1.041575312614441,-0.0748173743486404,115,888.82395362854,2093.007979393006,1688748758.396277,1688749962.5798988,78.62406158447266,17.039941787719727,0.0748173743486404,9.161730766296388,20.512096405029297,120406.0859375,1.041575312614441
69,ReLU,0.0507052906207154,2,2,2,0,2,0,on,0.0008018211666494,107,91.664306640625,-1.420742750167847,-0.8315982818603516,117,900.9837079048156,1930.0519461631773,1688748770.5560296,1688749799.6239023,91.664306640625,93.82351684570312,0.8315982818603516,116.16285705566406,91.2951431274414,102894.46875,1.420742750167847
70,ReLU,0.9897066064324348,3,4,3,2,4,1,on,0.0008339469808375,28,28.91761779785156,-2.5697808265686035,-0.4307839572429657,120,957.1644284725188,1357.2875068187714,1688748826.7367496,1688749226.8594637,28.91761779785156,55.19520950317383,0.4307839572429657,59.6260871887207,27.09605407714844,40004.96484375,2.5697808265686035
71,Hardswish,0.4847683647444654,3,1,1,2,0,2,off,0.0008432018737517,116,76.46128845214844,-1.5954258441925049,-0.5612618327140808,122,1020.3506021499634,2247.4828703403477,1688748889.9229186,1688750117.0548463,76.46128845214844,78.3232192993164,0.5612618327140808,69.18769836425781,71.13460540771484,122700.90625,1.5954258441925049
72,ReLU,0.8466688302723753,1,2,2,3,0,0,off,0.0001907584522813,81,86.60706329345703,-2.4287898540496826,-0.403833270072937,123,1048.9468116760254,1650.0140810012815,1688748918.5191286,1688749519.586027,86.60706329345703,86.66574096679688,0.403833270072937,65.65576171875,88.54813385009766,60094.41015625,2.4287898540496826
73,Mish,0.4090681499127831,3,0,1,0,3,2,off,0.0002028764569604,26,67.34646606445312,-2.259849548339844,-0.366062194108963,124,1051.8836841583252,1436.802773475647,1688748921.4560027,1688749306.374716,67.34646606445312,89.79885864257812,0.366062194108963,53.76211166381836,69.50472259521484,38479.52734375,2.259849548339844
74,ReLU,0.9918947142794956,0,2,4,0,1,2,on,0.0006159238811676,77,72.33565521240234,-2.402317523956299,-0.552623987197876,127,1108.1069226264954,1675.970877408981,1688748977.679242,1688749545.542835,72.33565521240234,80.25357818603516,0.552623987197876,75.11727905273438,66.06732940673828,56780.6796875,2.402317523956299
75,ReLU,0.7165345662324604,4,0,3,0,2,1,on,0.0001084188348356,119,86.69453430175781,-1.3953193426132202,-0.3021910488605499,129,1125.3935112953186,2465.8114030361176,1688748994.965832,1688750335.383348,86.69453430175781,92.22930908203124,0.3021910488605499,44.67509078979492,70.50411987304688,134029.5625,1.3953193426132202
76,Mish,0.97639720587078,2,0,2,4,0,2,off,0.0004352565699286,9,58.4381217956543,-2.579904079437256,-0.7826213836669922,131,1151.5681083202362,1274.3556694984436,1688749021.1404283,1688749143.927641,58.4381217956543,79.83057403564453,0.7826213836669922,121.8994598388672,73.38386535644531,12266.46484375,2.579904079437256
77,Hardswish,0.0129742756960114,2,1,4,3,1,0,on,0.0007630884046436,104,90.6281967163086,-1.4556547403335571,-0.1560052633285522,132,1165.01864528656,2098.540689468384,1688749034.5909617,1688749968.1126585,90.6281967163086,92.04805755615234,0.1560052633285522,46.869022369384766,90.87293243408205,93339.890625,1.4556547403335571
78,Hardswish,0.8855352040638385,3,0,1,4,4,0,on,0.0006941971107612,109,67.18205261230469,-2.893577337265014,-0.1028774678707122,133,1165.974527835846,2334.832463502884,1688749035.5468538,1688750204.4044254,67.18205261230469,83.37952423095703,0.1028774678707122,10.104902267456056,53.74512481689453,116873.453125,2.893577337265014
79,Mish,0.9586322476945144,1,3,4,3,1,1,on,0.0004671233116681,26,43.10400772094727,-2.648015260696411,-0.118347592651844,134,1176.1566994190216,1469.440106630325,1688749045.7290204,1688749339.0120547,43.10400772094727,72.63066864013672,0.118347592651844,14.768577575683594,40.43111038208008,29315.9921875,2.648015260696411
80,ReLU,0.9379615455964352,3,1,3,2,0,0,on,0.0002271273715928,80,69.67890167236328,-1.550960659980774,-0.4146004617214203,135,1186.0176939964294,1884.0136144161224,1688749055.5900152,1688749753.5855484,69.67890167236328,88.5179214477539,0.4146004617214203,53.33253860473633,65.25955963134766,69787.28125,1.550960659980774
81,Hardswish,0.4977059032220222,3,4,3,1,3,2,on,0.000321562646688,35,79.2747802734375,-1.9154545068740845,-0.4112977683544159,137,1199.6788022518158,1580.7803437709808,1688749069.2511203,1688749450.3523197,79.2747802734375,86.77438354492188,0.4112977683544159,55.94798278808594,74.81731414794922,38097.82421875,1.9154545068740845
82,ReLU,0.2895740503145007,1,4,1,3,3,1,off,0.0004899436725568,99,15.111297607421877,-1.7104079723358154,-0.1353639364242553,139,1243.1148536205292,2103.5650861263275,1688749112.687173,1688749973.1370504,15.111297607421877,25.832008361816406,0.1353639364242553,15.608272552490234,27.311487197875977,86032.71875,1.7104079723358154
83,Mish,0.4758957855395641,1,1,0,3,4,2,off,0.00015997140192,65,85.42069244384766,-2.004659652709961,-0.3684916496276855,141,1258.362328290939,2026.8476295471191,1688749127.9346478,1688749896.419591,85.42069244384766,91.7414321899414,0.3684916496276855,41.381103515625,80.54302978515625,76836.203125,2.004659652709961
84,ReLU,0.9383523394276932,4,4,0,0,3,4,on,0.0004498362758498,49,73.21997833251953,-1.964319348335266,-0.1082650125026702,142,1267.4550156593325,1869.9961607456207,1688749137.0273352,1688749739.568128,73.21997833251953,75.18811798095703,0.1082650125026702,11.470250129699709,66.32485961914062,60241.828125,1.964319348335266
