p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.364207068995839,0,2,0,2,0,2,off,0.0007360453755786354,56,71.76542663574219,-2.1637558937072754,-0.7442535161972046,135,0.630164384841919,678.121096611023,1688950920.1686063,1688951597.6587563,71.76542663574219,87.11627197265625,0.7442535161972046,75.63660430908203,72.00265502929688,67235.484375,2.1637558937072754
ReLU,0.5839910914823899,0,3,1,1,2,2,off,3.736563897833124e-05,65,86.46434783935547,-1.1211862564086914,-0.6191665530204773,0,0.4236793518066406,591.6240267753601,1688950919.962139,1688951511.1611865,86.46434783935547,94.046142578125,0.6191665530204773,70.08134460449219,83.58502197265625,58590.78515625,1.1211862564086914
ReLU,0.6023198694394596,1,1,4,3,4,3,off,0.000482557985742349,25,37.52899169921875,-1.4354815483093262,-0.1415441930294037,106,0.5791623592376709,278.5520360469818,1688950920.1175957,1688951198.089949,37.52899169921875,70.6515121459961,0.1415441930294037,12.59259033203125,36.42161560058594,27241.572265625,1.4354815483093262
Mish,0.3234376990594485,4,1,1,0,1,3,off,0.00010143622084639774,23,80.59233093261719,-1.893718957901001,-0.08848384767770767,115,0.5895614624023438,253.0985095500946,1688950920.1279888,1688951172.635708,80.59233093261719,83.51119995117188,0.08848384767770767,12.189619064331056,81.9529800415039,24698.01171875,1.893718957901001
Hardswish,0.5910338993918447,3,4,0,4,0,1,on,0.0002046755280617044,7,75.22563934326172,-1.736295461654663,-0.09938277304172516,117,0.5947420597076416,70.03971886634827,1688950920.1331763,1688950989.5776503,75.22563934326172,87.63516998291016,0.09938277304172516,12.589776992797852,78.59673309326172,6402.27001953125,1.736295461654663
Mish,0.26878167687296295,2,0,4,1,1,0,on,0.00021650444266822647,23,85.82930755615234,-2.3899567127227783,-0.35418900847435,118,0.5965843200683594,309.93975830078125,1688950920.1350186,1688951229.4776824,85.82930755615234,89.7634506225586,0.35418900847435,41.39444732666016,86.0491714477539,30382.77734375,2.3899567127227783
Mish,0.08555965659945855,0,4,2,1,1,4,off,0.0001642903290423239,4,80.30523681640625,-2.047705888748169,-0.3312348425388336,119,0.5969953536987305,62.66282081604004,1688950920.13543,1688950982.1998038,80.30523681640625,83.12272644042969,0.3312348425388336,45.223785400390625,60.55344772338867,5654.40478515625,2.047705888748169
ReLU,0.8872786396266994,4,3,0,4,0,2,on,0.0007682585934575235,40,57.3974723815918,-1.9764695167541504,-0.3461529016494751,122,0.6018862724304199,419.9152851104736,1688950920.140314,1688951339.4532344,57.3974723815918,48.65973281860352,0.3461529016494751,46.90070724487305,49.92204284667969,41402.0703125,1.9764695167541504
Mish,0.4395741149732888,0,2,2,0,2,4,on,0.000969087062545295,13,44.1783561706543,-2.8384623527526855,-0.8076242208480835,123,0.6065380573272705,215.45143246650696,1688950920.144973,1688951134.9885414,44.1783561706543,54.40718078613281,0.8076242208480835,96.52091979980467,67.61372375488281,20932.140625,2.8384623527526855
Hardswish,0.36544937286911894,1,0,3,3,1,2,on,0.0004837606740355399,37,18.45692253112793,-1.253268122673035,-0.3806493580341339,124,0.6066455841064453,326.66621804237366,1688950920.1450713,1688951246.2035367,18.45692253112793,70.89806365966797,0.3806493580341339,48.87552261352539,55.51274490356445,32064.962890625,1.253268122673035
