p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.9194036818391701,2,4,1,3,2,0,on,0.0003771438164975082,99,72.84907531738281,-2.8102900981903076,-0.7526075839996338,27,0.5594573020935059,1712.2397623062134,1688961061.5911942,1688962773.2707026,72.84907531738281,90.12580871582031,0.7526075839996338,87.35618591308594,82.51768493652344,170882.109375,2.8102900981903076
Hardswish,0.37298946367456265,3,3,4,1,3,4,off,0.0008500138376325612,128,63.730831146240234,-2.3999733924865723,-0.13507401943206787,0,0.41590261459350586,1654.4283287525177,1688961061.4476428,1688962715.4593372,63.730831146240234,87.40225219726562,0.13507401943206787,16.88230323791504,75.70249938964844,165128.875,2.3999733924865723
ReLU,0.3220047972999586,1,2,1,2,1,1,on,0.000420101916335936,81,83.20327758789062,-1.1888967752456665,-0.5718128085136414,1,0.4159421920776367,561.9106512069702,1688961061.4476764,1688961622.941727,83.20327758789062,25.425443649291992,0.5718128085136414,74.6031494140625,43.03929901123047,55877.09375,1.1888967752456665
ReLU,0.6085160264128605,4,4,3,4,0,1,on,0.000646470096847976,146,30.21796607971191,-2.251047134399414,-0.10068298131227492,10,0.5181398391723633,1697.987567901611,1688961061.5498662,1688962759.0186253,30.21796607971191,81.85363006591797,0.10068298131227492,13.615314483642578,85.77910614013672,169454.0625,2.251047134399414
ReLU,0.9360758992695636,4,3,4,1,3,1,on,4.077637416779023e-05,88,65.69127655029297,-1.744124174118042,-0.13694559037685394,101,0.6095342636108398,956.9559013843536,1688961061.6412594,1688962017.986928,65.69127655029297,85.07931518554688,0.13694559037685394,14.801546096801758,68.66915130615234,95353.25,1.744124174118042
Hardswish,0.09856789809987763,0,3,3,4,0,4,on,0.0009723662889265988,123,76.02976989746094,-2.354459524154663,-0.11463790386915208,102,0.6249289512634277,1431.606241941452,1688961061.6566482,1688962492.637386,76.02976989746094,88.89896392822266,0.11463790386915208,14.989960670471191,78.33527374267578,142838.75,2.354459524154663
ReLU,0.009588473350392444,2,3,0,4,3,2,on,0.0009344009295134824,99,93.04405212402344,-1.7284789085388184,-0.5396455526351929,103,0.6246752738952637,1076.879602432251,1688961061.656397,1688962137.9106498,93.04405212402344,93.92300415039062,0.5396455526351929,70.93907928466797,90.74560546875,107340.109375,1.7284789085388184
Hardswish,0.569228389999068,2,0,1,0,4,0,on,0.0006225867144606396,180,89.40846252441406,-2.085784673690796,-0.41875365376472473,104,0.6445651054382324,1562.4434895515442,1688961061.6762867,1688962623.4745483,89.40846252441406,92.84137725830078,0.41875365376472473,35.60149383544922,91.35443115234376,155913.21875,2.085784673690796
ReLU,0.1278021776655757,2,0,2,1,1,4,on,0.0008883114253490917,45,89.04304504394531,-1.72680926322937,-0.7518472075462341,106,0.6345779895782471,450.15835094451904,1688961061.666302,1688961511.1893597,89.04304504394531,74.00208282470703,0.7518472075462341,78.15760803222656,77.5193862915039,44673.1328125,1.72680926322937
Hardswish,0.33128861919012736,1,2,0,3,0,1,on,0.00022226833816695588,141,91.34203338623048,-1.3165249824523926,-0.34304550290107727,108,0.6262214183807373,1038.0589776039124,1688961061.6579456,1688962099.0900526,91.34203338623048,90.95101928710938,0.34304550290107727,47.34296417236328,91.5273666381836,103455.28125,1.3165249824523926
Mish,0.44445169426444575,1,3,4,0,3,0,on,0.0007068675604391062,74,58.331809997558594,-3.2653908729553223,-0.13084423542022705,109,0.6362876892089844,930.063844203949,1688961061.6680117,1688961991.094825,58.331809997558594,73.15775299072266,0.13084423542022705,13.2548189163208,61.84867477416992,92676.6484375,3.2653908729553223
Hardswish,0.793309123916459,3,3,3,0,0,4,on,0.00023692492256731352,86,88.27942657470703,-2.0340371131896973,-0.1235501617193222,110,0.6225557327270508,1074.7780466079712,1688961061.654286,1688962135.809032,88.27942657470703,91.87708282470705,0.1235501617193222,15.558603286743164,82.62326049804688,107134.0546875,2.0340371131896973
Mish,0.05686022210064066,2,2,2,1,1,1,off,0.0009099830310507128,78,86.07239532470703,-2.634385108947754,-0.7988901138305664,111,0.6396455764770508,1122.794284105301,1688961061.6713636,1688962183.8253274,86.07239532470703,96.52037811279295,0.7988901138305664,110.55748748779295,84.9111557006836,111926.9140625,2.634385108947754
ReLU,0.28830463158851555,0,1,2,3,1,2,on,0.00031524248544035786,70,86.68021392822266,-1.3388986587524414,-0.6306831240653992,112,0.6476945877075195,553.1480824947357,1688961061.6794252,1688961614.1793227,86.68021392822266,90.8367919921875,0.6306831240653992,77.95100402832031,88.20098876953125,54968.796875,1.3388986587524414
ReLU,0.91919560541915,1,4,4,1,2,0,on,0.0003113066136606615,56,51.64447784423828,-2.547252655029297,-0.3321847915649414,113,0.660947322845459,581.7136313915253,1688961061.692661,1688961642.7449288,51.64447784423828,72.14513397216797,0.3321847915649414,44.352420806884766,46.768917083740234,57832.26953125,2.547252655029297
Hardswish,0.594457740940672,4,1,4,3,1,4,on,6.761302028936499e-05,150,90.31920623779295,-2.1934854984283447,-0.11931294947862624,114,0.6409194469451904,1475.8532383441925,1688961061.6726425,1688962536.8843138,90.31920623779295,93.115966796875,0.11931294947862624,13.361993789672852,92.1070327758789,147252.46875,2.1934854984283447
Mish,0.38070425167746746,1,2,0,3,0,2,off,0.0009702658220015546,98,58.80575942993164,-2.563756227493286,-0.7195568680763245,115,0.653331995010376,1041.044014930725,1688961061.6850502,1688962102.075042,58.80575942993164,37.003055572509766,0.7195568680763245,62.36990737915039,74.13951110839844,103774.234375,2.563756227493286
Hardswish,0.36435112626693583,1,1,2,0,4,2,on,0.00039002052205367273,81,83.79459381103516,-1.7119882106781006,-0.5885912775993347,117,0.661266565322876,721.5447580814362,1688961061.6929882,1688961782.5757887,83.79459381103516,90.22293853759766,0.5885912775993347,74.84835815429688,69.93731689453125,71828.21875,1.7119882106781006
