p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Hardswish,0.0952313272919029,2,4,2,0,1,2,off,1.8477993041828048e-05,126,93.89285278320312,-1.4867480993270874,-0.8778043985366821,26,0.3588614463806152,1406.2829372882843,1691578223.4001985,1691579629.323556,0.8778043985366821,139115.984375,1.4867480993270874,97.5340347290039,93.89285278320312,99.36277770996094,93.93146514892578,False
Mish,0.9772757040958208,2,1,1,4,0,1,off,4.32896261242744e-05,112,73.35128784179688,-2.112015724182129,-0.4184607267379761,0,0.3585035800933838,1271.2539026737213,1691578223.399845,1691579494.2947736,0.4184607267379761,125608.171875,2.112015724182129,37.78006362915039,73.35128784179688,88.29647064208984,44.37835311889648,False
ReLU,0.0367828566315745,0,0,2,0,3,0,off,0.0003980868377067,17,89.62722778320312,-1.1020734310150146,-0.3363310396671295,1,0.3588685989379883,144.05017638206482,1691578223.400216,1691578367.0902345,0.3363310396671295,12887.4248046875,1.1020734310150146,43.69515609741211,89.62722778320312,92.193603515625,89.09381866455078,False
Mish,0.1051550948569326,3,4,0,2,4,1,off,0.0001130453086786,1,66.92301940917969,-2.867154359817505,-0.3694263994693756,10,0.3588166236877441,29.0029878616333,1691578223.4001534,1691578252.0430162,0.3694263994693756,1391.60400390625,2.867154359817505,47.66429138183594,66.92301940917969,69.28987884521484,63.74419784545898,False
ReLU,0.7264060350784625,0,4,3,2,3,2,off,0.0002907833645626,1,41.32799530029297,-1.852871060371399,-0.5697528719902039,12,0.358816385269165,27.9495849609375,1691578223.4001546,1691578250.9904263,0.5697528719902039,1286.22705078125,1.852871060371399,77.16157531738281,41.32799530029297,61.12857437133789,36.3995475769043,False
Hardswish,0.0970818033289294,4,4,4,3,0,2,off,1.1143014931360085e-05,8,80.10064697265625,-2.017209053039551,-0.3468050062656402,13,0.3589346408843994,122.78691339492798,1691578223.400272,1691578345.8269513,0.3468050062656402,10760.873046875,2.017209053039551,49.24482727050781,80.10064697265625,88.20948791503906,80.82525634765625,False
Mish,0.8329135508444803,1,2,3,0,0,0,off,0.0004851057266143,99,51.12814712524414,-2.50355863571167,-0.4266466200351715,14,0.3587656021118164,1188.17192196846,1691578223.4001029,1691579411.2119527,0.4266466200351715,117299.7578125,2.50355863571167,51.39827346801758,51.12814712524414,66.51007843017578,77.586181640625,False
ReLU,0.1602551391280543,3,0,1,2,3,2,off,4.945026770236909e-05,118,93.0398941040039,-1.625505447387695,-0.6000846028327942,15,0.3593854904174804,1337.3877584934237,1691578223.4007432,1691579560.428642,0.6000846028327942,132221.421875,1.625505447387695,76.47037506103516,93.0398941040039,96.66580200195312,92.79412078857422,False
ReLU,0.3053210942273773,0,3,2,0,2,0,off,0.0007897511228967,135,86.44546508789062,-1.478718876838684,-0.6201140880584717,17,0.3588733673095703,1273.2251784801483,1691578223.4002092,1691579496.2660482,0.6201140880584717,125813.40625,1.478718876838684,78.36600494384766,86.44546508789062,89.72523498535156,87.11641693115234,False
Mish,0.0316361777737438,0,3,2,1,2,3,off,0.0007428867761156,71,85.00376892089844,-2.55938720703125,-0.6045288443565369,20,0.3588716983795166,964.2509875297546,1691578223.4002252,1691579187.2918603,0.6045288443565369,94907.3046875,2.55938720703125,81.20398712158203,85.00376892089844,95.80052947998048,87.21461486816406,False
ReLU,0.8304511181214305,0,3,4,0,2,1,off,0.0009658934186067,55,18.23400497436523,-1.8060694932937624,-0.3311178386211395,21,0.3588685989379883,645.5107927322388,1691578223.4002025,1691578868.5516677,0.3311178386211395,63033.46875,1.8060694932937624,33.613521575927734,18.23400497436523,18.597875595092773,16.731565475463867,False
Mish,0.7109434261886047,1,2,2,0,3,0,on,0.0005430523501294,48,40.579498291015625,-2.570508480072021,-0.5623536705970764,24,0.3590588569641113,630.1799805164337,1691578223.4003952,1691578853.2208529,0.5623536705970764,61499.93359375,2.570508480072021,74.41002655029297,40.579498291015625,66.8951644897461,71.57218170166016,False
Mish,0.7418990906470702,2,1,3,2,1,2,on,0.0006510944988466,62,36.53213882446289,-2.6203455924987797,-0.7735991477966309,25,0.3588066101074219,975.1840989589692,1691578223.4001625,1691579198.22427,0.7735991477966309,96000.765625,2.6203455924987797,104.86869049072266,36.53213882446289,73.67486572265625,64.01411437988281,False
ReLU,0.7064679337124543,0,2,1,0,1,4,on,0.0001991788510851,148,85.62107849121094,-1.6369149684906006,-0.4111841320991516,28,0.3591580390930176,1344.9113111495972,1691578223.4005032,1691579567.9521954,0.4111841320991516,132973.359375,1.6369149684906006,55.13648986816406,85.62107849121094,94.68089294433594,92.2152862548828,False
Hardswish,0.5685634255163153,1,2,2,0,1,1,on,0.0008002720364466,114,82.1438980102539,-0.940558135509491,-0.5397045016288757,29,0.3588442802429199,855.0345451831818,1691578223.4001904,1691579078.0744598,0.5397045016288757,83985.46875,0.940558135509491,79.04313659667969,82.1438980102539,73.85801696777344,84.99169158935547,False
ReLU,0.981382325372836,3,4,3,0,0,4,off,0.0003425903411612,28,61.30863571166992,-2.609215497970581,-0.1204629987478256,3,0.3588132858276367,332.8440475463867,1691578223.400151,1691578555.8849187,0.1204629987478256,31766.5625,2.609215497970581,14.212679862976074,61.30863571166992,86.78460693359375,51.79601287841797,False
Mish,0.3094480487012246,4,0,4,0,1,1,off,0.0004753799166098,63,43.06303405761719,-2.835541009902954,-0.0886194556951522,30,0.3588645458221435,715.1933453083038,1691578223.400197,1691578938.234234,0.0886194556951522,70002.0546875,2.835541009902954,9.26555061340332,43.06303405761719,82.5486831665039,46.34950637817383,False
Mish,0.2493023621004992,0,0,0,3,2,3,on,0.000802192501228,42,73.51785278320312,-2.5684375762939453,-0.341914564371109,33,0.3634541034698486,777.386358499527,1691578223.4048038,1691579000.42719,0.341914564371109,76220.4921875,2.5684375762939453,50.41815948486328,73.51785278320312,82.47193908691406,60.921905517578125,False
Mish,0.7844875643900379,3,0,1,1,3,3,on,0.0005662889113847,93,66.68755340576172,-2.941251754760742,-0.119538702070713,34,0.3629448413848877,1224.551613330841,1691578223.404277,1691579447.5924687,0.119538702070713,120938.2421875,2.941251754760742,11.890870094299316,66.68755340576172,80.2990951538086,38.67735290527344,False
ReLU,0.326950545177674,0,4,1,3,0,2,on,0.0005429302463199,111,80.54595947265625,-1.5367066860198977,-0.3505791127681732,35,0.3625106811523437,934.9320349693298,1691578223.403862,1691579157.972283,0.3505791127681732,91975.265625,1.5367066860198977,48.64753723144531,80.54595947265625,83.69578552246094,89.63643646240234,False
Hardswish,0.0555176347798865,1,1,4,4,2,0,on,0.0005186669883683,115,88.91959381103516,-1.5695041418075562,-0.1859668940305709,37,0.3628022670745849,1229.920125246048,1691578223.4041364,1691579452.9610145,0.1859668940305709,121474.2265625,1.5695041418075562,44.679718017578125,88.91959381103516,90.25652313232422,76.89395904541016,False
