p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.04209239034858693,3,1,1,0,0,2,on,0.00018068117471293295,80,92.10968780517578,-2.024226427078247,-0.3498910665512085,64,0.5416829586029053,984.3609209060669,1688858838.2238524,1688859822.0419853,92.10968780517578,93.18340301513672,0.3498910665512085,48.52060317993164,90.57148742675781,98070.265625,2.024226427078247
Hardswish,0.2759056704467317,3,4,0,3,0,4,on,0.0002209725619853594,83,88.55870056152344,-1.744429588317871,-0.12452339380979538,10,0.4519534111022949,707.2789270877838,1688858838.1341038,1688859544.9593332,88.55870056152344,92.57608032226562,0.12452339380979538,14.46834945678711,89.12034606933594,70369.46875,1.744429588317871
Hardswish,0.9107162889574326,0,2,3,1,0,0,off,0.0004002169475615578,35,64.15227508544922,-1.314078450202942,-0.4911418855190277,107,0.5793039798736572,274.2164692878723,1688858838.2614625,1688859111.8979218,64.15227508544922,87.69197082519531,0.4911418855190277,52.062049865722656,59.28239440917969,27048.927734375,1.314078450202942
Hardswish,0.06334239041312931,2,3,0,1,1,4,off,8.600328409841437e-05,95,92.86117553710938,-1.5801794528961182,-0.38901466131210327,108,0.5826921463012695,836.4119207859039,1688858838.264843,1688859674.0933332,92.86117553710938,97.70806884765624,0.38901466131210327,50.16160202026367,92.41242218017578,83273.9296875,1.5801794528961182
ReLU,0.9530966003168264,0,1,3,4,3,0,off,0.0004728483119313839,69,49.20963668823242,-2.582552194595337,-0.16927948594093323,109,0.5823814868927002,858.0338439941406,1688858838.2645383,1688859695.7153182,49.20963668823242,64.00691223144531,0.16927948594093323,14.266157150268556,52.99600601196289,85434.71875,2.582552194595337
Hardswish,0.49116900813857306,2,0,1,1,2,2,on,0.0004800813775727291,25,67.73516845703125,-1.153226017951965,-0.9689287543296814,113,0.5863442420959473,296.50063967704773,1688858838.268502,1688859134.1821103,67.73516845703125,73.75479888916016,0.9689287543296814,104.16649627685548,45.563812255859375,29286.341796875,1.153226017951965
ReLU,0.16546974061097108,0,2,2,0,0,1,on,0.0007001497736873266,141,93.0102767944336,-1.3579407930374146,-0.6158370971679688,114,0.5863921642303467,963.647671699524,1688858838.2685435,1688859801.3290672,93.0102767944336,90.38068389892578,0.6158370971679688,66.53254699707031,88.88843536376953,96003.8984375,1.3579407930374146
Mish,0.01305203285770128,3,4,1,3,2,0,on,0.0003975723164663084,34,90.94302368164062,-2.781290054321289,-0.3757081627845764,117,0.5920999050140381,570.7436408996582,1688858838.2742562,1688859408.425073,90.94302368164062,91.04318237304688,0.3757081627845764,49.223609924316406,90.12808990478516,56701.9765625,2.781290054321289
ReLU,0.8356253827425586,1,2,3,3,4,0,off,0.0001431812428861736,55,39.29939270019531,-3.1530981063842773,-0.4348609745502472,118,0.5928177833557129,471.295863866806,1688858838.2749689,1688859308.9773004,39.29939270019531,91.19416809082033,0.4348609745502472,54.168968200683594,80.31449127197266,46772.0390625,3.1530981063842773
ReLU,0.137876261984471,2,4,0,3,0,4,off,0.00017657074209970712,18,83.24182891845703,-1.950932264328003,-0.35977962613105774,119,0.5931401252746582,179.81503748893738,1688858838.2752976,1688859017.496424,83.24182891845703,90.2612533569336,0.35977962613105774,50.26033401489258,88.91759490966797,17614.896484375,1.950932264328003
ReLU,0.251052675023808,2,2,0,0,3,1,on,0.0002020628305238426,109,90.71881103515624,-1.2694287300109863,-0.553794801235199,120,0.5950219631195068,934.6543064117432,1688858838.2771752,1688859772.3357437,90.71881103515624,94.3433609008789,0.553794801235199,80.56385040283203,93.2105712890625,93152.90625,1.2694287300109863
Hardswish,0.2219372844117392,1,1,4,0,4,2,off,0.0003536547894908446,103,89.30221557617188,-1.8415106534957888,-0.29352015256881714,124,0.6003918647766113,860.3332993984222,1688858838.2825482,1688859698.0147817,89.30221557617188,92.61650848388672,0.29352015256881714,36.53661346435547,80.08082580566406,85681.1953125,1.8415106534957888
Hardswish,0.6084488421522554,0,4,1,3,3,1,on,0.0008028008435161281,64,61.744686126708984,-1.766917705535889,-0.1146385595202446,125,0.6012053489685059,504.9982101917267,1688858838.2833648,1688859342.67878,61.744686126708984,63.70903015136719,0.1146385595202446,14.961958885192873,84.46865844726562,50131.75,1.766917705535889
Mish,0.166910915514575,2,0,0,1,1,2,off,0.000952390193364841,38,79.45060729980469,-2.1246328353881836,-0.5571160912513733,126,0.6033360958099365,363.7190475463867,1688858838.2854943,1688859201.4004924,79.45060729980469,90.02396392822266,0.5571160912513733,98.43243408203124,74.08056640625,35999.5078125,2.1246328353881836
ReLU,0.41323297798571207,1,4,1,2,3,4,on,5.192759561669595e-05,58,79.50763702392578,-2.3772192001342773,-0.3572547137737274,127,0.604271650314331,734.4146366119385,1688858838.2864313,1688859572.096042,79.50763702392578,87.15856170654297,0.3572547137737274,45.91205978393555,82.5088882446289,73076.9765625,2.3772192001342773
Hardswish,0.1864409909180657,0,2,4,3,1,4,off,0.000943419517112818,1,51.94980239868164,-1.939413785934448,-0.4662368893623352,128,0.6048657894134521,14.550578594207764,1688858838.2870162,1688858852.2307112,51.94980239868164,65.88556671142578,0.4662368893623352,61.42390823364258,44.49728775024414,1097.1312255859375,1.939413785934448
ReLU,0.44234161930165783,2,0,3,4,2,0,off,0.0008184066215995878,31,57.188629150390625,-1.5182065963745115,-0.6884412169456482,129,0.6048564910888672,362.5405628681183,1688858838.2870128,1688859200.2209945,57.188629150390625,70.40190887451172,0.6884412169456482,85.63446807861328,70.05461120605469,35887.96484375,1.5182065963745115
Mish,0.5607463298597702,0,4,0,1,3,4,off,1.411818421539664e-05,75,91.0250015258789,-1.7992011308670044,-0.13033871352672577,13,0.4647691249847412,673.2111070156097,1688858838.14693,1688859510.8917146,91.0250015258789,90.64962005615234,0.13033871352672577,11.345457077026367,78.2492904663086,66959.390625,1.7992011308670044
Hardswish,0.6932652956646757,3,1,3,3,2,1,on,0.00037797399443058696,31,50.58107376098633,-1.4811158180236816,-0.24407243728637695,131,0.6079158782958984,328.1134855747223,1688858838.2900655,1688859165.793955,50.58107376098633,87.77052307128906,0.24407243728637695,60.539024353027344,87.19951629638672,32436.333984375,1.4811158180236816
ReLU,0.20421185536039385,3,1,0,4,2,3,off,0.00014757327564510225,40,89.16535186767578,-1.6928777694702148,-0.3723164200782776,133,0.6090400218963623,383.7654092311859,1688858838.2911918,1688859221.4470112,89.16535186767578,93.78165435791016,0.3723164200782776,53.87952423095703,85.42523193359375,38009.625,1.6928777694702148
Hardswish,0.5112836935581238,0,3,1,3,2,1,on,0.000176017837953041,13,71.19208526611328,-1.3893187046051023,-0.2097245156764984,134,0.6137096881866455,98.56980919837952,1688858838.2958636,1688858936.251301,71.19208526611328,85.31198120117188,0.2097245156764984,52.415313720703125,84.61736297607422,9529.5107421875,1.3893187046051023
Mish,0.267704312804899,1,3,3,3,0,3,off,0.0003971900885623826,84,86.52088928222656,-2.3359107971191406,-0.17716513574123385,135,0.6144623756408691,853.1825940608978,1688858838.2966146,1688859690.8640866,86.52088928222656,92.5589599609375,0.17716513574123385,20.09690284729004,87.6397933959961,84954.4921875,2.3359107971191406
Mish,0.3726583880475223,3,3,0,4,4,1,on,0.0006265832973310135,15,72.69633483886719,-2.3259048461914062,-0.14321807026863098,136,0.6157290935516357,198.9311640262604,1688858838.2978854,1688859036.6126246,72.69633483886719,77.58528900146484,0.14321807026863098,15.93327808380127,68.10714721679688,19528.73046875,2.3259048461914062
Hardswish,0.1460597687167128,4,0,4,1,1,0,on,0.0009495278620383996,65,67.24274444580078,-1.6547907590866089,-0.0786704495549202,137,0.6167590618133545,494.26529455184937,1688858838.2989094,1688859331.9467726,67.24274444580078,77.21678161621094,0.0786704495549202,8.808947563171387,75.34016418457031,49054.6484375,1.6547907590866089
ReLU,0.8117531800112636,3,1,4,4,1,3,on,0.00012054940333487468,64,73.76551055908203,-2.1180787086486816,-0.12826593220233917,141,0.6187207698822021,661.3827710151672,1688858838.3008704,1688859499.0642235,73.76551055908203,81.61418151855469,0.12826593220233917,12.83970546722412,71.66156768798828,65777.875,2.1180787086486816
Mish,0.3640319134595003,3,3,4,1,3,1,on,0.000399897951419606,25,38.45367431640625,-3.259091854095459,-0.13714341819286346,143,0.6248445510864258,383.1252136230469,1688858838.3070006,1688859220.806636,38.45367431640625,85.72305297851562,0.13714341819286346,18.32587623596191,57.51041412353515,37939.5546875,3.259091854095459
