,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Hardswish,0.7365993224254176,0,1,1,0,0,4,off,0.0004964809721550422,43,39.23454666137695,-1.4935245513916016,-0.05915152654051781,0,1688970065.2161853,1688970372.4306304,39.23454666137695,73.02099609375,0.05915152654051781,10.406909942626953,46.43417739868164,30564.345703125,1.4935245513916016
1,ReLU,0.9793378815099246,3,1,4,3,2,0,on,2.5429232507948153e-05,66,76.73191833496094,-2.4018521308898926,-0.4265551269054413,1,1688970071.040905,1688970646.599135,76.73191833496094,83.72686004638672,0.4265551269054413,59.973106384277344,65.20046997070312,57505.14453125,2.4018521308898926
2,Mish,0.6702120536747342,1,0,3,3,2,1,on,0.0004450901229394038,184,93.60009765625,-3.367711305618286,-0.3294895589351654,2,1688970071.315412,1688973656.1364155,93.60009765625,95.00968933105469,0.3294895589351654,50.78229522705078,93.59705352783203,358447.25,3.367711305618286
3,ReLU,0.5522170516133039,1,1,4,3,2,4,on,0.0008713481595869431,119,51.707401275634766,-1.6322786808013916,-0.36864012479782104,3,1688970071.5740714,1688971608.4944673,51.707401275634766,45.696876525878906,0.36864012479782104,57.54962158203125,23.304615020751953,153656.984375,1.6322786808013916
4,ReLU,0.27146274181673447,2,1,3,0,1,1,off,0.00017870937192961312,51,89.06648254394531,-1.1048039197921753,-0.362604558467865,4,1688970071.7426062,1688970493.7112858,89.06648254394531,93.14677429199219,0.362604558467865,42.79741668701172,81.98511505126953,42076.96875,1.1048039197921753
5,Hardswish,0.5103390925138225,2,2,3,1,4,3,off,0.0009520392101116861,150,84.6187973022461,-1.9951122999191284,-0.7102964520454407,5,1688970071.8366497,1688971921.8864474,84.6187973022461,92.4559326171875,0.7102964520454407,92.14484405517578,84.00276947021484,184890.296875,1.9951122999191284
6,Mish,0.5663826462314404,2,3,2,3,0,2,off,0.000894249244227279,200,94.03865051269531,-3.885368824005127,-0.8500128984451294,6,1688970072.0390918,1688973469.6702611,94.03865051269531,97.1273422241211,0.8500128984451294,129.92649841308594,91.31071472167969,339668.78125,3.885368824005127
7,Hardswish,0.4728414701266215,2,3,0,1,3,2,on,0.0003567496909604679,136,88.45899963378906,-1.4866063594818115,-0.4987899959087372,7,1688970072.2596931,1688971393.0451226,88.45899963378906,94.11595153808594,0.4987899959087372,80.0118408203125,84.98385620117188,132006.4375,1.4866063594818115
8,ReLU,0.7242642775398668,1,0,0,4,3,3,on,0.0008703301186338759,14,12.220503807067871,-0.9602392315864563,-0.14410912990570068,8,1688970072.3076758,1688970192.4153426,12.220503807067871,51.56974411010742,0.14410912990570068,15.4157133102417,43.072113037109375,11897.130859375,0.9602392315864563
9,Hardswish,0.1897024959523349,0,0,1,2,3,0,off,0.00021319440546082845,158,93.99134826660156,-1.2539931535720825,-0.3393882215023041,9,1688970072.3764744,1688971279.4621377,93.99134826660156,96.51348114013672,0.3393882215023041,43.8948974609375,89.98745727539062,120601.828125,1.2539931535720825
