,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.39868553257580375,0,0,2,4,1,0,off,0.000659064303067485,79,72.0063705444336,-2.6102335453033447,-0.33268865942955017,0,1688837089.0356092,1688837931.8481996,72.0063705444336,78.98727416992188,0.33268865942955017,41.21291732788086,68.6257095336914,84155.515625,2.6102335453033447
1,Hardswish,0.898959700411607,4,4,4,0,2,2,on,0.0003185579120873231,131,80.12774658203125,-2.8009841442108154,-0.41615191102027893,1,1688837089.3479977,1688838766.2804701,80.12774658203125,80.56526184082031,0.41615191102027893,77.29296112060547,81.28173828125,167589.390625,2.8009841442108154
2,Hardswish,0.057622316090800256,4,2,4,1,4,4,on,3.9853768724863746e-05,60,89.40109252929688,-2.8377685546875,-0.34770461916923523,2,1688837089.3516486,1688838048.8041666,89.40109252929688,90.28438568115234,0.34770461916923523,52.52182388305664,87.11804962158203,95841.5078125,2.8377685546875
3,Mish,0.5601688862277542,0,1,4,4,0,3,on,0.0005648277441739275,7,52.6999397277832,-2.437277317047119,-0.10439233481884003,3,1688837089.3583012,1688837174.3761966,52.6999397277832,79.5105972290039,0.10439233481884003,12.431509971618652,59.400760650634766,8400.9541015625,2.437277317047119
4,ReLU,0.0038534069335233348,3,2,1,0,2,4,off,0.00013657738349768446,47,92.36726379394531,-1.8514422178268433,-0.6833779215812683,4,1688837091.7221007,1688837599.6512144,92.36726379394531,94.42366790771484,0.6833779215812683,85.53206634521484,91.43927764892578,50665.890625,1.8514422178268433
5,Mish,0.06349901343321857,4,1,2,1,3,4,on,4.599115002026744e-05,153,93.1773681640625,-2.1998836994171143,-0.32385745644569397,5,1688837091.9629178,1688838881.607102,93.1773681640625,96.06892395019531,0.32385745644569397,44.01545333862305,93.41483306884766,178861.46875,2.1998836994171143
6,Hardswish,0.3159903043958701,3,4,0,4,4,4,on,0.00039491400256170444,99,78.54808044433594,-2.4035487174987793,-0.10404462367296219,6,1688837092.1015751,1688838673.2125697,78.54808044433594,88.75753784179688,0.10404462367296219,12.317716598510742,84.08281707763672,158022.0,2.4035487174987793
7,Mish,0.845303552530061,3,0,1,1,3,1,off,0.000230809266036372,185,91.53691864013672,-2.9316680431365967,-0.12845379114151,7,1688837092.1794686,1688839310.1379712,91.53691864013672,90.588623046875,0.12845379114151,12.315157890319824,84.05704498291016,221714.640625,2.9316680431365967
8,ReLU,0.8890440936709132,3,2,1,3,4,4,off,0.0005978004310694644,162,82.67565155029297,-2.3353116512298584,-0.40684565901756287,8,1688837092.2107575,1688839758.5581355,82.67565155029297,92.67594146728516,0.40684565901756287,65.46207427978516,70.46370697021484,266488.3125,2.3353116512298584
9,ReLU,0.914446979474728,3,4,0,3,2,3,off,0.00021166312845182872,82,68.56075286865234,-1.9858213663101196,-0.3987601697444916,9,1688837092.2258666,1688838013.3017244,68.56075286865234,92.75231170654297,0.3987601697444916,50.3690071105957,82.14552307128906,91962.7109375,1.9858213663101196
