p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.7083228002410106,4,0,1,3,0,0,on,0.0002807500074145,97,51.25936508178711,-2.017727851867676,-0.1085333973169326,51,0.4970490932464599,366.5424859523773,1691953118.388157,1691953484.4328663,0.1085333973169326,71177.328125,2.017727851867676,11.71922779083252,51.25936508178711,59.4111328125,55.106239318847656,False
ReLU,0.0087469165425394,3,4,4,1,0,2,on,0.0003413770744882,8,55.68242645263672,-1.8810266256332395,-0.3521378636360168,10,0.4871201515197754,41.93204188346863,1691953118.3782637,1691953159.8226316,0.3521378636360168,6268.95556640625,1.8810266256332395,47.00857925415039,55.68242645263672,57.80995559692383,54.95049285888672,False
Hardswish,0.0488182129411011,4,3,0,0,4,0,off,2.3032260103699032e-05,97,57.24477005004883,-1.6732715368270874,-0.1009228080511093,101,0.5442640781402588,346.38119411468506,1691953118.4353669,1691953464.2718256,0.1009228080511093,67144.71875,1.6732715368270874,11.506515502929688,57.24477005004883,71.6888198852539,59.79631042480469,False
Hardswish,0.0171895497881695,2,3,2,4,3,4,off,0.0001479059461402,1,32.38587951660156,-2.328041315078736,-0.6140792369842529,102,0.5466353893280029,15.887452602386476,1691953118.4377422,1691953133.7780836,0.6140792369842529,1062.5299072265625,2.328041315078736,85.86460876464844,32.38587951660156,28.57860374450684,32.947486877441406,False
Mish,0.4336922865749099,1,4,2,4,0,1,on,4.075117712509612e-05,7,55.733646392822266,-2.293731689453125,-0.3294506669044494,106,0.5514698028564453,40.92294120788574,1691953118.4425728,1691953158.8135686,0.3294506669044494,6067.3193359375,2.293731689453125,42.84954071044922,55.733646392822266,50.8079948425293,53.55224609375,False
Hardswish,0.7250970511086247,3,3,4,0,0,3,off,0.0001791277117354,87,66.51546478271484,-1.315091848373413,-0.1544688791036605,109,0.55718994140625,261.1100399494171,1691953118.4482934,1691953379.000661,0.1544688791036605,50090.50390625,1.315091848373413,20.1163272857666,66.51546478271484,83.14759826660156,67.99381256103516,False
ReLU,0.2648101989075058,3,2,2,0,4,0,on,0.0001644385879662,76,79.04965209960938,-1.6491649150848389,-0.5832743644714355,110,0.5589132308959961,279.8291370868683,1691953118.4500155,1691953397.7197576,0.5832743644714355,53852.51953125,1.6491649150848389,82.8257064819336,79.04965209960938,84.15492248535156,79.0462417602539,False
ReLU,0.8051141236318214,1,2,4,1,2,1,on,0.000176599425429,27,39.76724243164063,-1.5786240100860596,-0.5728344917297363,113,0.5646071434020996,97.03349494934082,1691953118.4557092,1691953214.9241216,0.5728344917297363,17278.1640625,1.5786240100860596,79.19807434082031,39.76724243164063,47.971981048583984,40.77681350708008,False
ReLU,0.0112112698590968,3,4,0,1,1,0,off,4.03890916783301e-05,69,67.82952117919922,-1.0406590700149536,-0.1088490635156631,116,0.5706379413604736,154.39556288719177,1691953118.4617429,1691953272.2861788,0.1088490635156631,28745.45703125,1.0406590700149536,11.597213745117188,67.82952117919922,75.0003433227539,66.00846862792969,False
Hardswish,0.0262361223372796,2,4,3,0,1,4,off,0.0008822680007166,47,75.08588409423828,-2.00394606590271,-0.3536739647388458,12,0.4869673252105713,201.44615960121155,1691953118.37807,1691953319.336779,0.3536739647388458,38157.3984375,2.00394606590271,46.95131301879883,75.08588409423828,85.86991882324219,75.99264526367188,False
