p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Hardswish,0.0952313272919029,2,4,2,0,1,2,off,1.8477993041828048e-05,126,93.89285278320312,-1.4867480993270874,-0.8778043985366821,60,0.3036341667175293,1393.6514647006989,1691409873.3292265,1691411266.6762886,0.8778043985366821,139115.984375,1.4867480993270874,97.5340347290039,93.89285278320312,99.36277770996094,93.93146514892578,False
ReLU,0.75177127749916,4,2,3,0,3,4,on,0.0003187203597433,42,72.93238067626953,-2.203709840774536,-0.4503167271614074,100,437.80953311920166,992.6896266937256,1691410310.8351097,1691410865.7148552,0.4503167271614074,55475.69921875,2.203709840774536,57.954044342041016,72.93238067626953,87.66304016113281,78.81844329833984,False
ReLU,0.3950255570589712,0,0,2,4,2,0,off,0.0001489622802011,8,74.72814178466797,-1.4466649293899536,-0.6247424483299255,102,464.3690176010132,531.8946738243103,1691410337.394595,1691410404.9199102,0.6247424483299255,6743.5380859375,1.4466649293899536,83.11229705810547,74.72814178466797,87.63497161865234,66.3278579711914,False
ReLU,0.0296478153183899,0,0,4,2,3,0,off,0.0006850414017535,76,83.18863677978516,-1.411167860031128,-0.341552197933197,103,465.6854972839356,1028.0703511238098,1691410338.7110782,1691410901.095587,0.341552197933197,56226.1484375,1.411167860031128,45.39544296264648,83.18863677978516,95.2507781982422,75.00836944580078,False
ReLU,0.1055825843267631,2,1,4,2,0,0,off,0.0009535335140297,3,58.51913070678711,-1.267685055732727,-0.5679770708084106,105,532.0923314094543,562.2700209617615,1691410405.117907,1691410435.2952611,0.5679770708084106,3012.48583984375,1.267685055732727,79.30912780761719,58.51913070678711,82.56256866455078,64.92697143554688,False
ReLU,0.0170443453996459,0,1,4,3,4,0,off,3.201053796068337e-05,54,86.40145874023438,-1.7827242612838743,-0.0964982360601425,106,552.8844127655029,973.742529630661,1691410425.9099903,1691410846.76775,0.0964982360601425,42073.51953125,1.7827242612838743,12.880599975585938,86.40145874023438,90.2877426147461,89.3592529296875,False
ReLU,0.0567200671862603,1,0,3,1,4,0,off,0.0005445781588217,40,87.10227966308594,-1.3821028470993042,-0.2646696865558624,107,556.7415153980255,834.3854434490204,1691410429.767095,1691410707.4106758,0.2646696865558624,27752.0390625,1.3821028470993042,10.265860557556152,87.10227966308594,91.3910903930664,73.34219360351562,False
ReLU,0.0140651425830884,1,1,3,3,4,1,off,0.0001377628892318,6,84.16463470458984,-1.4683047533035278,-0.1367693543434143,109,617.5936386585236,666.6155898571014,1691410490.6192172,1691410539.64081,0.1367693543434143,4894.9755859375,1.4683047533035278,12.51528263092041,84.16463470458984,87.09209442138672,86.49259948730469,False
ReLU,0.6388733015262169,4,3,3,0,1,3,on,0.0004536861820974,127,83.73577117919922,-1.6521295309066772,-0.1311225593090057,11,0.2594912052154541,1168.022580385208,1691409873.2850738,1691411041.047713,0.1311225593090057,116573.34375,1.6521295309066772,17.866497039794922,83.73577117919922,76.5753402709961,78.1526107788086,False
ReLU,0.0104712473446349,1,0,3,4,3,4,on,3.8248464146469655e-05,46,90.04305267333984,-1.6265130043029783,-0.1222538948059082,110,632.9546849727631,1038.9003655910492,1691410505.980263,1691410911.9256003,0.1222538948059082,40582.22265625,1.6265130043029783,14.503579139709473,90.04305267333984,90.91909790039062,82.99564361572266,False
