p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Hardswish,0.5709420179152366,0,1,2,2,3,4,off,5.311232971324222e-05,96,90.93028259277344,-1.8416378498077393,-0.5407660603523254,100,0.5198988914489746,925.1757388114929,1688846250.1575575,1688847174.8127823,90.93028259277344,94.63849639892578,0.5407660603523254,69.43697357177734,93.23619842529297,92206.0,1.8416378498077393
ReLU,0.24031825522257017,1,2,4,1,1,1,on,0.0004996942142885631,144,88.23560333251953,-1.9408857822418213,-0.4024408161640167,0,0.3845794200897217,916.1888070106506,1688846250.022239,1688847165.8259602,88.23560333251953,86.76364135742188,0.4024408161640167,46.80727767944336,86.30632019042969,91348.984375,1.9408857822418213
Mish,0.4628774598947547,1,0,0,2,4,4,on,0.00013321261506429763,33,75.52613830566406,-2.1031177043914795,-0.3448299765586853,1,0.3960464000701904,379.8527951240539,1688846250.0336995,1688846629.489954,75.52613830566406,86.01748657226562,0.3448299765586853,47.68210983276367,68.99939727783203,37685.94140625,2.1031177043914795
ReLU,0.8746678529918915,2,3,4,0,0,1,on,0.0007006307620611485,38,51.13010025024414,-1.7072268724441528,-0.413174569606781,101,0.5208649635314941,405.11693572998047,1688846250.1585164,1688846654.7535014,51.13010025024414,64.96635437011719,0.413174569606781,39.92504119873047,22.609283447265625,40193.26953125,1.7072268724441528
ReLU,0.6700462585388858,3,2,3,1,1,3,on,0.00045514300925280266,15,44.75117111206055,-1.3439183235168457,-0.46797090768814087,102,0.5251920223236084,140.49300003051758,1688846250.1628451,1688846390.1294682,44.75117111206055,86.4920425415039,0.46797090768814087,59.83579635620117,50.63437271118164,13720.9736328125,1.3439183235168457
Hardswish,0.7984070140341827,4,1,2,2,1,3,on,0.000970195387015154,28,19.745826721191406,-1.574104070663452,-0.5858407020568848,103,0.525583028793335,312.4527986049652,1688846250.1632314,1688846562.089962,19.745826721191406,43.40798568725586,0.5858407020568848,74.97525024414062,21.38811683654785,30913.478515625,1.574104070663452
Mish,0.5700123106078434,2,0,3,0,0,2,off,0.0007415853205489086,18,54.0905647277832,-1.918872117996216,-0.6216880083084106,106,0.5419831275939941,309.69943499565125,1688846250.1796317,1688846559.3359425,54.0905647277832,65.37171173095703,0.6216880083084106,79.14785766601562,68.5243148803711,30681.056640625,1.918872117996216
Hardswish,0.5355132621891628,4,0,0,3,2,1,on,0.0006354883792883858,60,75.2313232421875,-1.5098059177398682,-0.25458309054374695,109,0.5456371307373047,493.4236114025116,1688846250.183282,1688846743.0608947,75.2313232421875,75.11431121826172,0.25458309054374695,54.0019645690918,37.05219650268555,49012.80078125,1.5098059177398682
ReLU,0.8547758185088782,3,3,3,2,1,4,on,0.00011578655972461378,23,82.7833251953125,-2.1854522228240967,-0.46860969066619873,11,0.4241220951080322,263.3602771759033,1688846250.061773,1688846512.9973423,82.7833251953125,86.590087890625,0.46860969066619873,59.48476028442383,52.027984619140625,26029.54296875,2.1854522228240967
Mish,0.6406989173648174,4,0,0,4,0,0,off,0.0005251865178369047,18,56.30876159667969,-2.116058588027954,-0.09469497203826904,110,0.5471158027648926,211.6528398990631,1688846250.1847615,1688846461.290023,56.30876159667969,61.89972686767578,0.09469497203826904,10.50287914276123,62.48832321166992,20836.095703125,2.116058588027954
