,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.7368156212418765,3,4,1,0,4,2,off,0.0004536289242233436,25,55.40928649902344,-3.09659481048584,-0.34772664308547974,0,1688976826.748322,1688977251.3299303,55.40928649902344,85.01625061035156,0.34772664308547974,46.86311721801758,74.6435775756836,42309.16796875,3.09659481048584
1,ReLU,0.12107208436334933,2,1,4,0,2,0,off,0.0004236216771736788,72,90.04429626464844,-1.5906341075897217,-0.5487570762634277,1,1688976828.6980574,1688977478.1585314,90.04429626464844,93.68240356445312,0.5487570762634277,78.88658142089844,91.08415222167969,64904.54296875,1.5906341075897217
2,Mish,0.9231095348363975,1,0,3,0,1,4,on,0.0007183330413756798,152,74.00142669677734,-4.173573017120361,-0.10252668708562851,2,1688976828.7541535,1688979491.941638,74.00142669677734,81.11543273925781,0.10252668708562851,11.542167663574219,83.48473358154297,266282.8125,4.173573017120361
3,ReLU,0.6307792156479127,0,4,4,2,1,1,off,0.0004971935308912868,26,49.31129837036133,-1.8335180282592773,-0.15526466071605682,3,1688976829.2706637,1688977055.4490771,49.31129837036133,78.40132904052734,0.15526466071605682,46.82313919067383,25.37706756591797,22582.583984375,1.8335180282592773
4,ReLU,0.813623585465662,1,3,4,4,1,4,on,0.00025697632818991737,73,72.8843002319336,-2.344545841217041,-0.11027015745639801,4,1688976833.6611428,1688977552.8059466,72.8843002319336,74.49919128417969,0.11027015745639801,11.344959259033203,62.27122497558594,71767.640625,2.344545841217041
5,Mish,0.13923390203636943,1,1,0,2,1,4,on,0.00013336103717865002,96,90.03768157958984,-1.6362888813018799,-0.3589475154876709,5,1688976833.7619295,1688977534.0969636,90.03768157958984,91.77758026123047,0.3589475154876709,46.1317024230957,81.95932006835938,69896.5625,1.6362888813018799
6,Hardswish,0.5762718541904029,0,2,4,2,0,1,on,0.000652402193787666,116,81.10433959960938,-1.763387680053711,-0.5364013314247131,6,1688976833.7710607,1688977953.4177382,81.10433959960938,82.01482391357422,0.5364013314247131,75.35071563720703,72.16813659667969,111828.6484375,1.763387680053711
7,Hardswish,0.38874609303110075,1,2,1,2,1,4,off,0.0008092341193392959,77,11.598577499389648,-1.9845479726791382,-0.6184105277061462,7,1688976833.810772,1688977593.06018,11.598577499389648,49.230445861816406,0.6184105277061462,72.20751190185547,71.52494812011719,75793.21875,1.9845479726791382
8,Hardswish,0.7626447957926444,2,2,4,1,4,1,off,0.00041308462237792413,177,86.55955505371094,-2.611049175262451,-0.4777334928512573,8,1688976833.850508,1688979132.8443124,86.55955505371094,98.216796875,0.4777334928512573,81.71990203857422,89.93628692626953,229772.03125,2.611049175262451
9,ReLU,0.843542588053808,3,2,1,4,0,3,on,0.0002960263825096546,196,93.81410217285156,-1.6428205966949463,-0.37279582023620605,9,1688976833.8600872,1688979321.2131472,93.81410217285156,93.95512390136719,0.37279582023620605,60.3095817565918,88.95245361328125,248608.921875,1.6428205966949463
10,Mish,0.40575667580460056,0,1,0,3,1,1,off,0.0006375532259818833,139,63.238868713378906,-1.69929039478302,-0.12069907039403915,10,1688976833.8765705,1688978121.2507248,63.238868713378906,89.45649719238281,0.12069907039403915,14.473465919494629,90.47541809082031,128621.1015625,1.69929039478302
11,ReLU,0.20841269800114923,1,1,2,0,1,0,on,0.000804307850617549,17,82.75865936279297,-1.1202958822250366,-0.15470677614212036,11,1688976833.9254005,1688976938.4236815,82.75865936279297,87.71707916259766,0.15470677614212036,36.5603141784668,62.54718017578125,10308.8837890625,1.1202958822250366
12,ReLU,0.17383154214062393,0,1,2,3,3,2,on,0.0003704538698327153,188,94.85578155517578,-1.4913064241409302,-0.6251541376113892,12,1688976834.0149562,1688978725.5105839,94.85578155517578,97.55305480957031,0.6251541376113892,78.76294708251953,93.51235961914062,189017.46875,1.4913064241409302
13,Hardswish,0.42897258718938974,0,1,3,0,4,1,off,0.0009671726444751514,100,41.95447540283203,-1.6270763874053955,-0.09481451660394669,13,1688976834.0608358,1688977760.063317,41.95447540283203,52.46230697631836,0.09481451660394669,11.841103553771973,33.82078552246094,92494.015625,1.6270763874053955
14,Mish,0.6782892081422743,0,1,2,3,0,3,on,0.0004140106382274225,187,94.5740737915039,-2.7850091457366943,-0.32643285393714905,14,1688976834.1583118,1688979313.4083865,94.5740737915039,97.04151153564453,0.32643285393714905,51.61771011352539,93.61101531982422,247728.828125,2.7850091457366943
15,Hardswish,0.2316967233497114,2,0,4,3,1,1,on,0.00039895192702602087,120,80.48139190673828,-1.8710083961486816,-0.3751482367515564,15,1688976834.193477,1688977937.969859,80.48139190673828,90.357421875,0.3751482367515564,47.2302360534668,68.67353820800781,110263.234375,1.8710083961486816
16,Hardswish,0.6573779969317073,1,2,4,2,4,2,off,0.00022865462147665075,94,87.36133575439453,-2.076669454574585,-0.6728011965751648,16,1688976834.2044215,1688977877.3978782,87.36133575439453,93.33460998535156,0.6728011965751648,78.77609252929688,84.27674865722656,104206.078125,2.076669454574585
17,Hardswish,0.774392823963188,0,1,4,0,1,3,off,0.00027895032815459576,1,45.45161056518555,-1.6022664308547974,-0.08597291260957718,17,1688976834.2109146,1688976845.4288046,45.45161056518555,61.314125061035156,0.08597291260957718,11.78437328338623,59.34465026855469,938.1341552734375,1.6022664308547974
18,Hardswish,0.45038219884705916,0,2,0,1,4,4,off,0.0009167141997903026,21,33.09228515625,-1.575206995010376,-0.2667635977268219,18,1688976834.2171588,1688977053.2916455,33.09228515625,75.88101959228516,0.2667635977268219,44.4112663269043,54.81446075439453,21717.462890625,1.575206995010376
19,Mish,0.017498735351899195,0,4,0,2,1,1,off,0.0006531634244251349,57,89.90884399414062,-1.8051761388778687,-0.34651580452919006,19,1688976834.229747,1688977445.3512487,89.90884399414062,93.12953186035156,0.34651580452919006,48.00227737426758,86.42326354980469,60923.69140625,1.8051761388778687
20,ReLU,0.4398078548784372,3,3,2,0,4,3,off,0.000940230737612754,120,62.95212173461914,-1.8704442977905273,-0.4024970531463623,20,1688976834.236825,1688978026.3338437,62.95212173461914,68.32462310791016,0.4024970531463623,50.788360595703125,77.94507598876953,119021.984375,1.8704442977905273
21,Mish,0.9960822600069468,3,3,0,2,4,2,on,0.0005669082863040433,6,43.83897018432617,-2.3981425762176514,-0.5900305509567261,21,1688976834.2401073,1688976951.0496678,43.83897018432617,83.56372833251953,0.5900305509567261,80.64556884765625,26.91661262512207,11527.4228515625,2.3981425762176514
22,Mish,0.8523631841651649,2,3,1,1,3,1,on,3.6396880228493096e-05,178,93.24999237060547,-2.8154728412628174,-0.4596501886844635,22,1688976834.2437212,1688979047.8621066,93.24999237060547,92.63697814941406,0.4596501886844635,47.588768005371094,53.58939743041992,221164.953125,2.8154728412628174
23,Mish,0.15425391261701205,4,4,4,1,2,4,on,4.8327840097934096e-05,86,84.03931427001953,-3.7916805744171143,-0.3368699848651886,23,1688976834.2474298,1688978280.1540785,84.03931427001953,90.60887908935547,0.3368699848651886,48.10539245605469,83.2157211303711,144394.828125,3.7916805744171143
24,Mish,0.0747191248870815,2,2,2,0,1,1,off,0.0004415415246245671,196,93.73905181884766,-2.753331184387207,-0.8032965064048767,24,1688976834.2503417,1688978613.8578672,93.73905181884766,99.85340118408203,0.8032965064048767,105.76465606689453,94.50236511230469,177774.109375,2.753331184387207
25,Mish,0.9657028434540194,0,0,0,3,2,0,on,0.0007301785270713123,174,85.30805969238281,-3.3136184215545654,-0.38750791549682617,25,1688976834.253767,1688979470.1475816,85.30805969238281,83.82470703125,0.38750791549682617,42.24748992919922,92.27882385253906,263403.375,3.3136184215545654
26,Hardswish,0.771368299679452,3,3,2,2,3,1,on,0.0009463585807375203,191,91.61997985839844,-2.5132932662963867,-0.5705506801605225,26,1688976834.2573037,1688978915.5061073,91.61997985839844,88.40345764160156,0.5705506801605225,79.55351257324219,86.75877380371094,207973.046875,2.5132932662963867
27,Hardswish,0.24825835350822248,1,3,3,1,4,3,off,0.0009577082525826743,80,50.4740104675293,-1.575857162475586,-0.26734432578086853,27,1688976834.2608926,1688977709.6155279,50.4740104675293,87.27446746826172,0.26734432578086853,14.85703182220459,69.6994400024414,87349.875,1.575857162475586
28,ReLU,0.29492485968784776,3,3,4,3,2,3,on,0.0001423793868804508,140,91.10952758789062,-1.739266276359558,-0.4109308123588562,28,1688976834.264462,1688978575.2343805,91.10952758789062,93.18346405029297,0.4109308123588562,59.99186325073242,90.39290618896484,173953.671875,1.739266276359558
29,ReLU,0.14277269901374032,3,4,1,3,4,1,off,0.0003726228107900841,171,80.16848754882812,-1.91225004196167,-0.11932340264320374,29,1688976834.2674305,1688978952.9201841,80.16848754882812,95.12709045410156,0.11932340264320374,15.065195083618164,82.22924041748047,211714.796875,1.91225004196167
30,ReLU,0.9028805669561961,2,3,4,3,3,2,off,0.0009378731757328702,168,47.501705169677734,-2.5511679649353027,-0.5556166768074036,30,1688976834.2706425,1688978885.4013994,47.501705169677734,75.71040344238281,0.5556166768074036,77.47759246826172,84.0582046508789,204919.796875,2.5511679649353027
31,Hardswish,0.7003169437883251,1,1,4,3,4,0,off,0.00029268831624194137,97,84.55265045166016,-1.9670467376708984,-0.10967443883419037,31,1688976834.2742772,1688977634.3582287,84.55265045166016,90.10997009277344,0.10967443883419037,10.378142356872559,70.59835052490234,79815.953125,1.9670467376708984
32,ReLU,0.8862920856104727,1,3,4,0,3,0,on,0.0004290717800162217,86,63.28142166137695,-3.4009311199188232,-0.12842078506946564,32,1688976834.2773125,1688977657.1148171,63.28142166137695,75.56725311279297,0.12842078506946564,13.401665687561035,41.8786735534668,82091.4921875,3.4009311199188232
33,Mish,0.4825360793114518,4,0,1,0,0,4,off,0.00025131573083386175,74,62.50597381591797,-3.0951271057128906,-0.08401678502559662,33,1688976834.2804267,1688977671.9982853,62.50597381591797,91.34417724609375,0.08401678502559662,9.642999649047852,77.85395812988281,83588.1328125,3.0951271057128906
