p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.35861716754226897,3,0,4,0,3,4,off,0.0007437883124650719,1,41.52373123168945,-2.6978204250335693,-0.1311614215373993,120,0.5855493545532227,20.553409814834595,1688937034.8328993,1688937054.7999055,41.52373123168945,45.284645080566406,0.1311614215373993,12.85719108581543,22.464101791381836,1721.3519287109375,2.6978204250335693
Mish,0.8865423453363843,1,4,0,4,1,0,off,0.0006287491172017724,192,92.22764587402344,-3.227430582046509,-0.09998610615730286,160,20.612189292907715,2630.471031665802,1688937054.8595293,1688939664.717479,92.22764587402344,94.5907211303711,0.09998610615730286,10.459336280822754,90.26773071289062,260973.4375,3.227430582046509
Hardswish,0.6900742610976519,2,0,2,1,3,1,on,0.00022313601332965165,75,82.16603088378906,-1.480265974998474,-0.7543817758560181,0,0.3968169689178467,641.8215427398682,1688937034.644165,1688937676.0684004,82.16603088378906,91.4227066040039,0.7543817758560181,88.29509735107422,86.38965606689453,63884.08203125,1.480265974998474
ReLU,0.40618186407635226,0,0,3,1,2,3,on,0.0006805812993363199,32,77.35708618164062,-1.3681037425994873,-0.3413957953453064,1,0.4042489528656006,315.729127407074,1688937034.6515906,1688937349.9760084,77.35708618164062,81.9106216430664,0.3413957953453064,47.67292404174805,48.99266815185547,31267.470703125,1.3681037425994873
Hardswish,0.4708641058613659,4,1,3,1,2,1,on,0.00016551484804085958,172,92.83206176757812,-1.8808118104934692,-0.21822306513786316,10,0.4302365779876709,1972.8522872924805,1688937034.6775844,1688939007.098991,92.83206176757812,93.74481201171876,0.21822306513786316,55.72697067260742,93.24072265625,196934.609375,1.8808118104934692
ReLU,0.5202486641633489,3,4,1,1,0,1,on,0.0006671736408215004,68,78.18280792236328,-2.070172071456909,-0.12114989757537842,100,0.5616888999938965,663.451580286026,1688937034.8090382,1688937697.6984534,78.18280792236328,80.61395263671875,0.12114989757537842,12.249844551086426,62.6446418762207,65998.203125,2.070172071456909
ReLU,0.5164270179833419,2,3,1,2,0,2,on,0.0006451809519344709,188,93.71460723876952,-1.1442359685897827,-0.7398402094841003,101,0.5627400875091553,2009.3939697742464,1688937034.810092,1688939043.6406174,93.71460723876952,95.88031768798828,0.7398402094841003,96.1036376953125,91.2950668334961,200580.765625,1.1442359685897827
Hardswish,0.11249428275773718,4,3,2,1,0,4,on,0.0006746916313120564,109,89.21200561523438,-1.6931307315826416,-0.30665022134780884,102,0.5628092288970947,1240.1618247032166,1688937034.8101597,1688938274.4086852,89.21200561523438,90.78894805908205,0.30665022134780884,42.778038024902344,90.6245346069336,123654.921875,1.6931307315826416
ReLU,0.8820704735199434,1,2,0,4,2,3,off,0.00056097674003833,61,48.3397102355957,-1.4665451049804688,-0.5095078945159912,103,0.5635552406311035,496.0955443382263,1688937034.8109057,1688937530.3424273,48.3397102355957,73.283447265625,0.5095078945159912,75.58526611328125,56.7447509765625,49247.70703125,1.4665451049804688
ReLU,0.4588754588172731,4,3,0,3,1,2,on,0.0004762880822264045,11,56.50472259521485,-1.525881052017212,-0.3678344488143921,104,0.5688061714172363,114.33202719688416,1688937034.8161528,1688937148.578896,56.50472259521485,80.50244903564453,0.3678344488143921,52.332767486572266,54.372589111328125,11075.95703125,1.525881052017212
