p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.0581082328776204,2,4,0,3,1,2,on,2.7163297476774304e-05,199,89.45873260498047,-3.080545425415039,-0.5774139761924744,0,1691763138.5366805,1691764318.3378043,0.5774139761924744,235430.171875,3.080545425415039,82.94639587402344,89.45873260498047,96.98980712890624,89.56454467773438,False
Hardswish,0.0496725548282012,1,3,1,2,2,2,off,2.795783566326737e-05,53,81.11286163330078,-1.279818415641785,-0.8071946501731873,1,1691763138.7842283,1691763296.123787,0.8071946501731873,30971.564453125,1.279818415641785,117.6562042236328,81.11286163330078,90.83008575439452,81.2042465209961,False
ReLU,0.010483926065659,0,2,3,3,2,0,on,0.0003382765519352,53,82.33113098144531,-1.0249017477035522,-0.5989077687263489,2,1691763138.796337,1691763280.6180096,0.5989077687263489,27868.37890625,1.0249017477035522,85.95232391357422,82.33113098144531,84.05011749267578,81.7988052368164,False
ReLU,0.0041556947854042,1,0,0,0,0,0,on,0.000256450110492,6,29.31825828552246,-0.3416451811790466,-0.067156083881855,3,1691763138.7997854,1691763146.6545258,0.067156083881855,1096.59765625,0.3416451811790466,7.8538994789123535,29.31825828552246,27.96910095214844,27.647815704345703,False
Hardswish,0.0632819297361592,4,3,3,0,3,3,on,0.0003789223724701,91,82.26359558105469,-1.435165524482727,-0.1827323883771896,4,1691763140.509266,1691763447.6989908,0.1827323883771896,61185.2109375,1.435165524482727,23.33310317993164,82.26359558105469,84.02722930908203,82.1312484741211,False
Mish,0.0013021537342876,0,0,2,1,0,3,off,0.0001225384288316,40,68.87690734863281,-1.853159546852112,-0.344620019197464,5,1691763140.5581725,1691763275.88239,0.344620019197464,26821.67578125,1.853159546852112,47.15148162841797,68.87690734863281,67.738037109375,69.25454711914062,False
Mish,0.0777274471632989,2,4,2,3,0,1,on,7.815948036449232e-05,108,86.92832946777344,-3.1953091621398926,-0.5838529467582703,6,1691763140.5776677,1691763822.2696147,0.5838529467582703,136095.84375,3.1953091621398926,82.6355972290039,86.92832946777344,92.08162689208984,86.65919494628906,False
Mish,0.9554948979654916,0,1,3,4,0,1,off,0.0009047488781715,26,38.39592361450195,-1.718325972557068,-0.1082065030932426,7,1691763140.581067,1691763232.124516,0.1082065030932426,18068.09765625,1.718325972557068,11.673504829406738,38.39592361450195,59.92289733886719,36.13312149047852,False
Hardswish,0.0241253333104217,0,4,3,4,2,1,on,0.0001720336173951,45,83.31304168701172,-1.9120419025421145,-0.3512603938579559,8,1691763140.599539,1691763321.4810483,0.3512603938579559,35937.4765625,1.9120419025421145,46.5049934387207,83.31304168701172,85.27688598632812,83.3794174194336,False
Mish,0.0023385854078486,3,0,0,2,1,4,on,0.0002289970886097,117,73.43958282470703,-2.5501410961151123,-0.3312765955924988,9,1691763140.6075878,1691763726.5139854,0.3312765955924988,116969.96875,2.5501410961151123,46.92697525024414,73.43958282470703,73.24354553222656,74.78910064697266,False
ReLU,0.0135255510589452,1,2,3,1,2,4,on,6.170143999689968e-05,130,85.80697631835938,-1.5775959491729736,-0.5833705067634583,10,1691763140.6146142,1691763593.6572144,0.5833705067634583,90398.125,1.5775959491729736,84.28327178955078,85.80697631835938,89.77367401123047,84.48860931396484,False
Hardswish,0.0440169281843667,1,1,2,3,3,0,on,1.981977737835093e-05,121,86.98754119873047,-0.8339812159538269,-0.3615373075008392,11,1691763140.6213112,1691763415.2757237,0.3615373075008392,54721.96875,0.8339812159538269,51.260162353515625,86.98754119873047,93.03292083740234,87.28219604492188,False
Hardswish,0.0383202800318401,3,4,4,3,3,0,off,0.0003217290517551,8,50.705562591552734,-1.9827568531036377,-0.1550716906785965,12,1691763140.62471,1691763175.70614,0.1550716906785965,6795.9697265625,1.9827568531036377,19.65785217285156,50.705562591552734,56.16536712646485,50.39791870117188,False
ReLU,0.1810925851524327,1,0,1,1,2,0,on,3.371576865874669e-05,151,80.8139419555664,-0.6255694031715393,-0.3322628140449524,13,1691763140.6276865,1691763366.9583194,0.3322628140449524,45037.078125,0.6255694031715393,43.220489501953125,80.8139419555664,83.73838806152344,82.53033447265625,False
ReLU,0.1741498640926269,0,0,2,0,3,3,on,0.0001252906040562,10,65.10501861572266,-0.8627910017967224,-0.3632620275020599,14,1691763140.6312242,1691763161.9753892,0.3632620275020599,4056.2119140625,0.8627910017967224,51.07743835449219,65.10501861572266,67.88416290283203,65.59358978271484,False
Mish,0.0217242576575708,0,1,3,4,1,3,off,0.000151592461165,61,80.0957260131836,-2.1829259395599365,-0.1332938522100448,15,1691763140.6347637,1691763400.7070537,0.1332938522100448,51812.8984375,2.1829259395599365,15.578207015991213,80.0957260131836,88.36184692382812,77.88056945800781,False
Mish,0.0732410944476852,4,0,3,2,0,2,on,0.0004714296822299,151,87.6340560913086,-3.120441675186157,-0.5847307443618774,16,1691763140.6387117,1691764078.576846,0.5847307443618774,187349.421875,3.120441675186157,84.37161254882812,87.6340560913086,91.99085998535156,87.21988677978516,False
ReLU,0.0027363694530832,0,4,2,1,2,3,off,0.0009772872444898,121,82.61229705810547,-1.4777023792266846,-0.5697126388549805,17,1691763140.6424737,1691763563.8093042,0.5697126388549805,84395.8671875,1.4777023792266846,82.68367004394531,82.61229705810547,95.9162826538086,82.7720718383789,False
Mish,0.0049984772312504,4,0,2,2,1,4,on,0.0005670830721335,66,79.50297546386719,-3.2830629348754883,-0.5649176836013794,18,1691763140.6463554,1691763554.3620863,0.5649176836013794,82506.3046875,3.2830629348754883,78.89483642578125,79.50297546386719,80.94685363769531,78.65701293945312,False
Mish,0.418728180642001,0,3,3,2,1,2,on,2.017182956460128e-05,123,87.75241088867188,-2.9935216903686523,-0.595611035823822,19,1691763140.6499977,1691763883.678435,0.595611035823822,148369.546875,2.9935216903686523,85.2981948852539,87.75241088867188,93.38069915771484,87.64307403564453,False
Hardswish,0.0207901303415001,0,3,1,3,1,3,off,8.116692215438684e-05,73,78.39942169189453,-0.7814680337905884,-0.1551739573478698,20,1691763140.653973,1691763287.813306,0.1551739573478698,29200.158203125,0.7814680337905884,19.60755157470703,78.39942169189453,88.56256103515625,79.42448425292969,False
ReLU,0.0330877653502831,4,3,3,3,3,3,off,2.6948481574335084e-05,200,84.03707885742188,-1.4918208122253418,-0.2107384204864502,21,1691763140.657765,1691763865.483639,0.2107384204864502,144715.140625,1.4918208122253418,26.90144157409668,84.03707885742188,99.3941879272461,83.17711639404297,False
ReLU,0.6772301672725007,0,4,3,3,4,0,on,3.801789549001786e-05,77,64.29969787597656,-1.9086205959320068,-0.1344051957130432,22,1691763140.6616564,1691763429.3199992,0.1344051957130432,57473.95703125,1.9086205959320068,15.473116874694824,64.29969787597656,70.33987426757812,58.38311767578125,False
Hardswish,0.4623754592784354,4,2,4,2,1,2,off,9.041799568352577e-05,165,84.78971099853516,-2.177713394165039,-0.7751047611236572,23,1691763140.6646037,1691763911.527948,0.7751047611236572,153924.359375,2.177713394165039,115.21398162841795,84.78971099853516,99.55050659179688,85.55599212646484,False
