p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.7986402434189707,0,3,1,1,0,0,on,0.0002352170101284,178,89.7412338256836,-1.898159384727478,-0.1184034049510955,60,0.2942762374877929,2185.6335632801056,1691309024.5103846,1691311209.848926,0.1184034049510955,218282.578125,1.898159384727478,11.711949348449709,89.7412338256836,94.7874984741211,94.1930694580078,False
Hardswish,0.52784796579637,0,0,2,4,3,1,off,0.0008895934634017,150,73.26141357421875,-2.014436721801758,-0.3183321058750152,0,0.2380967140197754,1247.078735113144,1691309024.4542062,1691310271.2944045,0.3183321058750152,124443.40625,2.014436721801758,49.8021354675293,73.26141357421875,91.4964599609375,84.71984100341797,False
ReLU,0.023932718551391,0,0,1,2,2,2,on,0.000873153018334,144,94.75164794921876,-1.3095065355300903,-0.594533383846283,1,0.2381129264831543,1334.4302446842194,1691309024.4542422,1691310358.6459005,0.594533383846283,133178.28125,1.3095065355300903,85.7844467163086,94.75164794921876,96.13927459716795,92.87688446044922,False
Hardswish,0.4385531210757139,0,2,3,0,1,1,off,0.0007397972102522,138,83.05714416503906,-1.3604425191879272,-0.4595853686332702,10,0.246861457824707,1258.146995306015,1691309024.4629753,1691310282.362625,0.4595853686332702,125531.3984375,1.3604425191879272,56.21752166748047,83.05714416503906,91.38148498535156,91.86331939697266,False
ReLU,0.0244288250116347,4,4,0,0,0,0,on,0.0006075012045902,66,86.9170150756836,-1.5094431638717651,-0.1021474152803421,100,494.7494750022888,1181.081130027771,1691309518.965575,1691310205.2968946,0.1021474152803421,68620.8515625,1.5094431638717651,11.014965057373049,86.9170150756836,88.5928955078125,85.26359558105469,False
Hardswish,0.4693241080662648,3,0,0,3,1,1,off,3.897335289225279e-05,176,93.97586822509766,-0.9903914332389832,-0.120769590139389,101,496.76756715774536,1845.9169006347656,1691309520.9836657,1691310870.1326556,0.120769590139389,134902.59375,0.9903914332389832,13.560213088989258,93.97586822509766,96.27816009521484,92.48741912841795,False
ReLU,0.1355419680900305,4,4,0,1,0,2,off,0.0008790295232142,111,85.86701965332031,-1.4534599781036377,-0.3299972414970398,102,515.0279037952423,1628.194411277771,1691309539.244005,1691310652.4101477,0.3299972414970398,111304.296875,1.4534599781036377,47.94483947753906,85.86701965332031,91.53961944580078,74.90093994140625,False
Hardswish,0.9286492984209124,0,3,4,4,2,1,on,0.0001296344099414,54,79.11245727539062,-2.5171070098876958,-0.2259284704923629,103,557.6652054786682,1085.9475181102753,1691309581.8813124,1691310110.1632333,0.2259284704923629,52815.921875,2.5171070098876958,41.109657287597656,79.11245727539062,82.87626647949219,75.46388244628906,False
ReLU,0.4631443327894282,0,4,0,0,0,1,on,0.0006518930229387,127,83.04196166992188,-1.321475625038147,-0.0895456597208976,104,627.4295818805695,1469.6096069812777,1691309651.6456823,1691310493.8253417,0.0895456597208976,84205.65625,1.321475625038147,10.936626434326172,83.04196166992188,85.41866302490234,90.73141479492188,False
ReLU,0.0118761949978887,2,3,0,0,0,1,on,3.881471742806264e-05,37,92.31214904785156,-1.0224578380584717,-0.3297770917415619,105,628.3695812225342,863.7210624217987,1691309652.5856805,1691309887.9368098,0.3297770917415619,23522.798828125,1.0224578380584717,51.48260116577149,92.31214904785156,91.27324676513672,91.01541900634766,False
