p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
ReLU,0.0299756853007743,2,0,1,2,2,3,off,0.0001058822296885,55,82.777099609375,-1.199892520904541,-0.8291414380073547,19,0.22739839553833,164.80043244361875,1691762948.6988976,1691763113.271308,0.8291414380073547,30891.8984375,1.199892520904541,117.24246215820312,82.777099609375,92.63513946533205,82.63263702392578,False
ReLU,0.0027938146823654,0,2,1,0,2,0,on,9.917175489653134e-05,52,77.22342681884766,-0.7605915069580078,-0.5592268109321594,0,0.1638615131378173,109.6487271785736,1691762948.635373,1691763058.1197302,0.5592268109321594,19860.134765625,0.7605915069580078,80.1824951171875,77.22342681884766,76.81735229492188,78.455078125,False
ReLU,0.0260865018671627,2,1,0,2,0,4,off,0.000202696731059,27,78.49836730957031,-1.446291446685791,-0.5699769258499146,1,0.1638417243957519,89.79448652267456,1691762948.6353557,1691763038.265595,0.5699769258499146,15893.2958984375,1.446291446685791,78.54277038574219,78.49836730957031,86.12493896484375,79.41751098632812,False
Hardswish,0.0029731959009354,0,2,1,2,1,3,off,0.0001139374359363,50,76.98876953125,-1.0061743259429932,-0.5805651545524597,11,0.2026987075805664,127.78781175613403,1691762948.67419,1691763076.2588024,0.5805651545524597,23489.208984375,1.0061743259429932,82.8041763305664,76.98876953125,84.25566101074219,75.46355438232422,False
Mish,0.6877515101953814,0,1,2,2,2,1,on,0.000269992677583,25,61.036888122558594,-2.614596128463745,-0.7731072306632996,16,0.2064549922943115,126.98950266838074,1691762948.6779425,1691763075.4605088,0.7731072306632996,23330.37109375,2.614596128463745,116.28996276855467,61.036888122558594,69.74642181396484,56.441654205322266,False
ReLU,0.3521394832712364,4,0,1,1,2,2,off,8.746916211190491e-05,23,64.4539794921875,-1.52818500995636,-0.5650105476379395,17,0.207897663116455,78.83457088470459,1691762948.67938,1691763027.3055875,0.5650105476379395,13705.1328125,1.52818500995636,78.44678497314453,64.4539794921875,72.659423828125,65.63204956054688,False
Hardswish,0.2287319139161054,0,3,2,0,3,2,off,0.0001777337732621,43,79.62335205078125,-1.0919679403305054,-0.6052953004837036,2,0.1750683784484863,125.64321064949036,1691762948.646556,1691763074.114203,0.6052953004837036,23061.52734375,1.0919679403305054,85.80213165283203,79.62335205078125,88.44752502441406,80.0726547241211,False
ReLU,0.8400307305671929,0,2,1,3,2,1,on,6.163138718395273e-05,11,54.40046310424805,-0.9863884449005128,-0.5847237706184387,21,0.214522123336792,34.069660902023315,1691762948.68601,1691762982.5406454,0.5847237706184387,4760.88330078125,0.9863884449005128,86.21780395507812,54.40046310424805,53.521934509277344,52.525238037109375,False
Mish,0.0033261911902046,3,1,0,4,0,0,on,1.7584676533921227e-05,12,50.93874740600586,-1.6701812744140625,-0.1116643100976944,26,0.2222750186920166,47.214600801467896,1691762948.693759,1691762995.6856148,0.1116643100976944,7392.517578125,1.6701812744140625,11.713013648986816,50.93874740600586,46.90871047973633,50.785404205322266,False
Mish,0.1105074984092662,2,2,0,2,4,3,on,0.0003639000548638,8,71.6301040649414,-3.96004867553711,-0.8173499703407288,28,0.2267773151397705,77.31946301460266,1691762948.6982646,1691763025.7904618,0.8173499703407288,13408.6708984375,3.96004867553711,123.0127944946289,71.6301040649414,73.1444091796875,70.7033920288086,False
