p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.4593899597231774,4,1,3,2,0,1,on,0.0005059377921464594,173,90.61632537841797,-2.998506784439087,-0.3336668610572815,126,0.6397151947021484,2551.9222428798676,1688975913.4813008,1688978464.7628095,90.61632537841797,89.4332275390625,0.3336668610572815,49.11735916137695,93.32671356201172,254805.96875,2.998506784439087
Hardswish,0.7677245708004812,1,0,1,1,1,3,off,0.00041859761906904575,106,84.36885070800781,-1.197033405303955,-0.0850253626704216,0,0.44915175437927246,779.0853493213654,1688975913.290738,1688976691.926282,84.36885070800781,84.05766296386719,0.0850253626704216,9.671560287475586,43.48497772216797,77557.8671875,1.197033405303955
ReLU,0.26322298976528474,2,3,3,0,0,4,off,0.00023990513902362684,133,90.44778442382812,-1.6972131729125977,-0.39101430773735046,1,0.44909048080444336,1232.1041610240936,1688975913.2906969,1688977144.945101,90.44778442382812,96.85358428955078,0.39101430773735046,46.39512634277344,91.87361145019533,122859.375,1.6972131729125977
ReLU,0.7147654869296001,2,1,4,3,0,4,off,7.076350504031491e-05,194,94.00933837890624,-1.6226210594177246,-0.3773178160190582,10,0.5048794746398926,1886.192950963974,1688975913.3464608,1688977799.033814,94.00933837890624,99.74549865722656,0.3773178160190582,47.812252044677734,82.67235565185547,188244.765625,1.6226210594177246
ReLU,0.15402794479491297,0,2,2,3,1,2,on,0.0006733945214364314,106,84.85890197753906,-1.7037632465362549,-0.7273820042610168,100,0.6236293315887451,1048.4551408290863,1688975913.4652045,1688976961.295985,84.85890197753906,90.0652084350586,0.7273820042610168,80.09813690185547,87.85853576660156,104462.53125,1.7037632465362549
Hardswish,0.916508341753285,2,0,2,1,1,3,on,8.095325050822241e-05,112,89.24935913085938,-1.5729032754898071,-0.7375742793083191,101,0.6213817596435547,1007.11572265625,1688975913.4629917,1688976919.9565814,89.24935913085938,93.84203338623048,0.7375742793083191,74.68408203125,90.2682647705078,100328.3125,1.5729032754898071
Mish,0.8089396714723142,3,4,1,3,1,0,on,0.0002959749263278117,14,74.41124725341797,-2.5900955200195312,-0.06402788311243057,102,0.6378123760223389,204.9955415725708,1688975913.4794068,1688976117.836357,74.41124725341797,83.820068359375,0.06402788311243057,13.80616569519043,66.56019592285156,20107.0859375,2.5900955200195312
Mish,0.8232829729474234,4,0,4,2,4,1,on,0.0007104971344447541,140,36.23546600341797,-3.4617648124694824,-0.3165382742881775,103,0.601635217666626,2295.6475257873535,1688975913.4432175,1688978208.4884264,36.23546600341797,45.38653945922851,0.3165382742881775,37.18842315673828,72.85724639892578,229183.28125,3.4617648124694824
ReLU,0.16441879390935857,1,2,3,1,2,2,on,0.0005605126551485281,101,90.72552490234376,-1.583678960800171,-0.8738207221031189,104,0.6150741577148438,903.655039548874,1688975913.4566748,1688976816.4960456,90.72552490234376,91.19799041748048,0.8738207221031189,109.62026977539062,87.3634033203125,89976.9609375,1.583678960800171
ReLU,0.5902868862956603,2,3,3,0,2,0,on,0.00021439696580199347,176,93.67198944091795,-1.4470860958099363,-0.5958186984062195,106,0.6100597381591797,1961.5243146419523,1688975913.4516506,1688977874.3651328,93.67198944091795,95.90740203857422,0.5958186984062195,84.45765686035156,92.04834747314452,195761.640625,1.4470860958099363
