,LearningRate,WeightDecay,Activation,TrivialAugment,Op1,Op2,Op3,Op4,Op5,Op6,nepochs,valid-loss,latency,size_MB
0,0.5241858049633273,0.0001498162437837059,ReLU,on,1.0,1.0,3.0,2.0,1.0,2.0,30.0,32.33905792236328,1.3444093465805054,0.5411936640739441
1,0.7141584334200556,0.0008196579414576121,ReLU,on,0.0,3.0,1.0,3.0,2.0,2.0,165.0,17.96819305419922,1.8548226356506348,0.6118243336677551
2,0.686090006665692,0.0003045151320184859,Mish,on,0.0,1.0,0.0,2.0,3.0,2.0,103.0,14.322830200195312,2.513617515563965,0.5043817758560181
3,0.3266680320063021,0.0005224083251547175,Hardswish,on,3.0,1.0,3.0,3.0,0.0,3.0,107.0,30.615028381347656,1.4739059209823608,0.15035325288772583
4,0.8803461387817032,0.00013995388922634293,ReLU,off,3.0,2.0,2.0,3.0,3.0,2.0,50.0,21.620269775390625,2.0531222820281982,0.5934742093086243
5,0.7385817407792841,0.0003149134723904343,Mish,on,0.0,0.0,1.0,2.0,0.0,0.0,196.0,6.137939453125,2.3960964679718018,0.2906935513019562
6,0.04610604533749624,0.000392436801442237,ReLU,off,3.0,0.0,2.0,3.0,2.0,3.0,41.0,9.048118591308594,1.3618186712265015,0.7023502588272095
7,0.6275560465876201,0.0001331652690175227,ReLU,off,3.0,3.0,1.0,0.0,2.0,1.0,152.0,6.632789611816406,1.3601188659667969,0.37590092420578003
8,0.8326229579035535,0.0004955670550969435,Hardswish,on,3.0,1.0,3.0,1.0,3.0,1.0,18.0,63.044677734375,1.146680474281311,0.1328151375055313
9,0.1734188954970786,9.173496330684495e-05,Mish,off,2.0,0.0,3.0,1.0,2.0,2.0,102.0,6.554817199707031,3.1641361713409424,0.9755022525787354
10,0.007853308630292467,0.0004553805193943161,ReLU,off,0.0,2.0,0.0,3.0,0.0,0.0,174.0,5.7431182861328125,0.9644677639007568,0.34570249915122986
11,0.5941902255048024,0.0007507214177228319,Hardswish,on,1.0,0.0,0.0,2.0,2.0,2.0,25.0,62.39498519897461,0.9703975915908813,0.6145426034927368
12,0.5405214845409093,0.0004311592980695095,Hardswish,off,2.0,2.0,0.0,3.0,2.0,1.0,35.0,53.89613723754883,1.4929805994033813,0.6898133754730225
13,0.7923568353720494,1.885046840885869e-05,Hardswish,on,0.0,3.0,3.0,1.0,3.0,0.0,115.0,8.319625854492188,1.965706467628479,0.1112530305981636
14,0.3779617970107387,0.0008117995096741825,ReLU,off,3.0,2.0,3.0,3.0,2.0,2.0,64.0,45.8879280090332,1.7922497987747192,0.882453441619873
15,0.7828781735795486,0.00046374000657979495,Hardswish,on,1.0,2.0,1.0,3.0,0.0,0.0,49.0,31.60662841796875,1.4881867170333862,0.4064694046974182
