,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Mish,0.0984825959468272,1,2,1,2,1,4,on,0.0001773607407708,85.4041519165039,-2.5216455459594727,2,0.054964542388916,0.6217858791351318,1684451845.9306314,1684451846.4970732
1,Mish,0.9329452781562736,4,2,1,4,4,0,on,0.0004157327454211,"[76.73309326171875, -3.2479500770568848]","[76.73309326171875, -3.2479500770568848]",0,0.054265022277832,0.6178033351898193,1684451845.929924,1684451846.493245
2,Mish,0.1644597996476588,2,4,0,1,4,3,on,9.15712385205738e-05,"[88.88658905029297, -2.8001596927642822]","[88.88658905029297, -2.8001596927642822]",1,0.0546615123748779,0.6173479557037354,1684451845.9303212,1684451846.4927883
3,Hardswish,0.6364864274841752,1,1,2,0,3,4,off,0.0002944927797105,"[86.37895202636719, -1.3088560104370115]","[86.37895202636719, -1.3088560104370115]",3,0.0553376674652099,0.6212270259857178,1684451845.930996,1684451846.4966671
4,ReLU,0.4458481064075014,1,2,4,4,0,4,on,0.0005901306068932,"[83.53543853759766, -2.2729153633117676]","[83.53543853759766, -2.2729153633117676]",4,0.0561308860778808,0.6148331165313721,1684451845.9317963,1684451846.4902728
5,ReLU,0.5295238096225311,3,4,4,4,3,1,on,0.0005941020265401,"[82.84134674072266, -2.20181655883789]","[82.84134674072266, -2.20181655883789]",6,0.0579588413238525,0.6155219078063965,1684451845.9336169,1684451846.4909613
6,Hardswish,0.3057003811764219,4,0,0,2,2,1,on,0.0005715242426024,85.68824005126953,-1.4043631553649902,13,0.6734094619750977,0.697160005569458,1684451846.5490663,1684451846.5725822
7,Hardswish,0.3282460692812436,4,2,0,1,2,1,off,0.0003051108201471,"[86.06827545166016, -1.3909839391708374]","[86.06827545166016, -1.3909839391708374]",10,0.6646854877471924,0.6875967979431152,1684451846.540341,1684451846.563132
8,Hardswish,0.3866047564128538,1,4,4,2,3,4,on,0.000753250281459,"[63.619041442871094, -2.492443084716797]","[63.619041442871094, -2.492443084716797]",11,0.6647074222564697,0.6876013278961182,1684451846.5403602,1684451846.563136
9,ReLU,0.2085681233046087,4,3,0,3,0,2,off,0.0001054167773413,"[83.87751007080078, -1.4266722202301023]","[83.87751007080078, -1.4266722202301023]",12,0.6685206890106201,0.6919357776641846,1684451846.544175,1684451846.5674696
10,Hardswish,0.3088599782469755,4,3,1,2,2,3,off,3.420008680446672e-05,"[83.8869400024414, -1.7027604579925537]","[83.8869400024414, -1.7027604579925537]",5,0.0570628643035888,0.6274168491363525,1684451845.932722,1684451846.5028598
11,Hardswish,0.4573881212552113,0,1,1,2,1,0,off,5.83508406088808e-05,"[84.74038696289062, -0.6201555132865906]","[84.74038696289062, -0.6201555132865906]",7,0.0586109161376953,0.6272890567779541,1684451845.9342823,1684451846.5027342
12,ReLU,0.0493891818122775,3,1,3,3,4,3,on,0.0009190797725292,"[88.94611358642578, -1.4881489276885986]","[88.94611358642578, -1.4881489276885986]",8,0.6623802185058594,0.6851706504821777,1684451846.5380344,1684451846.5607033
13,Hardswish,0.4998670340647081,4,3,4,3,3,3,on,0.0009574154295695,"[81.41197204589844, -2.190948963165283]","[81.41197204589844, -2.190948963165283]",9,0.6630532741546631,0.6862499713897705,1684451846.5387063,1684451846.5617795
14,Mish,0.6694024758543005,0,1,3,0,4,4,off,0.0006876762662219,76.13738250732422,-2.279958724975586,21,0.915452241897583,0.9390621185302734,1684451846.791119,1684451846.8144767
15,Mish,0.3332647454533238,4,4,3,3,2,0,off,0.0001909182749136,"[84.20264434814453, -3.704293966293335]","[84.20264434814453, -3.704293966293335]",14,0.6754395961761475,0.6991150379180908,1684451846.5510955,1684451846.5746446
16,Hardswish,0.5518594824407607,3,4,4,3,4,2,on,0.0009972533366101,"[83.98079681396484, -2.6782567501068115]","[83.98079681396484, -2.6782567501068115]",15,0.6755025386810303,0.6988880634307861,1684451846.5511594,1684451846.5744135
17,Mish,0.500294312443711,0,0,1,1,3,0,off,0.0008512062441855,"[84.45539855957031, -1.30854332447052]","[84.45539855957031, -1.30854332447052]",16,0.7309625148773193,0.7534089088439941,1684451846.6066144,1684451846.6289468
18,ReLU,0.4693158795197493,0,0,0,1,1,0,off,4.663342893476283e-05,"[79.98980712890625, -0.3938136398792267]","[79.98980712890625, -0.3938136398792267]",17,0.8899915218353271,0.9125983715057372,1684451846.7656422,1684451846.788132
19,Mish,0.6663729113021539,0,1,2,0,4,4,off,0.0002896581103153,"[81.45201873779297, -2.4571733474731445]","[81.45201873779297, -2.4571733474731445]",18,0.8967976570129395,0.9191088676452636,1684451846.7724488,1684451846.79465
20,ReLU,0.001,4,1,4,4,4,4,on,0.0009509815821614,"[47.40864181518555, -3.270683526992798]","[47.40864181518555, -3.270683526992798]",19,0.8983948230743408,0.9209191799163818,1684451846.7740524,1684451846.7964587
21,Hardswish,0.3632560838662073,0,0,1,4,1,0,off,1e-05,"[71.38892364501953, -0.8415625691413879]","[71.38892364501953, -0.8415625691413879]",20,0.9072039127349854,0.9303371906280518,1684451846.7828567,1684451846.8058712
22,ReLU,0.5404006395389462,4,0,0,1,0,0,off,6.07094564821108e-05,64.5510482788086,-1.0240187644958496,29,1.1694667339324951,1.1928906440734863,1684451847.045122,1684451847.0683167
23,Hardswish,0.4242061143810061,0,1,0,4,0,0,off,1e-05,"[65.2502670288086, -0.8709935545921326]","[65.2502670288086, -0.8709935545921326]",22,0.91918683052063,0.9426782131195068,1684451846.7948406,1684451846.8182108
24,Hardswish,0.289484144738976,0,1,4,2,1,0,off,1e-05,"[83.3104476928711, -1.0968503952026367]","[83.3104476928711, -1.0968503952026367]",23,0.9195592403411864,0.942847728729248,1684451846.7952118,1684451846.8183746
25,Hardswish,0.3008843635072754,0,1,0,3,0,0,off,1e-05,"[79.98636627197266, -0.5030986070632935]","[79.98636627197266, -0.5030986070632935]",24,0.9734413623809814,0.9955837726593018,1684451846.8490927,1684451846.8711214
26,Hardswish,0.4152961102565818,0,1,1,4,1,0,off,0.001,"[66.69384765625, -0.8969004154205322]","[66.69384765625, -0.8969004154205322]",25,1.1335268020629885,1.1560866832733154,1684451847.0091774,1684451847.03162
27,Hardswish,0.3710031687810783,0,1,1,4,1,0,off,1e-05,"[70.01993560791016, -0.8370206356048584]","[70.01993560791016, -0.8370206356048584]",26,1.1396069526672363,1.1618423461914062,1684451847.0152583,1684451847.0373845
28,Hardswish,0.3661325919203312,0,1,1,3,0,0,off,0.0001081759909195,"[85.60005187988281, -0.5308856964111328]","[85.60005187988281, -0.5308856964111328]",27,1.1428821086883545,1.1651051044464111,1684451847.0185404,1684451847.0406442
29,Hardswish,0.4476811558393083,0,1,3,1,1,0,off,0.0005285474110924,"[84.91295623779297, -0.4743696451187134]","[84.91295623779297, -0.4743696451187134]",28,1.1576359272003174,1.1804413795471191,1684451847.033288,1684451847.055978
30,Hardswish,0.3667029438274837,0,1,3,1,0,0,off,0.0003983215420135,85.77194213867188,-0.5165043473243713,37,1.4312376976013184,1.4542312622070312,1684451847.3068955,1684451847.3296566
31,Hardswish,0.6440845589800394,0,4,1,2,0,0,off,0.0005678305165681,"[83.64707946777344, -1.1680415868759155]","[83.64707946777344, -1.1680415868759155]",30,1.174919605255127,1.1976971626281738,1684451847.0505714,1684451847.0732255
32,Hardswish,0.6091478515443975,2,1,0,0,3,4,off,0.001,"[86.88011932373047, -1.4523296356201172]","[86.88011932373047, -1.4523296356201172]",31,1.176140546798706,1.199155569076538,1684451847.0517926,1684451847.07469
33,ReLU,0.468517683064244,0,0,0,0,0,2,off,5.032101628214136e-05,"[86.01174926757812, -0.5405712723731995]","[86.01174926757812, -0.5405712723731995]",32,1.2241261005401611,1.2461228370666504,1684451847.099777,1684451847.1216612
34,Hardswish,0.5737353754200042,0,3,1,2,1,0,off,0.0002856987521233,"[86.82030487060547, -0.7586784958839417]","[86.82030487060547, -0.7586784958839417]",33,1.386493682861328,1.4089839458465576,1684451847.262144,1684451847.2845187
35,Hardswish,0.6851202162098757,0,0,3,2,1,0,on,0.0001217808471778,"[88.72483825683594, -0.7471153140068054]","[88.72483825683594, -0.7471153140068054]",34,1.390737771987915,1.4129559993743896,1684451847.2663896,1684451847.288498
36,Hardswish,0.3141547242572777,0,1,2,2,0,0,on,0.0001082680017062,"[89.47843933105469, -0.7854467034339905]","[89.47843933105469, -0.7854467034339905]",35,1.395899772644043,1.4180026054382324,1684451847.2715511,1684451847.293542
37,Hardswish,0.5051482888207441,0,1,4,3,0,0,off,0.0001230768566309,"[78.6304702758789, -0.988034963607788]","[78.6304702758789, -0.988034963607788]",36,1.4154279232025146,1.4379215240478516,1684451847.2910798,1684451847.313455
38,Hardswish,0.0733596938385441,0,3,3,1,0,0,on,0.0009877366808232,87.07231903076172,-0.6249503493309021,46,1.823521852493286,1.8471527099609373,1684451847.6991904,1684451847.7225575
39,Hardswish,0.0339879749784203,0,1,1,3,0,2,on,0.0002458855401085,"[87.94811248779297, -0.742124080657959]","[87.94811248779297, -0.742124080657959]",38,1.4352731704711914,1.4578514099121094,1684451847.3109248,1684451847.3333814
40,Hardswish,0.3621267284550836,0,0,4,3,0,2,off,0.0001601977679369,"[84.4187240600586, -1.1704705953598022]","[84.4187240600586, -1.1704705953598022]",39,1.437845230102539,1.4606168270111084,1684451847.3134973,1684451847.336152
41,Hardswish,0.3561589043282945,1,0,1,3,0,0,off,0.0001298023093581,"[82.6214828491211, -0.5214089155197144]","[82.6214828491211, -0.5214089155197144]",40,1.6008620262145996,1.6238036155700684,1684451847.4765198,1684451847.499323
42,Hardswish,0.5247358952493054,0,1,3,0,1,0,on,0.000781567800792,"[85.48429107666016, -0.5188783407211304]","[85.48429107666016, -0.5188783407211304]",41,1.7635927200317385,1.7870264053344729,1684451847.6392488,1684451847.6625433
43,ReLU,0.4261643687680864,1,0,1,0,0,2,on,0.0001026014983397,"[87.77742004394531, -0.6143477559089661]","[87.77742004394531, -0.6143477559089661]",42,1.775062084197998,1.7984085083007812,1684451847.6507246,1684451847.673928
44,ReLU,0.7239427246653495,0,0,3,0,0,0,on,9.10691255036547e-05,"[83.07437896728516, -0.5092499256134033]","[83.07437896728516, -0.5092499256134033]",43,1.7752447128295898,1.7984731197357178,1684451847.6509025,1684451847.6739948
45,Hardswish,0.7147191972014199,0,0,4,0,1,1,on,1e-05,"[69.96510314941406, -0.7576359510421753]","[69.96510314941406, -0.7576359510421753]",44,1.802790164947509,1.82613468170166,1684451847.6784456,1684451847.7016597
46,ReLU,0.3359426370329799,2,0,2,0,0,2,on,1e-05,"[89.56510925292969, -0.9923239350318908]","[89.56510925292969, -0.9923239350318908]",45,1.819690465927124,1.8430655002593992,1684451847.695346,1684451847.718591
47,ReLU,0.392280732981893,0,4,0,0,0,3,off,1e-05,81.74189758300781,-0.9856489300727844,54,2.096264123916626,2.11921501159668,1684451847.97192,1684451847.9946387
48,ReLU,0.1534978939977166,0,0,4,0,0,2,off,5.902651594119108e-05,"[82.63642883300781, -1.1187233924865725]","[82.63642883300781, -1.1187233924865725]",47,1.8252639770507808,1.848670244216919,1684451847.7009194,1684451847.724191
49,ReLU,0.001,0,0,1,0,0,3,on,8.017460198605803e-05,"[68.49211120605469, -0.4471707940101623]","[68.49211120605469, -0.4471707940101623]",48,1.8633136749267576,1.8857245445251465,1684451847.738966,1684451847.7612574
50,Mish,0.549496381317637,1,0,3,1,1,0,off,0.0005004740469506,"[85.51117706298828, -1.2578818798065186]","[85.51117706298828, -1.2578818798065186]",49,2.027565717697144,2.050488233566284,1684451847.903218,1684451847.92602
51,ReLU,0.4017685724104349,0,1,3,1,1,0,off,0.0006226344778766,"[84.3690185546875, -0.4865339696407318]","[84.3690185546875, -0.4865339696407318]",50,2.0398716926574707,2.0626144409179688,1684451847.9155304,1684451847.9381454
